Job,Operation,Arrival,Machine,Start,Processing Time,Flow time,End
Job_086,1,5470.69,M1,6226.73,2.0,758.04,6228.73
Job_088,0,5556.93,M1,6228.73,81.0,752.8,6309.73
Job_066,8,4614.0,M4,6263.0,6.0,1655.0,6269.0
Job_083,5,5382.95,M5,6263.0,11.0,891.05,6274.0
Job_066,9,4614.0,M7,6269.0,25.0,1680.0,6294.0
Job_069,8,4730.17,M4,6269.0,26.0,1564.83,6295.0
Job_083,6,5382.95,M6,6274.0,62.0,953.05,6336.0
Job_086,2,5470.69,M5,6274.0,52.0,855.31,6326.0
Job_063,8,4309.16,M9,6279.0,22.0,1991.84,6301.0
Job_070,8,4757.93,M7,6294.0,36.0,1572.07,6330.0
Job_069,9,4730.17,M8,6295.0,74.0,1638.83,6369.0
Job_076,2,5035.98,M4,6295.0,75.0,1334.02,6370.0
Job_078,1,5146.59,M1,6310.73,2.0,1166.14,6312.73
Job_082,0,5352.88,M2,6310.73,31.0,988.85,6341.73
Job_089,0,5648.28,M1,6312.73,85.0,749.45,6397.73
Job_063,9,4309.16,M5,6326.0,43.0,2059.84,6369.0
Job_070,9,4757.93,M3,6330.0,79.0,1651.07,6409.0
Job_072,8,4814.27,M7,6330.0,30.0,1545.73,6360.0
Job_077,2,5061.6,M2,6341.73,61.0,1341.13,6402.73
Job_082,1,5352.88,M0,6341.73,86.0,1074.85,6427.73
Job_075,7,4915.0,M7,6360.0,49.0,1494.0,6409.0
Job_074,5,4889.42,M5,6369.0,10.0,1489.58,6379.0
Job_081,6,5328.88,M8,6369.0,21.0,1061.12,6390.0
Job_072,9,4814.27,M4,6370.0,55.0,1610.73,6425.0
Job_078,2,5146.59,M5,6379.0,52.0,1284.41,6431.0
Job_093,0,5850.82,M1,6397.73,46.0,592.91,6443.73
Job_071,4,4796.69,M2,6402.73,85.0,1691.04,6487.73
Job_077,3,5061.6,M6,6402.73,7.0,1348.13,6409.73
Job_074,6,4889.42,M7,6409.0,12.0,1531.58,6421.0
Job_075,8,4915.0,M9,6409.0,72.0,1566.0,6481.0
Job_080,2,5310.87,M3,6409.0,39.0,1137.13,6448.0
Job_077,4,5061.6,M8,6409.73,64.0,1412.13,6473.73
Job_074,7,4889.42,M6,6421.0,89.0,1620.58,6510.0
Job_079,7,5275.68,M7,6421.0,56.0,1201.32,6477.0
Job_073,3,4846.39,M4,6425.0,99.0,1677.61,6524.0
Job_087,0,5521.92,M0,6427.73,76.0,981.81,6503.73
Job_082,2,5352.88,M1,6443.73,46.0,1136.85,6489.73
Job_079,8,5275.68,M8,6477.0,44.0,1245.32,6521.0
Job_081,7,5328.88,M7,6477.0,49.0,1197.12,6526.0
Job_076,3,5035.98,M9,6481.0,11.0,1456.02,6492.0
Job_080,3,5310.87,M2,6487.73,74.0,1250.86,6561.73
Job_082,3,5352.88,M5,6489.73,74.0,1210.85,6563.73
Job_071,5,4796.69,M9,6492.0,11.0,1706.31,6503.0
Job_076,4,5035.98,M3,6492.0,69.0,1525.02,6561.0
Job_085,1,5422.35,M0,6503.73,37.0,1118.38,6540.73
Job_087,1,5521.92,M1,6503.73,69.0,1050.81,6572.73
Job_071,6,4796.69,M6,6510.0,40.0,1753.31,6550.0
Job_081,8,5328.88,M9,6526.0,72.0,1269.12,6598.0
Job_083,7,5382.95,M7,6526.0,56.0,1199.05,6582.0
Job_093,1,5850.82,M0,6540.73,37.0,726.91,6577.73
Job_073,4,4846.39,M6,6550.0,9.0,1712.61,6559.0
Job_073,5,4846.39,M8,6559.0,52.0,1764.61,6611.0
Job_075,9,4915.0,M6,6559.0,53.0,1697.0,6612.0
Job_085,2,5422.35,M3,6561.0,61.0,1199.65,6622.0
Job_092,0,5715.98,M2,6561.73,14.0,859.75,6575.73
Job_082,4,5352.88,M4,6563.73,32.0,1242.85,6595.73
Job_091,0,5711.08,M1,6572.73,85.0,946.65,6657.73
Job_090,0,5708.45,M2,6575.73,84.0,951.28,6659.73
Job_089,1,5648.28,M0,6577.73,13.0,942.45,6590.73
Job_096,0,6050.65,M0,6590.73,29.0,569.08,6619.73
Job_083,8,5382.95,M8,6611.0,44.0,1272.05,6655.0
Job_086,3,5470.69,M3,6622.0,95.0,1246.31,6717.0
Job_080,4,5310.87,M8,6655.0,90.0,1434.13,6745.0
Job_083,9,5382.95,M9,6655.0,21.0,1293.05,6676.0
Job_091,1,5711.08,M0,6657.73,13.0,959.65,6670.73
Job_094,0,5931.16,M1,6657.73,91.0,817.57,6748.73
Job_084,1,5400.02,M2,6659.73,90.0,1349.71,6749.73
Job_092,1,5715.98,M0,6670.73,6.0,960.75,6676.73
Job_079,9,5275.68,M9,6676.0,21.0,1421.32,6697.0
Job_074,8,4889.42,M9,6697.0,45.0,1852.58,6742.0
Job_087,2,5521.92,M3,6717.0,76.0,1271.08,6793.0
Job_074,9,4889.42,M4,6742.0,33.0,1885.58,6775.0
Job_077,5,5061.6,M9,6742.0,76.0,1756.4,6818.0
Job_080,5,5310.87,M5,6745.0,10.0,1444.13,6755.0
Job_086,4,5470.69,M8,6745.0,48.0,1322.31,6793.0
Job_090,1,5708.45,M1,6748.73,2.0,1042.28,6750.73
Job_094,1,5931.16,M0,6748.73,85.0,902.57,6833.73
Job_089,2,5648.28,M2,6749.73,61.0,1162.45,6810.73
Job_092,2,5715.98,M1,6750.73,22.0,1056.75,6772.73
Job_080,6,5310.87,M7,6755.0,12.0,1456.13,6767.0
Job_071,7,4796.69,M7,6767.0,89.0,2059.31,6856.0
Job_076,5,5035.98,M1,6772.73,28.0,1764.75,6800.73
Job_084,2,5400.02,M4,6775.0,75.0,1449.98,6850.0
Job_093,2,5850.82,M3,6793.0,61.0,1003.18,6854.0
Job_076,6,5035.98,M6,6800.73,46.0,1810.75,6846.73
Job_096,1,6050.65,M1,6800.73,78.0,828.08,6878.73
Job_088,1,5556.93,M2,6810.73,95.0,1348.8,6905.73
Job_095,0,6017.81,M0,6833.73,76.0,891.92,6909.73
Job_076,7,5035.98,M5,6846.73,46.0,1856.75,6892.73
Job_081,9,5328.88,M6,6846.73,53.0,1570.85,6899.73
Job_084,3,5400.02,M9,6850.0,11.0,1460.98,6861.0
Job_078,3,5146.59,M3,6854.0,95.0,1802.41,6949.0
Job_086,5,5470.69,M9,6861.0,72.0,1462.31,6933.0
Job_076,8,5035.98,M7,6892.73,72.0,1928.75,6964.73
Job_080,7,5310.87,M6,6899.73,89.0,1677.86,6988.73
Job_085,3,5422.35,M2,6905.73,13.0,1496.38,6918.73
Job_095,1,6017.81,M1,6909.73,69.0,960.92,6978.73
Job_091,2,5711.08,M2,6918.73,61.0,1268.65,6979.73
Job_086,6,5470.69,M0,6933.0,47.0,1509.31,6980.0
Job_094,2,5931.16,M3,6949.0,39.0,1056.84,6988.0
Job_073,6,4846.39,M7,6964.73,85.0,2203.34,7049.73
Job_076,9,5035.98,M8,6964.73,30.0,1958.75,6994.73
Job_096,2,6050.65,M2,6979.73,9.0,938.08,6988.73
Job_088,2,5556.93,M0,6980.0,71.0,1494.07,7051.0
Job_085,4,5422.35,M6,6988.73,32.0,1598.38,7020.73
Job_093,3,5850.82,M2,6988.73,13.0,1150.91,7001.73
Job_096,3,6050.65,M3,6988.73,36.0,974.08,7024.73
Job_078,4,5146.59,M8,6994.73,48.0,1896.14,7042.73
Job_094,3,5931.16,M2,7001.73,74.0,1144.57,7075.73
Job_085,5,5422.35,M5,7020.73,21.0,1619.38,7041.73
Job_086,7,5470.69,M6,7020.73,65.0,1615.04,7085.73
Job_084,4,5400.02,M3,7024.73,69.0,1693.71,7093.73
Job_096,4,6050.65,M4,7024.73,49.0,1023.08,7073.73
Job_087,3,5521.92,M5,7041.73,51.0,1570.81,7092.73
Job_078,5,5146.59,M9,7042.73,72.0,1968.14,7114.73
Job_101,0,6184.28,M0,7051.0,43.0,909.72,7094.0
Job_071,8,4796.69,M4,7073.73,26.0,2303.04,7099.73
Job_097,0,6057.51,M2,7075.73,31.0,1049.22,7106.73
Job_093,4,5850.82,M6,7085.73,32.0,1266.91,7117.73
Job_090,2,5708.45,M5,7092.73,52.0,1436.28,7144.73
Job_084,5,5400.02,M1,7093.73,28.0,1721.71,7121.73
Job_098,0,6154.22,M0,7094.0,43.0,982.78,7137.0
Job_087,4,5521.92,M2,7106.73,85.0,1669.81,7191.73
Job_080,8,5310.87,M9,7114.73,45.0,1848.86,7159.73
Job_099,0,6159.54,M1,7121.73,81.0,1043.19,7202.73
Job_078,6,5146.59,M0,7137.0,47.0,2037.41,7184.0
Job_090,3,5708.45,M3,7144.73,95.0,1531.28,7239.73
Job_096,5,6050.65,M5,7144.73,11.0,1105.08,7155.73
Job_077,6,5061.6,M5,7155.73,47.0,2141.13,7202.73
Job_096,6,6050.65,M6,7155.73,62.0,1167.08,7217.73
Job_080,9,5310.87,M4,7159.73,33.0,1881.86,7192.73
Job_085,6,5422.35,M9,7159.73,32.0,1769.38,7191.73
Job_097,1,6057.51,M0,7184.0,86.0,1212.49,7270.0
Job_085,7,5422.35,M8,7191.73,89.0,1858.38,7280.73
Job_098,1,6154.22,M2,7191.73,90.0,1127.51,7281.73
Job_086,8,5470.69,M4,7192.73,6.0,1728.04,7198.73
Job_086,9,5470.69,M7,7198.73,25.0,1753.04,7223.73
Job_088,3,5556.93,M4,7198.73,99.0,1740.8,7297.73
Job_092,3,5715.98,M5,7202.73,61.0,1547.75,7263.73
Job_082,5,5352.88,M6,7217.73,88.0,1952.85,7305.73
Job_096,7,6050.65,M7,7223.73,56.0,1229.08,7279.73
Job_077,7,5061.6,M3,7239.73,52.0,2230.13,7291.73
Job_093,5,5850.82,M5,7263.73,21.0,1433.91,7284.73
Job_097,2,6057.51,M1,7270.0,46.0,1258.49,7316.0
Job_090,4,5708.45,M8,7280.73,48.0,1620.28,7328.73
Job_101,1,6184.28,M2,7281.73,90.0,1187.45,7371.73
Job_093,6,5850.82,M9,7284.73,32.0,1465.91,7316.73
Job_092,4,5715.98,M3,7291.73,26.0,1601.75,7317.73
Job_077,8,5061.6,M4,7297.73,90.0,2326.13,7387.73
Job_084,6,5400.02,M6,7305.73,46.0,1951.71,7351.73
Job_095,2,6017.81,M3,7317.73,76.0,1375.92,7393.73
Job_094,4,5931.16,M8,7328.73,90.0,1487.57,7418.73
Job_089,3,5648.28,M6,7351.73,7.0,1710.45,7358.73
Job_078,7,5146.59,M6,7358.73,65.0,2277.14,7423.73
Job_077,9,5061.6,M7,7387.73,45.0,2371.13,7432.73
Job_092,5,5715.98,M4,7387.73,69.0,1740.75,7456.73
Job_073,7,4846.39,M3,7393.73,98.0,2645.34,7491.73
Job_094,5,5931.16,M5,7418.73,10.0,1497.57,7428.73
Job_095,3,6017.81,M5,7428.73,51.0,1461.92,7479.73
Job_085,8,5422.35,M7,7432.73,30.0,2040.38,7462.73
Job_078,8,5146.59,M4,7456.73,6.0,2316.14,7462.73
Job_092,6,5715.98,M8,7456.73,21.0,1761.75,7477.73
Job_093,7,5850.82,M8,7477.73,89.0,1715.91,7566.73
Job_084,7,5400.02,M5,7479.73,46.0,2125.71,7525.73
Job_095,4,6017.81,M2,7479.73,85.0,1546.92,7564.73
Job_073,8,4846.39,M9,7491.73,22.0,2667.34,7513.73
Job_087,5,5521.92,M9,7513.73,11.0,2002.81,7524.73
Job_092,7,5715.98,M7,7517.73,49.0,1850.75,7566.73
Job_087,6,5521.92,M6,7524.73,40.0,2042.81,7564.73
Job_090,5,5708.45,M9,7524.73,72.0,1888.28,7596.73
Job_073,9,4846.39,M5,7525.73,43.0,2722.34,7568.73
Job_099,1,6159.54,M2,7564.73,95.0,1500.19,7659.73
Job_089,4,5648.28,M8,7566.73,64.0,1982.45,7630.73
Job_093,8,5850.82,M7,7566.73,30.0,1745.91,7596.73
Job_097,3,6057.51,M5,7568.73,74.0,1585.22,7642.73
Job_090,6,5708.45,M0,7596.73,47.0,1935.28,7643.73
Job_093,9,5850.82,M4,7596.73,55.0,1800.91,7651.73
Job_094,6,5931.16,M7,7596.73,12.0,1677.57,7608.73
Job_078,9,5146.59,M7,7608.73,25.0,2487.14,7633.73
Job_094,7,5931.16,M6,7608.73,89.0,1766.57,7697.73
Job_071,9,4796.69,M8,7630.73,74.0,2908.04,7704.73
Job_089,5,5648.28,M9,7630.73,76.0,2058.45,7706.73
Job_084,8,5400.02,M7,7633.73,72.0,2305.71,7705.73
Job_101,2,6184.28,M4,7651.73,75.0,1542.45,7726.73
Job_099,2,6159.54,M0,7659.73,71.0,1571.19,7730.73
Job_088,4,5556.93,M6,7697.73,9.0,2149.8,7706.73
Job_096,8,6050.65,M8,7704.73,44.0,1698.08,7748.73
Job_087,7,5521.92,M7,7705.73,89.0,2272.81,7794.73
Job_089,6,5648.28,M5,7706.73,47.0,2105.45,7753.73
Job_091,3,5711.08,M6,7706.73,7.0,2002.65,7713.73
Job_092,8,5715.98,M9,7706.73,72.0,2062.75,7778.73
Job_090,7,5708.45,M6,7713.73,65.0,2070.28,7778.73
Job_085,9,5422.35,M4,7726.73,55.0,2359.38,7781.73
Job_100,0,6177.35,M0,7730.73,29.0,1582.38,7759.73
Job_082,6,5352.88,M8,7748.73,19.0,2414.85,7767.73
Job_089,7,5648.28,M3,7753.73,52.0,2157.45,7805.73
Job_100,1,6177.35,M1,7759.73,78.0,1660.38,7837.73
Job_088,5,5556.93,M8,7767.73,52.0,2262.8,7819.73
Job_092,9,5715.98,M6,7778.73,53.0,2115.75,7831.73
Job_096,9,6050.65,M9,7778.73,21.0,1749.08,7799.73
Job_087,8,5521.92,M4,7794.73,26.0,2298.81,7820.73
Job_101,3,6184.28,M9,7799.73,11.0,1626.45,7810.73
Job_094,8,5931.16,M9,7810.73,45.0,1924.57,7855.73
Job_101,4,6184.28,M3,7810.73,69.0,1695.45,7879.73
Job_091,4,5711.08,M8,7819.73,64.0,2172.65,7883.73
Job_090,8,5708.45,M4,7820.73,6.0,2118.28,7826.73
Job_100,2,6177.35,M2,7837.73,9.0,1669.38,7846.73
Job_094,9,5931.16,M4,7855.73,33.0,1957.57,7888.73
Job_095,5,6017.81,M9,7855.73,11.0,1848.92,7866.73
Job_082,7,5352.88,M9,7866.73,48.0,2561.85,7914.73
Job_095,6,6017.81,M6,7866.73,40.0,1888.92,7906.73
Job_101,5,6184.28,M1,7879.73,28.0,1723.45,7907.73
Job_084,9,5400.02,M8,7883.73,30.0,2513.71,7913.73
Job_102,0,6361.47,M1,7907.73,91.0,1637.26,7998.73
Job_087,9,5521.92,M8,7913.73,74.0,2465.81,7987.73
Job_082,8,5352.88,M7,7914.73,36.0,2597.85,7950.73
Job_091,5,5711.08,M9,7914.73,76.0,2279.65,7990.73
Job_082,9,5352.88,M3,7950.73,79.0,2676.85,8029.73
Job_088,6,5556.93,M7,7950.73,85.0,2478.8,8035.73
Job_091,6,5711.08,M5,7990.73,47.0,2326.65,8037.73
Job_101,6,6184.28,M6,7991.73,46.0,1853.45,8037.73
Job_102,1,6361.47,M0,7998.73,85.0,1722.26,8083.73
Job_103,0,6607.46,M1,7998.73,81.0,1472.27,8079.73
Job_090,9,5708.45,M7,8035.73,25.0,2352.28,8060.73
Job_091,7,5711.08,M3,8037.73,52.0,2378.65,8089.73
Job_101,7,6184.28,M5,8037.73,46.0,1899.45,8083.73
Job_095,7,6017.81,M7,8060.73,89.0,2131.92,8149.73
Job_103,1,6607.46,M2,8079.73,95.0,1567.27,8174.73
Job_088,7,5556.93,M3,8089.73,98.0,2630.8,8187.73
Job_095,8,6017.81,M4,8149.73,26.0,2157.92,8175.73
Job_103,2,6607.46,M0,8174.73,71.0,1638.27,8245.73
Job_104,0,6669.68,M2,8174.73,14.0,1519.05,8188.73
Job_095,9,6017.81,M8,8175.73,74.0,2231.92,8249.73
Job_097,4,6057.51,M4,8175.73,32.0,2150.22,8207.73
Job_100,3,6177.35,M3,8187.73,36.0,2046.38,8223.73
Job_097,5,6057.51,M6,8207.73,88.0,2238.22,8295.73
Job_098,2,6154.22,M4,8207.73,75.0,2128.51,8282.73
Job_101,8,6184.28,M7,8242.73,72.0,2130.45,8314.73
Job_104,1,6669.68,M0,8245.73,6.0,1582.05,8251.73
Job_098,3,6154.22,M9,8282.73,11.0,2139.51,8293.73
Job_099,3,6159.54,M4,8282.73,99.0,2222.19,8381.73
Job_088,8,5556.93,M9,8293.73,22.0,2758.8,8315.73
Job_098,4,6154.22,M3,8293.73,69.0,2208.51,8362.73
Job_097,6,6057.51,M8,8295.73,19.0,2257.22,8314.73
Job_101,9,6184.28,M8,8314.73,30.0,2160.45,8344.73
Job_088,9,5556.93,M5,8315.73,43.0,2801.8,8358.73
Job_097,7,6057.51,M9,8315.73,48.0,2306.22,8363.73
Job_098,5,6154.22,M1,8362.73,28.0,2236.51,8390.73
Job_102,2,6361.47,M3,8362.73,39.0,2040.26,8401.73
Job_089,8,5648.28,M4,8381.73,90.0,2823.45,8471.73
Job_099,4,6159.54,M6,8381.73,9.0,2231.19,8390.73
Job_098,6,6154.22,M6,8390.73,46.0,2282.51,8436.73
Job_099,5,6159.54,M8,8390.73,52.0,2283.19,8442.73
Job_104,2,6669.68,M1,8390.73,22.0,1743.05,8412.73
Job_102,3,6361.47,M2,8401.73,74.0,2114.26,8475.73
Job_106,0,6959.59,M1,8412.73,46.0,1499.14,8458.73
Job_098,7,6154.22,M5,8436.73,46.0,2328.51,8482.73
Job_106,1,6959.59,M0,8458.73,37.0,1536.14,8495.73
Job_089,9,5648.28,M7,8471.73,45.0,2868.45,8516.73
Job_091,8,5711.08,M4,8471.73,90.0,2850.65,8561.73
Job_102,4,6361.47,M8,8475.73,90.0,2204.26,8565.73
Job_105,0,6918.29,M2,8475.73,84.0,1641.44,8559.73
Job_105,1,6918.29,M1,8559.73,2.0,1643.44,8561.73
Job_107,0,7002.11,M2,8559.73,31.0,1588.62,8590.73
Job_091,9,5711.08,M7,8561.73,45.0,2895.65,8606.73
Job_100,4,6177.35,M4,8561.73,49.0,2433.38,8610.73
Job_109,0,7059.67,M1,8561.73,85.0,1587.06,8646.73
Job_107,1,7002.11,M0,8590.73,86.0,1674.62,8676.73
Job_097,8,6057.51,M7,8606.73,36.0,2585.22,8642.73
Job_100,5,6177.35,M5,8610.73,11.0,2444.38,8621.73
Job_103,3,6607.46,M4,8610.73,99.0,2102.27,8709.73
Job_100,6,6177.35,M6,8621.73,62.0,2506.38,8683.73
Job_102,5,6361.47,M5,8621.73,10.0,2270.26,8631.73
Job_104,3,6669.68,M5,8631.73,61.0,2023.05,8692.73
Job_097,9,6057.51,M3,8642.73,79.0,2664.22,8721.73
Job_098,8,6154.22,M7,8642.73,72.0,2560.51,8714.73
Job_107,2,7002.11,M1,8676.73,46.0,1720.62,8722.73
Job_108,0,7036.52,M0,8676.73,76.0,1716.21,8752.73
Job_105,2,6918.29,M5,8692.73,52.0,1826.44,8744.73
Job_103,4,6607.46,M6,8709.73,9.0,2111.27,8718.73
Job_099,6,6159.54,M7,8714.73,85.0,2640.19,8799.73
Job_108,1,7036.52,M1,8752.73,69.0,1785.21,8821.73
Job_109,1,7059.67,M0,8752.73,13.0,1706.06,8765.73
Job_111,0,7144.6,M0,8765.73,29.0,1650.13,8794.73
Job_110,0,7130.33,M0,8794.73,43.0,1707.4,8837.73
Job_099,7,6159.54,M3,8799.73,98.0,2738.19,8897.73
Job_100,7,6177.35,M7,8799.73,56.0,2678.38,8855.73
Job_111,1,7144.6,M1,8821.73,78.0,1755.13,8899.73
Job_100,8,6177.35,M8,8855.73,44.0,2722.38,8899.73
Job_099,8,6159.54,M9,8897.73,22.0,2760.19,8919.73
Job_104,4,6669.68,M3,8897.73,26.0,2254.05,8923.73
Job_103,5,6607.46,M8,8899.73,52.0,2344.27,8951.73
Job_112,0,7209.21,M1,8899.73,85.0,1775.52,8984.73
Job_099,9,6159.54,M5,8919.73,43.0,2803.19,8962.73
Job_100,9,6177.35,M9,8919.73,21.0,2763.38,8940.73
Job_104,5,6669.68,M4,8923.73,69.0,2323.05,8992.73
Job_106,2,6959.59,M3,8923.73,61.0,2025.14,8984.73
Job_105,3,6918.29,M3,8984.73,95.0,2161.44,9079.73
Job_106,3,6959.59,M2,8984.73,13.0,2038.14,8997.73
Job_112,1,7209.21,M0,8984.73,13.0,1788.52,8997.73
Job_104,6,6669.68,M8,8992.73,21.0,2344.05,9013.73
Job_106,4,6959.59,M6,8997.73,32.0,2070.14,9029.73
Job_109,2,7059.67,M2,8997.73,61.0,1999.06,9058.73
Job_098,9,6154.22,M8,9013.73,30.0,2889.51,9043.73
Job_104,7,6669.68,M7,9013.73,49.0,2393.05,9062.73
Job_106,5,6959.59,M5,9029.73,21.0,2091.14,9050.73
Job_106,6,6959.59,M9,9050.73,32.0,2123.14,9082.73
Job_107,3,7002.11,M5,9050.73,74.0,2122.62,9124.73
Job_110,1,7130.33,M2,9058.73,90.0,2018.4,9148.73
Job_102,6,6361.47,M7,9062.73,12.0,2713.26,9074.73
Job_102,7,6361.47,M6,9074.73,89.0,2802.26,9163.73
Job_103,6,6607.46,M7,9074.73,85.0,2552.27,9159.73
Job_105,4,6918.29,M8,9079.73,48.0,2209.44,9127.73
Job_104,8,6669.68,M9,9082.73,72.0,2485.05,9154.73
Job_106,7,6959.59,M8,9127.73,89.0,2257.14,9216.73
Job_111,2,7144.6,M2,9148.73,9.0,2013.13,9157.73
Job_113,0,7237.1,M2,9157.73,14.0,1934.63,9171.73
Job_103,7,6607.46,M3,9159.73,98.0,2650.27,9257.73
Job_102,8,6361.47,M9,9163.73,45.0,2847.26,9208.73
Job_104,9,6669.68,M6,9163.73,53.0,2547.05,9216.73
Job_112,2,7209.21,M2,9171.73,61.0,2023.52,9232.73
Job_113,1,7237.1,M0,9171.73,6.0,1940.63,9177.73
Job_113,2,7237.1,M1,9177.73,22.0,1962.63,9199.73
Job_102,9,6361.47,M4,9208.73,33.0,2880.26,9241.73
Job_106,8,6959.59,M7,9216.73,30.0,2287.14,9246.73
Job_109,3,7059.67,M6,9216.73,7.0,2164.06,9223.73
Job_109,4,7059.67,M8,9223.73,64.0,2228.06,9287.73
Job_114,0,7279.53,M2,9232.73,84.0,2037.2,9316.73
Job_107,4,7002.11,M4,9241.73,32.0,2271.62,9273.73
Job_103,8,6607.46,M9,9257.73,22.0,2672.27,9279.73
Job_108,2,7036.52,M3,9257.73,76.0,2297.21,9333.73
Job_106,9,6959.59,M4,9273.73,55.0,2369.14,9328.73
Job_107,5,7002.11,M6,9273.73,88.0,2359.62,9361.73
Job_103,9,6607.46,M5,9279.73,43.0,2715.27,9322.73
Job_105,5,6918.29,M9,9279.73,72.0,2433.44,9351.73
Job_114,1,7279.53,M1,9316.73,2.0,2039.2,9318.73
Job_117,0,7462.96,M1,9318.73,81.0,1936.77,9399.73
Job_110,2,7130.33,M4,9328.73,75.0,2273.4,9403.73
