Job,Operation,Arrival,Machine,Start,Processing Time,Flow time,End
Job_019,3,825.58,M4,2590.0,99.0,1863.42,2689.0
Job_017,5,639.27,M5,2623.0,10.0,1993.73,2633.0
Job_017,6,639.27,M7,2633.0,12.0,2005.73,2645.0
Job_018,3,696.89,M5,2633.0,51.0,1987.11,2684.0
Job_017,7,639.27,M6,2645.0,89.0,2094.73,2734.0
Job_018,4,696.89,M2,2684.0,85.0,2072.11,2769.0
Job_017,8,639.27,M9,2734.0,45.0,2139.73,2779.0
Job_021,0,991.18,M2,2769.0,84.0,1861.82,2853.0
Job_017,9,639.27,M4,2779.0,33.0,2172.73,2812.0
Job_018,5,696.89,M9,2779.0,11.0,2093.11,2790.0
Job_018,6,696.89,M6,2790.0,40.0,2133.11,2830.0
Job_018,7,696.89,M7,2830.0,89.0,2222.11,2919.0
Job_019,4,825.58,M6,2830.0,9.0,2013.42,2839.0
Job_021,1,991.18,M1,2853.0,2.0,1863.82,2855.0
Job_021,2,991.18,M5,2855.0,52.0,1915.82,2907.0
Job_018,8,696.89,M4,2919.0,26.0,2248.11,2945.0
Job_018,9,696.89,M8,2945.0,74.0,2322.11,3019.0
Job_020,2,951.66,M4,2945.0,75.0,2068.34,3020.0
Job_019,5,825.58,M8,3019.0,52.0,2245.42,3071.0
Job_020,3,951.66,M9,3020.0,11.0,2079.34,3031.0
Job_020,4,951.66,M3,3031.0,69.0,2148.34,3100.0
Job_019,6,825.58,M7,3071.0,85.0,2330.42,3156.0
Job_020,5,951.66,M1,3100.0,28.0,2176.34,3128.0
Job_021,3,991.18,M3,3100.0,95.0,2203.82,3195.0
Job_020,6,951.66,M6,3128.0,46.0,2222.34,3174.0
Job_022,0,1073.09,M1,3128.0,85.0,2139.91,3213.0
Job_020,7,951.66,M5,3174.0,46.0,2268.34,3220.0
Job_019,7,825.58,M3,3195.0,98.0,2467.42,3293.0
Job_022,1,1073.09,M0,3213.0,13.0,2152.91,3226.0
Job_020,8,951.66,M7,3220.0,72.0,2340.34,3292.0
Job_022,2,1073.09,M2,3226.0,61.0,2213.91,3287.0
Job_023,0,1237.86,M0,3226.0,76.0,2064.14,3302.0
Job_022,3,1073.09,M6,3287.0,7.0,2220.91,3294.0
Job_022,4,1073.09,M8,3294.0,64.0,2284.91,3358.0
Job_023,1,1237.86,M1,3302.0,69.0,2133.14,3371.0
Job_020,9,951.66,M8,3358.0,30.0,2436.34,3388.0
Job_022,5,1073.09,M9,3358.0,76.0,2360.91,3434.0
Job_024,0,1265.29,M1,3371.0,81.0,2186.71,3452.0
Job_021,4,991.18,M8,3388.0,48.0,2444.82,3436.0
Job_019,8,825.58,M9,3434.0,22.0,2630.42,3456.0
Job_022,6,1073.09,M5,3434.0,47.0,2407.91,3481.0
Job_024,1,1265.29,M2,3452.0,95.0,2281.71,3547.0
Job_026,0,1297.57,M1,3452.0,46.0,2200.43,3498.0
Job_021,5,991.18,M9,3456.0,72.0,2536.82,3528.0
Job_019,9,825.58,M5,3481.0,43.0,2698.42,3524.0
Job_022,7,1073.09,M3,3481.0,52.0,2459.91,3533.0
Job_025,0,1279.37,M1,3498.0,91.0,2309.63,3589.0
Job_026,1,1297.57,M0,3498.0,37.0,2237.43,3535.0
Job_023,2,1237.86,M3,3533.0,76.0,2371.14,3609.0
Job_021,6,991.18,M0,3535.0,47.0,2590.82,3582.0
Job_027,0,1420.54,M2,3547.0,31.0,2157.46,3578.0
Job_021,7,991.18,M6,3582.0,65.0,2655.82,3647.0
Job_025,1,1279.37,M0,3589.0,85.0,2394.63,3674.0
Job_023,3,1237.86,M5,3609.0,51.0,2422.14,3660.0
Job_026,2,1297.57,M3,3609.0,61.0,2372.43,3670.0
Job_021,8,991.18,M4,3647.0,6.0,2661.82,3653.0
Job_021,9,991.18,M7,3653.0,25.0,2686.82,3678.0
Job_022,8,1073.09,M4,3653.0,90.0,2669.91,3743.0
Job_023,4,1237.86,M2,3660.0,85.0,2507.14,3745.0
Job_024,2,1265.29,M0,3674.0,71.0,2479.71,3745.0
Job_025,2,1279.37,M3,3674.0,39.0,2433.63,3713.0
Job_022,9,1073.09,M7,3743.0,45.0,2714.91,3788.0
Job_024,3,1265.29,M4,3745.0,99.0,2578.71,3844.0
Job_026,3,1297.57,M2,3745.0,13.0,2460.43,3758.0
Job_028,0,1421.27,M0,3745.0,29.0,2352.73,3774.0
Job_025,3,1279.37,M2,3758.0,74.0,2552.63,3832.0
Job_026,4,1297.57,M6,3758.0,32.0,2492.43,3790.0
Job_028,1,1421.27,M1,3774.0,78.0,2430.73,3852.0
Job_031,0,1455.47,M0,3774.0,43.0,2361.53,3817.0
Job_026,5,1297.57,M5,3790.0,21.0,2513.43,3811.0
Job_026,6,1297.57,M9,3811.0,32.0,2545.43,3843.0
Job_029,0,1441.55,M2,3832.0,14.0,2404.45,3846.0
Job_023,5,1237.86,M9,3843.0,11.0,2616.14,3854.0
Job_029,1,1441.55,M0,3846.0,6.0,2410.45,3852.0
Job_027,1,1420.54,M0,3852.0,86.0,2517.46,3938.0
Job_028,2,1421.27,M2,3852.0,9.0,2439.73,3861.0
Job_029,2,1441.55,M1,3852.0,22.0,2432.45,3874.0
Job_023,6,1237.86,M6,3854.0,40.0,2656.14,3894.0
Job_028,3,1421.27,M3,3861.0,36.0,2475.73,3897.0
Job_029,3,1441.55,M5,3874.0,61.0,2493.45,3935.0
Job_032,0,1476.64,M1,3874.0,46.0,2443.36,3920.0
Job_023,7,1237.86,M7,3894.0,89.0,2745.14,3983.0
Job_024,4,1265.29,M6,3894.0,9.0,2637.71,3903.0
Job_028,4,1421.27,M4,3897.0,49.0,2524.73,3946.0
Job_024,5,1265.29,M8,3903.0,52.0,2689.71,3955.0
Job_029,4,1441.55,M3,3935.0,26.0,2519.45,3961.0
Job_027,2,1420.54,M1,3938.0,46.0,2563.46,3984.0
Job_030,0,1454.4,M0,3938.0,29.0,2512.6,3967.0
Job_025,4,1279.37,M8,3955.0,90.0,2765.63,4045.0
Job_029,5,1441.55,M4,3961.0,69.0,2588.45,4030.0
Job_032,1,1476.64,M0,3967.0,37.0,2527.36,4004.0
Job_024,6,1265.29,M7,3983.0,85.0,2802.71,4068.0
Job_030,1,1454.4,M1,3984.0,78.0,2607.6,4062.0
Job_025,5,1279.37,M5,4045.0,10.0,2775.63,4055.0
Job_026,7,1297.57,M8,4045.0,89.0,2836.43,4134.0
Job_027,3,1420.54,M5,4055.0,74.0,2708.46,4129.0
Job_030,2,1454.4,M2,4062.0,9.0,2616.6,4071.0
Job_030,3,1454.4,M3,4071.0,36.0,2652.6,4107.0
Job_031,1,1455.47,M2,4071.0,90.0,2705.53,4161.0
Job_032,2,1476.64,M3,4107.0,61.0,2691.36,4168.0
Job_028,5,1421.27,M5,4129.0,11.0,2718.73,4140.0
Job_026,8,1297.57,M7,4134.0,30.0,2866.43,4164.0
Job_029,6,1441.55,M8,4134.0,21.0,2713.45,4155.0
Job_028,6,1421.27,M6,4140.0,62.0,2780.73,4202.0
Job_031,2,1455.47,M4,4161.0,75.0,2780.53,4236.0
Job_029,7,1441.55,M7,4164.0,49.0,2771.45,4213.0
Job_024,7,1265.29,M3,4168.0,98.0,3000.71,4266.0
Job_032,3,1476.64,M2,4168.0,13.0,2704.36,4181.0
Job_032,4,1476.64,M6,4202.0,32.0,2757.36,4234.0
Job_025,6,1279.37,M7,4213.0,12.0,2945.63,4225.0
Job_029,8,1441.55,M9,4213.0,72.0,2843.45,4285.0
Job_028,7,1421.27,M7,4225.0,56.0,2859.73,4281.0
Job_025,7,1279.37,M6,4234.0,89.0,3043.63,4323.0
Job_026,9,1297.57,M4,4236.0,55.0,2993.43,4291.0
Job_031,3,1455.47,M9,4285.0,11.0,2840.53,4296.0
Job_027,4,1420.54,M4,4291.0,32.0,2902.46,4323.0
Job_031,4,1455.47,M3,4296.0,69.0,2909.53,4365.0
Job_023,8,1237.86,M4,4323.0,26.0,3111.14,4349.0
Job_025,8,1279.37,M9,4323.0,45.0,3088.63,4368.0
Job_027,5,1420.54,M6,4323.0,88.0,2990.46,4411.0
Job_023,9,1237.86,M8,4349.0,74.0,3185.14,4423.0
Job_031,5,1455.47,M1,4365.0,28.0,2937.53,4393.0
Job_025,9,1279.37,M4,4368.0,33.0,3121.63,4401.0
Job_033,0,1597.09,M1,4393.0,91.0,2886.91,4484.0
Job_030,4,1454.4,M4,4401.0,49.0,2995.6,4450.0
Job_029,9,1441.55,M6,4411.0,53.0,3022.45,4464.0
Job_027,6,1420.54,M8,4423.0,19.0,3021.46,4442.0
Job_028,8,1421.27,M8,4442.0,44.0,3064.73,4486.0
Job_033,1,1597.09,M0,4484.0,85.0,2971.91,4569.0
Job_028,9,1421.27,M9,4486.0,21.0,3085.73,4507.0
Job_024,8,1265.29,M9,4507.0,22.0,3263.71,4529.0
Job_024,9,1265.29,M5,4529.0,43.0,3306.71,4572.0
Job_027,7,1420.54,M9,4529.0,48.0,3156.46,4577.0
Job_034,0,1720.5,M0,4569.0,76.0,2924.5,4645.0
Job_030,5,1454.4,M5,4572.0,11.0,3128.6,4583.0
Job_027,8,1420.54,M7,4577.0,36.0,3192.46,4613.0
Job_030,6,1454.4,M6,4583.0,62.0,3190.6,4645.0
Job_027,9,1420.54,M3,4613.0,79.0,3271.46,4692.0
Job_030,7,1454.4,M7,4645.0,56.0,3246.6,4701.0
Job_031,6,1455.47,M6,4645.0,46.0,3235.53,4691.0
Job_034,1,1720.5,M1,4645.0,69.0,2993.5,4714.0
Job_031,7,1455.47,M5,4691.0,46.0,3281.53,4737.0
Job_033,2,1597.09,M3,4692.0,39.0,3133.91,4731.0
Job_030,8,1454.4,M8,4701.0,44.0,3290.6,4745.0
Job_033,3,1597.09,M2,4731.0,74.0,3207.91,4805.0
Job_034,2,1720.5,M3,4731.0,76.0,3086.5,4807.0
Job_031,8,1455.47,M7,4737.0,72.0,3353.53,4809.0
Job_032,5,1476.64,M5,4737.0,21.0,3281.36,4758.0
Job_030,9,1454.4,M9,4745.0,21.0,3311.6,4766.0
Job_032,6,1476.64,M9,4766.0,32.0,3321.36,4798.0
Job_035,0,1859.79,M2,4805.0,84.0,3029.21,4889.0
Job_034,3,1720.5,M5,4807.0,51.0,3137.5,4858.0
Job_031,9,1455.47,M8,4809.0,30.0,3383.53,4839.0
Job_032,7,1476.64,M8,4839.0,89.0,3451.36,4928.0
Job_034,4,1720.5,M2,4889.0,85.0,3253.5,4974.0
Job_035,1,1859.79,M1,4889.0,2.0,3031.21,4891.0
Job_035,2,1859.79,M5,4891.0,52.0,3083.21,4943.0
Job_032,8,1476.64,M7,4928.0,30.0,3481.36,4958.0
Job_033,4,1597.09,M8,4928.0,90.0,3420.91,5018.0
Job_035,3,1859.79,M3,4943.0,95.0,3178.21,5038.0
Job_032,9,1476.64,M4,4958.0,55.0,3536.36,5013.0
Job_036,0,2203.28,M2,4974.0,14.0,2784.72,4988.0
Job_036,1,2203.28,M0,4988.0,6.0,2790.72,4994.0
Job_037,0,2206.8,M2,4988.0,31.0,2812.2,5019.0
Job_036,2,2203.28,M1,4994.0,22.0,2812.72,5016.0
Job_033,5,1597.09,M5,5018.0,10.0,3430.91,5028.0
Job_037,1,2206.8,M0,5019.0,86.0,2898.2,5105.0
Job_033,6,1597.09,M7,5028.0,12.0,3442.91,5040.0
Job_036,3,2203.28,M5,5028.0,61.0,2885.72,5089.0
Job_035,4,1859.79,M8,5038.0,48.0,3226.21,5086.0
Job_033,7,1597.09,M6,5040.0,89.0,3531.91,5129.0
Job_036,4,2203.28,M3,5089.0,26.0,2911.72,5115.0
Job_037,2,2206.8,M1,5105.0,46.0,2944.2,5151.0
Job_033,8,1597.09,M9,5129.0,45.0,3576.91,5174.0
Job_037,3,2206.8,M5,5151.0,74.0,3018.2,5225.0
Job_038,0,2214.72,M1,5151.0,81.0,3017.28,5232.0
Job_033,9,1597.09,M4,5174.0,33.0,3609.91,5207.0
Job_034,5,1720.5,M9,5174.0,11.0,3464.5,5185.0
Job_034,6,1720.5,M6,5185.0,40.0,3504.5,5225.0
Job_035,5,1859.79,M9,5185.0,72.0,3397.21,5257.0
Job_034,7,1720.5,M7,5225.0,89.0,3593.5,5314.0
Job_038,1,2214.72,M2,5232.0,95.0,3112.28,5327.0
Job_039,0,2215.83,M1,5232.0,85.0,3101.17,5317.0
Job_035,6,1859.79,M0,5257.0,47.0,3444.21,5304.0
Job_035,7,1859.79,M6,5304.0,65.0,3509.21,5369.0
Job_034,8,1720.5,M4,5314.0,26.0,3619.5,5340.0
Job_039,1,2215.83,M0,5317.0,13.0,3114.17,5330.0
Job_041,0,2378.77,M1,5317.0,85.0,3023.23,5402.0
Job_039,2,2215.83,M2,5330.0,61.0,3175.17,5391.0
Job_040,0,2363.4,M0,5330.0,29.0,2995.6,5359.0
Job_034,9,1720.5,M8,5340.0,74.0,3693.5,5414.0
Job_038,2,2214.72,M0,5359.0,71.0,3215.28,5430.0
Job_035,8,1859.79,M4,5369.0,6.0,3515.21,5375.0
Job_035,9,1859.79,M7,5375.0,25.0,3540.21,5400.0
Job_036,5,2203.28,M4,5375.0,69.0,3240.72,5444.0
Job_040,1,2363.4,M1,5402.0,78.0,3116.6,5480.0
Job_041,1,2378.77,M0,5430.0,13.0,3064.23,5443.0
Job_043,0,2482.56,M0,5443.0,43.0,3003.44,5486.0
Job_036,6,2203.28,M8,5444.0,21.0,3261.72,5465.0
Job_037,4,2206.8,M4,5444.0,32.0,3269.2,5476.0
Job_036,7,2203.28,M7,5465.0,49.0,3310.72,5514.0
Job_037,5,2206.8,M6,5476.0,88.0,3357.2,5564.0
Job_038,3,2214.72,M4,5476.0,99.0,3360.28,5575.0
Job_040,2,2363.4,M2,5480.0,9.0,3125.6,5489.0
Job_042,0,2418.05,M0,5486.0,76.0,3143.95,5562.0
Job_040,3,2363.4,M3,5489.0,36.0,3161.6,5525.0
Job_041,2,2378.77,M2,5489.0,61.0,3171.23,5550.0
Job_036,8,2203.28,M9,5514.0,72.0,3382.72,5586.0
Job_043,1,2482.56,M2,5550.0,90.0,3157.44,5640.0
Job_042,1,2418.05,M1,5562.0,69.0,3212.95,5631.0
Job_040,4,2363.4,M4,5575.0,49.0,3260.6,5624.0
Job_036,9,2203.28,M6,5586.0,53.0,3435.72,5639.0
Job_039,3,2215.83,M6,5639.0,7.0,3430.17,5646.0
Job_043,2,2482.56,M4,5640.0,75.0,3232.44,5715.0
Job_044,0,2596.58,M2,5640.0,84.0,3127.42,5724.0
Job_039,4,2215.83,M8,5646.0,64.0,3494.17,5710.0
Job_041,3,2378.77,M6,5646.0,7.0,3274.23,5653.0
Job_038,4,2214.72,M6,5653.0,9.0,3447.28,5662.0
Job_041,4,2378.77,M8,5710.0,64.0,3395.23,5774.0
Job_044,1,2596.58,M1,5724.0,2.0,3129.42,5726.0
Job_037,6,2206.8,M8,5774.0,19.0,3586.2,5793.0
Job_037,7,2206.8,M9,5793.0,48.0,3634.2,5841.0
Job_038,5,2214.72,M8,5793.0,52.0,3630.28,5845.0
Job_037,8,2206.8,M7,5841.0,36.0,3670.2,5877.0
Job_039,5,2215.83,M9,5841.0,76.0,3701.17,5917.0
Job_037,9,2206.8,M3,5877.0,79.0,3749.2,5956.0
Job_038,6,2214.72,M7,5877.0,85.0,3747.28,5962.0
Job_039,6,2215.83,M5,5917.0,47.0,3748.17,5964.0
Job_043,3,2482.56,M9,5917.0,11.0,3445.44,5928.0
Job_038,7,2214.72,M3,5962.0,98.0,3845.28,6060.0
Job_040,5,2363.4,M5,5964.0,11.0,3611.6,5975.0
Job_040,6,2363.4,M6,5975.0,62.0,3673.6,6037.0
Job_040,7,2363.4,M7,6037.0,56.0,3729.6,6093.0
Job_038,8,2214.72,M9,6060.0,22.0,3867.28,6082.0
Job_039,7,2215.83,M3,6060.0,52.0,3896.17,6112.0
Job_041,5,2378.77,M9,6082.0,76.0,3779.23,6158.0
Job_040,8,2363.4,M8,6093.0,44.0,3773.6,6137.0
Job_039,8,2215.83,M4,6112.0,90.0,3986.17,6202.0
Job_040,9,2363.4,M9,6158.0,21.0,3815.6,6179.0
Job_041,6,2378.77,M5,6158.0,47.0,3826.23,6205.0
Job_039,9,2215.83,M7,6202.0,45.0,4031.17,6247.0
Job_041,7,2378.77,M3,6205.0,52.0,3878.23,6257.0
