Job,Operation,Arrival,Machine,Start,Processing Time,Flow time,End
Job_020,7,951.66,M5,2018.73,46.0,1113.07,2064.73
Job_021,7,991.18,M6,2018.73,65.0,1092.55,2083.73
Job_026,0,1297.57,M1,2041.73,46.0,790.16,2087.73
Job_019,7,825.58,M3,2055.64,98.0,1328.06,2153.64
Job_022,6,1073.09,M5,2064.73,47.0,1038.64,2111.73
Job_016,9,623.69,M8,2072.59,30.0,1478.9,2102.59
Job_020,8,951.66,M7,2072.59,72.0,1192.93,2144.59
Job_021,8,991.18,M4,2083.73,6.0,1098.55,2089.73
Job_026,1,1297.57,M0,2100.64,37.0,840.07,2137.64
Job_024,2,1265.29,M0,2137.64,71.0,943.35,2208.64
Job_020,9,951.66,M8,2144.59,30.0,1222.93,2174.59
Job_021,9,991.18,M7,2144.59,25.0,1178.41,2169.59
Job_019,8,825.58,M9,2153.64,22.0,1350.06,2175.64
Job_023,2,1237.86,M3,2153.64,76.0,991.78,2229.64
Job_019,9,825.58,M5,2175.64,43.0,1393.06,2218.64
Job_024,3,1265.29,M4,2208.64,99.0,1042.35,2307.64
Job_027,1,1420.54,M0,2208.64,86.0,874.1,2294.64
Job_022,7,1073.09,M3,2229.64,52.0,1208.55,2281.64
Job_023,3,1237.86,M5,2239.09,51.0,1052.23,2290.09
Job_025,2,1279.37,M3,2281.64,39.0,1041.27,2320.64
Job_023,4,1237.86,M2,2290.09,85.0,1137.23,2375.09
Job_027,2,1420.54,M1,2294.64,46.0,920.1,2340.64
Job_028,0,1421.27,M0,2294.64,29.0,902.37,2323.64
Job_022,8,1073.09,M4,2307.64,90.0,1324.55,2397.64
Job_024,4,1265.29,M6,2307.64,9.0,1051.35,2316.64
Job_024,5,1265.29,M8,2316.64,52.0,1103.35,2368.64
Job_026,2,1297.57,M3,2320.64,61.0,1084.07,2381.64
Job_027,3,1420.54,M5,2340.64,74.0,994.1,2414.64
Job_032,0,1476.64,M1,2340.64,46.0,910.0,2386.64
Job_023,5,1237.86,M9,2375.09,11.0,1148.23,2386.09
Job_026,3,1297.57,M2,2381.64,13.0,1097.07,2394.64
Job_028,1,1421.27,M1,2386.64,78.0,1043.37,2464.64
Job_029,0,1441.55,M2,2394.64,14.0,967.09,2408.64
Job_022,9,1073.09,M7,2397.64,45.0,1369.55,2442.64
Job_026,4,1297.57,M6,2404.09,32.0,1138.52,2436.09
Job_025,3,1279.37,M2,2408.64,74.0,1203.27,2482.64
Job_027,4,1420.54,M4,2414.64,32.0,1026.1,2446.64
Job_029,1,1441.55,M0,2418.09,6.0,982.54,2424.09
Job_030,0,1454.4,M0,2424.09,29.0,998.69,2453.09
Job_023,6,1237.86,M6,2436.09,40.0,1238.23,2476.09
Job_026,5,1297.57,M5,2436.09,21.0,1159.52,2457.09
Job_024,6,1265.29,M7,2442.64,85.0,1262.35,2527.64
Job_026,6,1297.57,M9,2457.09,32.0,1191.52,2489.09
Job_031,0,1455.47,M0,2458.09,43.0,1045.62,2501.09
Job_029,2,1441.55,M1,2464.64,22.0,1045.09,2486.64
Job_027,5,1420.54,M6,2476.09,88.0,1143.55,2564.09
Job_028,2,1421.27,M2,2482.64,9.0,1070.37,2491.64
Job_030,1,1454.4,M1,2486.64,78.0,1110.24,2564.64
Job_028,3,1421.27,M3,2491.64,36.0,1106.37,2527.64
Job_025,4,1279.37,M8,2492.09,90.0,1302.72,2582.09
Job_031,1,1455.47,M2,2501.09,90.0,1135.62,2591.09
Job_032,1,1476.64,M0,2501.09,37.0,1061.45,2538.09
Job_024,7,1265.29,M3,2527.64,98.0,1360.35,2625.64
Job_028,4,1421.27,M4,2537.09,49.0,1164.82,2586.09
Job_033,0,1597.09,M1,2564.64,91.0,1058.55,2655.64
Job_025,5,1279.37,M5,2582.09,10.0,1312.72,2592.09
Job_026,7,1297.57,M8,2582.09,89.0,1373.52,2671.09
Job_030,2,1454.4,M2,2591.09,9.0,1145.69,2600.09
Job_031,2,1455.47,M4,2591.09,75.0,1210.62,2666.09
Job_025,6,1279.37,M7,2592.09,12.0,1324.72,2604.09
Job_028,5,1421.27,M5,2592.09,11.0,1181.82,2603.09
Job_029,3,1441.55,M5,2603.09,61.0,1222.54,2664.09
Job_025,7,1279.37,M6,2604.09,89.0,1413.72,2693.09
Job_032,2,1476.64,M3,2625.64,61.0,1210.0,2686.64
Job_024,8,1265.29,M9,2642.09,22.0,1398.8,2664.09
Job_033,1,1597.09,M0,2655.64,85.0,1143.55,2740.64
Job_024,9,1265.29,M5,2664.09,43.0,1441.8,2707.09
Job_031,3,1455.47,M9,2666.09,11.0,1221.62,2677.09
Job_026,8,1297.57,M7,2671.09,30.0,1403.52,2701.09
Job_027,6,1420.54,M8,2671.09,19.0,1269.55,2690.09
Job_032,3,1476.64,M2,2686.64,13.0,1223.0,2699.64
Job_029,4,1441.55,M3,2696.09,26.0,1280.54,2722.09
Job_025,8,1279.37,M9,2699.09,45.0,1464.72,2744.09
Job_032,4,1476.64,M6,2699.64,32.0,1255.0,2731.64
Job_023,7,1237.86,M7,2701.09,89.0,1552.23,2790.09
Job_026,9,1297.57,M4,2701.09,55.0,1458.52,2756.09
Job_031,4,1455.47,M3,2722.09,69.0,1335.62,2791.09
Job_032,5,1476.64,M5,2731.64,21.0,1276.0,2752.64
Job_034,0,1720.5,M0,2740.64,76.0,1096.14,2816.64
Job_028,6,1421.27,M6,2741.09,62.0,1381.82,2803.09
Job_032,6,1476.64,M9,2752.64,32.0,1308.0,2784.64
Job_025,9,1279.37,M4,2756.09,33.0,1509.72,2789.09
Job_027,7,1420.54,M9,2784.64,48.0,1412.1,2832.64
Job_032,7,1476.64,M8,2784.64,89.0,1397.0,2873.64
Job_023,8,1237.86,M4,2790.09,26.0,1578.23,2816.09
Job_030,3,1454.4,M3,2791.09,36.0,1372.69,2827.09
Job_031,5,1455.47,M1,2791.09,28.0,1363.62,2819.09
Job_031,6,1455.47,M6,2819.09,46.0,1409.62,2865.09
Job_034,1,1720.5,M1,2819.09,69.0,1167.59,2888.09
Job_033,2,1597.09,M3,2827.09,39.0,1269.0,2866.09
Job_027,8,1420.54,M7,2832.64,36.0,1448.1,2868.64
Job_029,5,1441.55,M4,2849.09,69.0,1476.54,2918.09
Job_031,7,1455.47,M5,2865.09,46.0,1455.62,2911.09
Job_033,3,1597.09,M2,2866.09,74.0,1343.0,2940.09
Job_027,9,1420.54,M3,2868.64,79.0,1527.1,2947.64
Job_028,7,1421.27,M7,2868.64,56.0,1503.37,2924.64
Job_023,9,1237.86,M8,2873.64,74.0,1709.78,2947.64
Job_032,8,1476.64,M7,2924.64,30.0,1478.0,2954.64
Job_035,0,1859.79,M2,2940.09,84.0,1164.3,3024.09
Job_028,8,1421.27,M8,2947.64,44.0,1570.37,2991.64
Job_031,8,1455.47,M7,2954.64,72.0,1571.17,3026.64
Job_032,9,1476.64,M4,2954.64,55.0,1533.0,3009.64
Job_034,2,1720.5,M3,2957.09,76.0,1312.59,3033.09
Job_028,9,1421.27,M9,2991.64,21.0,1591.37,3012.64
Job_029,6,1441.55,M8,3001.09,21.0,1580.54,3022.09
Job_030,4,1454.4,M4,3019.09,49.0,1613.69,3068.09
Job_035,1,1859.79,M1,3024.09,2.0,1166.3,3026.09
Job_048,0,2993.84,M2,3024.09,31.0,61.25,3055.09
Job_031,9,1455.47,M8,3026.64,30.0,1601.17,3056.64
Job_029,7,1441.55,M7,3035.09,49.0,1642.54,3084.09
Job_048,1,2993.84,M0,3055.09,86.0,147.25,3141.09
Job_033,4,1597.09,M8,3056.64,90.0,1549.55,3146.64
Job_030,5,1454.4,M5,3068.09,11.0,1624.69,3079.09
Job_030,6,1454.4,M6,3079.09,62.0,1686.69,3141.09
Job_034,3,1720.5,M5,3079.09,51.0,1409.59,3130.09
Job_029,8,1441.55,M9,3084.09,72.0,1714.54,3156.09
Job_034,4,1720.5,M2,3130.09,85.0,1494.59,3215.09
Job_030,7,1454.4,M7,3141.09,56.0,1742.69,3197.09
Job_048,2,2993.84,M1,3141.09,46.0,193.25,3187.09
Job_033,5,1597.09,M5,3146.64,10.0,1559.55,3156.64
Job_029,9,1441.55,M6,3156.09,53.0,1767.54,3209.09
Job_035,2,1859.79,M5,3156.64,52.0,1348.85,3208.64
Job_030,8,1454.4,M8,3197.09,44.0,1786.69,3241.09
Job_033,6,1597.09,M7,3197.09,12.0,1612.0,3209.09
Job_035,3,1859.79,M3,3208.64,95.0,1443.85,3303.64
Job_048,3,2993.84,M5,3208.64,74.0,288.8,3282.64
Job_033,7,1597.09,M6,3209.09,89.0,1701.0,3298.09
Job_036,0,2203.28,M2,3215.09,14.0,1025.81,3229.09
Job_036,1,2203.28,M0,3229.09,6.0,1031.81,3235.09
Job_037,0,2206.8,M2,3229.09,31.0,1053.29,3260.09
Job_036,2,2203.28,M1,3235.09,22.0,1053.81,3257.09
Job_030,9,1454.4,M9,3241.09,21.0,1807.69,3262.09
Job_038,0,2214.72,M1,3257.09,81.0,1123.37,3338.09
Job_037,1,2206.8,M0,3260.09,86.0,1139.29,3346.09
Job_034,5,1720.5,M9,3262.09,11.0,1552.59,3273.09
Job_036,3,2203.28,M5,3282.64,61.0,1140.36,3343.64
Job_048,4,2993.84,M4,3282.64,32.0,320.8,3314.64
Job_033,8,1597.09,M9,3298.09,45.0,1746.0,3343.09
Job_034,6,1720.5,M6,3298.09,40.0,1617.59,3338.09
Job_035,4,1859.79,M8,3303.64,48.0,1491.85,3351.64
Job_038,1,2214.72,M2,3338.09,95.0,1218.37,3433.09
Job_048,5,2993.84,M6,3338.09,88.0,432.25,3426.09
Job_034,7,1720.5,M7,3339.09,89.0,1707.59,3428.09
Job_033,9,1597.09,M4,3343.09,33.0,1779.0,3376.09
Job_036,4,2203.28,M3,3343.64,26.0,1166.36,3369.64
Job_037,2,2206.8,M1,3346.09,46.0,1185.29,3392.09
Job_035,5,1859.79,M9,3351.64,72.0,1563.85,3423.64
Job_037,3,2206.8,M5,3392.09,74.0,1259.29,3466.09
Job_039,0,2215.83,M1,3392.09,85.0,1261.26,3477.09
Job_035,6,1859.79,M0,3423.64,47.0,1610.85,3470.64
Job_048,6,2993.84,M8,3426.09,19.0,451.25,3445.09
Job_034,8,1720.5,M4,3428.09,26.0,1733.59,3454.09
Job_048,7,2993.84,M9,3445.09,48.0,499.25,3493.09
Job_034,9,1720.5,M8,3454.09,74.0,1807.59,3528.09
Job_036,5,2203.28,M4,3454.09,69.0,1319.81,3523.09
Job_035,7,1859.79,M6,3470.64,65.0,1675.85,3535.64
Job_041,0,2378.77,M1,3477.09,85.0,1183.32,3562.09
Job_039,1,2215.83,M0,3480.09,13.0,1277.26,3493.09
Job_039,2,2215.83,M2,3493.09,61.0,1338.26,3554.09
Job_040,0,2363.4,M0,3493.09,29.0,1158.69,3522.09
Job_048,8,2993.84,M7,3493.09,36.0,535.25,3529.09
Job_038,2,2214.72,M0,3522.09,71.0,1378.37,3593.09
Job_036,6,2203.28,M8,3528.09,21.0,1345.81,3549.09
Job_048,9,2993.84,M3,3529.09,79.0,614.25,3608.09
Job_035,8,1859.79,M4,3535.64,6.0,1681.85,3541.64
Job_035,9,1859.79,M7,3541.64,25.0,1706.85,3566.64
Job_037,4,2206.8,M4,3548.64,32.0,1373.84,3580.64
Job_039,3,2215.83,M6,3554.09,7.0,1345.26,3561.09
Job_047,0,2881.93,M2,3554.09,14.0,686.16,3568.09
Job_039,4,2215.83,M8,3561.09,64.0,1409.26,3625.09
Job_040,1,2363.4,M1,3562.09,78.0,1276.69,3640.09
Job_036,7,2203.28,M7,3566.64,49.0,1412.36,3615.64
Job_037,5,2206.8,M6,3580.64,88.0,1461.84,3668.64
Job_038,3,2214.72,M4,3593.09,99.0,1477.37,3692.09
Job_041,1,2378.77,M0,3593.09,13.0,1227.32,3606.09
Job_047,1,2881.93,M0,3606.09,6.0,730.16,3612.09
Job_042,0,2418.05,M0,3612.09,76.0,1270.04,3688.09
Job_036,8,2203.28,M9,3615.64,72.0,1484.36,3687.64
Job_040,2,2363.4,M2,3640.09,9.0,1285.69,3649.09
Job_047,2,2881.93,M1,3640.09,22.0,780.16,3662.09
Job_040,3,2363.4,M3,3649.09,36.0,1321.69,3685.09
Job_041,2,2378.77,M2,3649.09,61.0,1331.32,3710.09
Job_047,3,2881.93,M5,3662.09,61.0,841.16,3723.09
Job_052,0,3589.95,M1,3662.09,91.0,163.14,3753.09
Job_037,6,2206.8,M8,3668.64,19.0,1480.84,3687.64
Job_036,9,2203.28,M6,3687.64,53.0,1537.36,3740.64
Job_037,7,2206.8,M9,3687.64,48.0,1528.84,3735.64
Job_043,0,2482.56,M0,3688.09,43.0,1248.53,3731.09
Job_040,4,2363.4,M4,3692.09,49.0,1377.69,3741.09
Job_044,0,2596.58,M2,3710.09,84.0,1197.51,3794.09
Job_047,4,2881.93,M3,3723.09,26.0,867.16,3749.09
Job_037,8,2206.8,M7,3735.64,36.0,1564.84,3771.64
Job_039,5,2215.83,M9,3742.09,76.0,1602.26,3818.09
Job_041,3,2378.77,M6,3747.09,7.0,1375.32,3754.09
Job_047,5,2881.93,M4,3749.09,69.0,936.16,3818.09
Job_042,1,2418.05,M1,3753.09,69.0,1404.04,3822.09
Job_052,1,3589.95,M0,3753.09,85.0,248.14,3838.09
Job_041,4,2378.77,M8,3754.09,64.0,1439.32,3818.09
Job_038,4,2214.72,M6,3757.09,9.0,1551.37,3766.09
Job_037,9,2206.8,M3,3771.64,79.0,1643.84,3850.64
Job_043,1,2482.56,M2,3794.09,90.0,1401.53,3884.09
Job_041,5,2378.77,M9,3818.09,76.0,1515.32,3894.09
Job_047,6,2881.93,M8,3818.09,21.0,957.16,3839.09
Job_039,6,2215.83,M5,3821.09,47.0,1652.26,3868.09
Job_049,0,3280.85,M1,3822.09,91.0,632.24,3913.09
Job_038,5,2214.72,M8,3839.09,52.0,1676.37,3891.09
Job_047,7,2881.93,M7,3839.09,49.0,1006.16,3888.09
Job_052,2,3589.95,M3,3850.64,39.0,299.69,3889.64
Job_040,5,2363.4,M5,3868.09,11.0,1515.69,3879.09
Job_040,6,2363.4,M6,3879.09,62.0,1577.69,3941.09
Job_042,2,2418.05,M3,3889.64,76.0,1547.59,3965.64
Job_052,3,3589.95,M2,3889.64,74.0,373.69,3963.64
Job_038,6,2214.72,M7,3891.09,85.0,1761.37,3976.09
Job_047,8,2881.93,M9,3894.09,72.0,1084.16,3966.09
Job_041,6,2378.77,M5,3897.09,47.0,1565.32,3944.09
Job_044,1,2596.58,M1,3913.09,2.0,1318.51,3915.09
Job_045,0,2784.07,M1,3915.09,46.0,1177.02,3961.09
Job_044,2,2596.58,M5,3944.09,52.0,1399.51,3996.09
Job_045,1,2784.07,M0,3961.09,37.0,1214.02,3998.09
Job_046,0,2879.38,M1,3961.09,81.0,1162.71,4042.09
Job_052,4,3589.95,M8,3963.64,90.0,463.69,4053.64
Job_055,0,3761.79,M2,3963.64,84.0,285.85,4047.64
Job_039,7,2215.83,M3,3965.64,52.0,1801.81,4017.64
Job_047,9,2881.93,M6,3966.09,53.0,1137.16,4019.09
Job_040,7,2363.4,M7,3976.09,56.0,1668.69,4032.09
Job_042,3,2418.05,M5,3996.09,51.0,1629.04,4047.09
Job_049,1,3280.85,M0,3998.09,85.0,802.24,4083.09
Job_039,8,2215.83,M4,4017.64,90.0,1891.81,4107.64
Job_041,7,2378.77,M3,4017.64,52.0,1690.87,4069.64
Job_042,4,2418.05,M2,4047.64,85.0,1714.59,4132.64
Job_040,8,2363.4,M8,4053.64,44.0,1734.24,4097.64
Job_052,5,3589.95,M5,4053.64,10.0,473.69,4063.64
Job_052,6,3589.95,M7,4063.64,12.0,485.69,4075.64
Job_044,3,2596.58,M3,4069.64,95.0,1568.06,4164.64
Job_052,7,3589.95,M6,4075.64,89.0,574.69,4164.64
Job_050,0,3332.78,M0,4083.09,29.0,779.31,4112.09
Job_040,9,2363.4,M9,4097.64,21.0,1755.24,4118.64
Job_039,9,2215.83,M7,4107.64,45.0,1936.81,4152.64
Job_041,8,2378.77,M4,4107.64,90.0,1818.87,4197.64
Job_050,1,3332.78,M1,4112.09,78.0,857.31,4190.09
Job_051,0,3551.05,M0,4112.09,43.0,604.04,4155.09
Job_046,1,2879.38,M2,4132.64,95.0,1348.26,4227.64
Job_044,4,2596.58,M8,4164.64,48.0,1616.06,4212.64
Job_049,2,3280.85,M3,4164.64,39.0,922.79,4203.64
Job_052,8,3589.95,M9,4164.64,45.0,619.69,4209.64
Job_053,0,3699.36,M1,4190.09,81.0,571.73,4271.09
Job_041,9,2378.77,M7,4197.64,45.0,1863.87,4242.64
Job_043,2,2482.56,M4,4197.64,75.0,1790.08,4272.64
Job_038,7,2214.72,M3,4203.64,98.0,2086.92,4301.64
Job_042,5,2418.05,M9,4209.64,11.0,1802.59,4220.64
Job_044,5,2596.58,M9,4220.64,72.0,1696.06,4292.64
Job_050,2,3332.78,M2,4227.64,9.0,903.86,4236.64
Job_051,1,3551.05,M2,4236.64,90.0,775.59,4326.64
Job_055,1,3761.79,M1,4271.09,2.0,511.3,4273.09
Job_052,9,3589.95,M4,4272.64,33.0,715.69,4305.64
Job_055,2,3761.79,M5,4273.09,52.0,563.3,4325.09
Job_043,3,2482.56,M9,4292.64,11.0,1821.08,4303.64
Job_042,6,2418.05,M6,4295.09,40.0,1917.04,4335.09
Job_050,3,3332.78,M3,4301.64,36.0,1004.86,4337.64
Job_038,8,2214.72,M9,4303.64,22.0,2110.92,4325.64
Job_046,2,2879.38,M0,4307.09,71.0,1498.71,4378.09
Job_038,9,2214.72,M5,4325.64,43.0,2153.92,4368.64
Job_049,3,3280.85,M2,4326.64,74.0,1119.79,4400.64
Job_051,2,3551.05,M4,4326.64,75.0,850.59,4401.64
Job_042,7,2418.05,M7,4335.09,89.0,2006.04,4424.09
Job_055,3,3761.79,M3,4337.64,95.0,670.85,4432.64
Job_044,6,2596.58,M0,4378.09,47.0,1828.51,4425.09
Job_049,4,3280.85,M8,4400.64,90.0,1209.79,4490.64
Job_054,0,3748.68,M2,4400.64,14.0,665.96,4414.64
Job_050,4,3332.78,M4,4401.64,49.0,1117.86,4450.64
Job_051,3,3551.05,M9,4401.64,11.0,861.59,4412.64
Job_053,1,3699.36,M2,4414.64,95.0,810.28,4509.64
Job_054,1,3748.68,M0,4425.09,6.0,682.41,4431.09
Job_054,2,3748.68,M1,4431.09,22.0,704.41,4453.09
Job_043,4,2482.56,M3,4432.64,69.0,2019.08,4501.64
Job_044,7,2596.58,M6,4449.09,65.0,1917.51,4514.09
Job_042,8,2418.05,M4,4450.64,26.0,2058.59,4476.64
Job_056,0,3961.99,M1,4453.09,46.0,537.1,4499.09
Job_046,3,2879.38,M4,4476.64,99.0,1696.26,4575.64
Job_049,5,3280.85,M5,4490.64,10.0,1219.79,4500.64
Job_055,4,3761.79,M8,4490.64,48.0,776.85,4538.64
Job_056,1,3961.99,M0,4499.09,37.0,574.1,4536.09
Job_049,6,3280.85,M7,4500.64,12.0,1231.79,4512.64
Job_050,5,3332.78,M5,4500.64,11.0,1178.86,4511.64
Job_043,5,2482.56,M1,4501.64,28.0,2047.08,4529.64
Job_051,4,3551.05,M3,4501.64,69.0,1019.59,4570.64
Job_043,6,2482.56,M6,4529.64,46.0,2093.08,4575.64
Job_053,2,3699.36,M0,4536.09,71.0,907.73,4607.09
Job_042,9,2418.05,M8,4538.64,74.0,2194.59,4612.64
Job_055,5,3761.79,M9,4538.64,72.0,848.85,4610.64
Job_051,5,3551.05,M1,4570.64,28.0,1047.59,4598.64
Job_056,2,3961.99,M3,4570.64,61.0,669.65,4631.64
Job_043,7,2482.56,M5,4575.64,46.0,2139.08,4621.64
Job_044,8,2596.58,M4,4575.64,6.0,1985.06,4581.64
Job_044,9,2596.58,M7,4581.64,25.0,2010.06,4606.64
Job_051,6,3551.05,M6,4598.64,46.0,1093.59,4644.64
Job_053,3,3699.36,M4,4607.09,99.0,1006.73,4706.09
Job_055,6,3761.79,M0,4610.64,47.0,895.85,4657.64
Job_043,8,2482.56,M7,4621.64,72.0,2211.08,4693.64
Job_054,3,3748.68,M5,4621.64,61.0,933.96,4682.64
Job_045,2,2784.07,M3,4631.64,61.0,1908.57,4692.64
Job_056,3,3961.99,M2,4631.64,13.0,682.65,4644.64
Job_050,6,3332.78,M6,4644.64,62.0,1373.86,4706.64
Job_057,0,4117.41,M2,4644.64,31.0,558.23,4675.64
Job_057,1,4117.41,M0,4675.64,86.0,644.23,4761.64
Job_051,7,3551.05,M5,4682.64,46.0,1177.59,4728.64
Job_045,3,2784.07,M2,4692.64,13.0,1921.57,4705.64
Job_054,4,3748.68,M3,4692.64,26.0,969.96,4718.64
Job_043,9,2482.56,M8,4693.64,30.0,2241.08,4723.64
Job_050,7,3332.78,M7,4706.64,56.0,1429.86,4762.64
Job_056,4,3961.99,M6,4706.64,32.0,776.65,4738.64
Job_046,4,2879.38,M6,4738.64,9.0,1868.26,4747.64
Job_056,5,3961.99,M5,4738.64,21.0,797.65,4759.64
Job_046,5,2879.38,M8,4747.64,52.0,1920.26,4799.64
Job_049,7,3280.85,M6,4747.64,89.0,1555.79,4836.64
Job_057,2,4117.41,M1,4761.64,46.0,690.23,4807.64
Job_058,0,4120.54,M0,4761.64,76.0,717.1,4837.64
Job_051,8,3551.05,M7,4762.64,72.0,1283.59,4834.64
Job_050,8,3332.78,M8,4799.64,44.0,1510.86,4843.64
Job_049,8,3280.85,M9,4836.64,45.0,1600.79,4881.64
Job_053,4,3699.36,M6,4836.64,9.0,1146.28,4845.64
Job_058,1,4120.54,M1,4837.64,69.0,786.1,4906.64
Job_051,9,3551.05,M8,4843.64,30.0,1322.59,4873.64
Job_055,7,3761.79,M6,4845.64,65.0,1148.85,4910.64
Job_053,5,3699.36,M8,4873.64,52.0,1226.28,4925.64
Job_049,9,3280.85,M4,4881.64,33.0,1633.79,4914.64
Job_056,6,3961.99,M9,4881.64,32.0,951.65,4913.64
Job_058,2,4120.54,M3,4906.64,76.0,862.1,4982.64
Job_059,0,4151.66,M1,4906.64,85.0,839.98,4991.64
Job_045,4,2784.07,M6,4910.64,32.0,2158.57,4942.64
Job_055,8,3761.79,M4,4914.64,6.0,1158.85,4920.64
Job_054,5,3748.68,M4,4920.64,69.0,1240.96,4989.64
Job_055,9,3761.79,M7,4920.64,25.0,1183.85,4945.64
Job_056,7,3961.99,M8,4925.64,89.0,1052.65,5014.64
Job_045,5,2784.07,M5,4942.64,21.0,2179.57,4963.64
Job_053,6,3699.36,M7,4945.64,85.0,1331.28,5030.64
Job_045,6,2784.07,M9,4963.64,32.0,2211.57,4995.64
Job_058,3,4120.54,M5,4982.64,51.0,913.1,5033.64
Job_059,1,4151.66,M0,4991.64,13.0,852.98,5004.64
Job_061,0,4162.65,M1,4991.64,85.0,913.99,5076.64
Job_050,9,3332.78,M9,4995.64,21.0,1683.86,5016.64
Job_059,2,4151.66,M2,5004.64,61.0,913.98,5065.64
Job_060,0,4159.86,M0,5004.64,43.0,887.78,5047.64
Job_054,6,3748.68,M8,5014.64,21.0,1286.96,5035.64
Job_053,7,3699.36,M3,5030.64,98.0,1429.28,5128.64
Job_056,8,3961.99,M7,5030.64,30.0,1098.65,5060.64
Job_057,3,4117.41,M5,5033.64,74.0,990.23,5107.64
