Job,Production_Plan_ID,Operation,Machine,Arrival,Deadline,Start,Processing Time,End,Lateness,Tardiness,Earliness
48,8,2,M03,3478,6467,4769,76,4845,-1622,0,1622
53,9,0,M01,3844,6547,4769,85,4854,-1693,0,1693
49,6,5,M05,3498,5581,4774,21,4795,-786,0,786
40,4,9,M06,2862,4829,4776,53,4829,0,0,0
43,2,3,M02,3229,6072,4776,74,4850,-1222,0,1222
47,1,2,M04,3394,5947,4776,75,4851,-1096,0,1096
46,7,1,M00,3381,6079,4790,86,4876,-1203,0,1203
41,5,4,M08,3108,5591,4791,48,4839,-752,0,752
49,6,6,M09,3498,5581,4795,32,4827,-754,0,754
37,2,6,M07,2645,5488,4804,12,4816,-672,0,672
36,3,6,M07,2594,5873,4816,85,4901,-972,0,972
37,2,7,M06,2645,5488,4829,89,4918,-570,0,570
41,5,5,M09,3108,5591,4839,72,4911,-680,0,680
42,0,8,M08,3113,5091,4839,44,4883,-208,0,208
48,8,3,M05,3478,6467,4845,51,4896,-1571,0,1571
55,0,3,M03,4012,5990,4845,36,4881,-1109,0,1109
52,5,0,M02,3842,6325,4850,84,4934,-1391,0,1391
45,3,0,M01,3320,6599,4854,81,4935,-1664,0,1664
53,9,1,M00,3844,6547,4876,13,4889,-1658,0,1658
55,0,4,M04,4012,5990,4881,49,4930,-1060,0,1060
36,3,7,M03,2594,5873,4901,98,4999,-874,0,874
41,5,6,M00,3108,5591,4911,47,4958,-633,0,633
47,1,3,M09,3394,5947,4911,11,4922,-1025,0,1025
37,2,8,M09,2645,5488,4922,45,4967,-521,0,521
55,0,5,M05,4012,5990,4930,11,4941,-1049,0,1049
50,1,1,M02,3642,6195,4934,90,5024,-1171,0,1171
46,7,2,M01,3381,6079,4935,46,4981,-1098,0,1098
31,1,9,M08,2413,4966,4936,30,4966,0,0,0
32,5,9,M07,2478,4961,4936,25,4961,0,0,0
55,0,6,M06,4012,5990,4941,62,5003,-987,0,987
49,6,7,M08,3498,5581,4966,89,5055,-526,0,526
46,7,3,M05,3381,6079,4981,74,5055,-1024,0,1024
52,5,1,M01,3842,6325,4981,2,4983,-1342,0,1342
51,3,0,M01,3679,6958,4983,81,5064,-1894,0,1894
36,3,8,M09,2594,5873,4999,22,5021,-852,0,852
47,1,4,M03,3394,5947,4999,69,5068,-879,0,879
41,5,7,M06,3108,5591,5003,65,5068,-523,0,523
55,0,7,M07,4012,5990,5003,56,5059,-931,0,931
45,3,1,M02,3320,6599,5024,95,5119,-1480,0,1480
50,1,2,M04,3642,6195,5024,75,5099,-1096,0,1096
44,9,4,M08,3235,5938,5055,64,5119,-819,0,819
52,5,2,M05,3842,6325,5055,52,5107,-1218,0,1218
49,6,8,M07,3498,5581,5059,30,5089,-492,0,492
54,8,1,M01,3934,6923,5064,69,5133,-1790,0,1790
42,0,9,M09,3113,5091,5070,21,5091,0,0,0
41,5,8,M04,3108,5591,5099,6,5105,-486,0,486
50,1,3,M09,3642,6195,5099,11,5110,-1085,0,1085
46,7,4,M04,3381,6079,5105,32,5137,-942,0,942
50,1,4,M03,3642,6195,5110,69,5179,-1016,0,1016
44,9,5,M09,3235,5938,5119,76,5195,-743,0,743
45,3,2,M00,3320,6599,5119,71,5190,-1409,0,1409
53,9,2,M02,3844,6547,5119,61,5180,-1367,0,1367
55,0,8,M08,4012,5990,5119,44,5163,-827,0,827
47,1,5,M01,3394,5947,5133,28,5161,-786,0,786
46,7,5,M06,3381,6079,5137,88,5225,-854,0,854
56,2,0,M01,4216,7059,5161,91,5252,-1807,0,1807
48,8,4,M02,3478,6467,5180,85,5265,-1202,0,1202
45,3,3,M04,3320,6599,5190,99,5289,-1310,0,1310
34,9,9,M07,2533,5236,5191,45,5236,0,0,0
30,8,9,M08,2278,5267,5193,74,5267,0,0,0
35,7,9,M03,2576,5274,5195,79,5274,0,0,0
44,9,6,M05,3235,5938,5195,47,5242,-696,0,696
47,1,6,M06,3394,5947,5225,46,5271,-676,0,676
50,1,5,M01,3642,6195,5252,28,5280,-915,0,915
56,2,1,M00,4216,7059,5252,85,5337,-1722,0,1722
48,8,5,M09,3478,6467,5265,11,5276,-1191,0,1191
51,3,1,M02,3679,6958,5265,95,5360,-1598,0,1598
43,2,4,M08,3229,6072,5267,90,5357,-715,0,715
47,1,7,M05,3394,5947,5271,46,5317,-630,0,630
53,9,3,M06,3844,6547,5271,7,5278,-1269,0,1269
44,9,7,M03,3235,5938,5274,52,5326,-612,0,612
48,8,6,M06,3478,6467,5278,40,5318,-1149,0,1149
47,1,8,M07,3394,5947,5317,72,5389,-558,0,558
50,1,6,M06,3642,6195,5318,46,5364,-831,0,831
44,9,8,M04,3235,5938,5326,90,5416,-522,0,522
52,5,3,M03,3842,6325,5326,95,5421,-904,0,904
43,2,5,M05,3229,6072,5357,10,5367,-705,0,705
46,7,6,M08,3381,6079,5357,19,5376,-703,0,703
51,3,2,M00,3679,6958,5360,71,5431,-1527,0,1527
57,7,0,M02,4281,6979,5360,31,5391,-1588,0,1588
45,3,4,M06,3320,6599,5364,9,5373,-1226,0,1226
50,1,7,M05,3642,6195,5367,46,5413,-782,0,782
46,7,7,M09,3381,6079,5376,48,5424,-655,0,655
53,9,4,M08,3844,6547,5376,64,5440,-1107,0,1107
43,2,6,M07,3229,6072,5389,12,5401,-671,0,671
43,2,7,M06,3229,6072,5401,89,5490,-582,0,582
48,8,7,M07,3478,6467,5401,89,5490,-977,0,977
54,8,2,M03,3934,6923,5421,76,5497,-1426,0,1426
57,7,1,M00,4281,6979,5431,86,5517,-1462,0,1462
52,5,4,M08,3842,6325,5440,48,5488,-837,0,837
53,9,5,M09,3844,6547,5440,76,5516,-1031,0,1031
37,2,9,M04,2645,5488,5455,33,5488,0,0,0
45,3,5,M08,3320,6599,5488,52,5540,-1059,0,1059
46,7,8,M07,3381,6079,5490,36,5526,-553,0,553
48,8,8,M04,3478,6467,5490,26,5516,-951,0,951
54,8,3,M05,3934,6923,5497,51,5548,-1375,0,1375
56,2,2,M03,4216,7059,5497,39,5536,-1523,0,1523
43,2,8,M09,3229,6072,5516,45,5561,-511,0,511
57,7,2,M01,4281,6979,5517,46,5563,-1416,0,1416
49,6,9,M04,3498,5581,5526,55,5581,0,0,0
56,2,3,M02,4216,7059,5536,74,5610,-1449,0,1449
53,9,6,M05,3844,6547,5548,47,5595,-952,0,952
52,5,5,M09,3842,6325,5561,72,5633,-692,0,692
41,5,9,M07,3108,5591,5566,25,5591,0,0,0
51,3,3,M04,3679,6958,5581,99,5680,-1278,0,1278
50,1,8,M07,3642,6195,5591,72,5663,-532,0,532
53,9,7,M03,3844,6547,5595,52,5647,-900,0,900
57,7,3,M05,4281,6979,5595,74,5669,-1310,0,1310
54,8,4,M02,3934,6923,5610,85,5695,-1228,0,1228
56,2,4,M08,4216,7059,5610,90,5700,-1359,0,1359
52,5,6,M00,3842,6325,5633,47,5680,-645,0,645
45,3,6,M07,3320,6599,5663,85,5748,-851,0,851
52,5,7,M06,3842,6325,5680,65,5745,-580,0,580
53,9,8,M04,3844,6547,5680,90,5770,-777,0,777
54,8,5,M09,3934,6923,5695,11,5706,-1217,0,1217
56,2,5,M05,4216,7059,5700,10,5710,-1349,0,1349
51,3,4,M06,3679,6958,5745,9,5754,-1204,0,1204
45,3,7,M03,3320,6599,5748,98,5846,-753,0,753
56,2,6,M07,4216,7059,5748,12,5760,-1299,0,1299
51,3,5,M08,3679,6958,5754,52,5806,-1152,0,1152
54,8,6,M06,3934,6923,5754,40,5794,-1129,0,1129
52,5,8,M04,3842,6325,5770,6,5776,-549,0,549
57,7,4,M04,4281,6979,5776,32,5808,-1171,0,1171
54,8,7,M07,3934,6923,5794,89,5883,-1040,0,1040
56,2,7,M06,4216,7059,5794,89,5883,-1176,0,1176
36,3,9,M05,2594,5873,5830,43,5873,0,0,0
45,3,8,M09,3320,6599,5846,22,5868,-731,0,731
54,8,8,M04,3934,6923,5883,26,5909,-1014,0,1014
56,2,8,M09,4216,7059,5883,45,5928,-1131,0,1131
57,7,5,M06,4281,6979,5883,88,5971,-1008,0,1008
44,9,9,M07,3235,5938,5893,45,5938,0,0,0
47,1,9,M08,3394,5947,5917,30,5947,0,0,0
51,3,6,M07,3679,6958,5938,85,6023,-935,0,935
55,0,9,M09,4012,5990,5969,21,5990,0,0,0
57,7,6,M08,4281,6979,5971,19,5990,-989,0,989
57,7,7,M09,4281,6979,5990,48,6038,-941,0,941
46,7,9,M03,3381,6079,6000,79,6079,0,0,0
57,7,8,M07,4281,6979,6038,36,6074,-905,0,905
43,2,9,M04,3229,6072,6039,33,6072,0,0,0
51,3,7,M03,3679,6958,6079,98,6177,-781,0,781
50,1,9,M08,3642,6195,6165,30,6195,0,0,0
51,3,8,M09,3679,6958,6177,22,6199,-759,0,759
52,5,9,M07,3842,6325,6300,25,6325,0,0,0
48,8,9,M08,3478,6467,6393,74,6467,0,0,0
53,9,9,M07,3844,6547,6502,45,6547,0,0,0
45,3,9,M05,3320,6599,6556,43,6599,0,0,0
54,8,9,M08,3934,6923,6849,74,6923,0,0,0
57,7,9,M03,4281,6979,6900,79,6979,0,0,0
51,3,9,M05,3679,6958,6915,43,6958,0,0,0
56,2,9,M04,4216,7059,7026,33,7059,0,0,0
