Job,Production_Plan_ID,Operation,Machine,Arrival,Deadline,Start,Processing Time,End,Lateness,Tardiness,Earliness
137,7,5,M06,9449,12147,11458,88,11546,-601,0,601
140,0,7,M07,9614,11592,11458,56,11514,-78,0,78
134,8,2,M03,9284,12273,11470,76,11546,-727,0,727
145,6,3,M02,10023,12106,11470,13,11483,-623,0,623
125,2,9,M04,8671,11514,11481,33,11514,0,0,0
141,9,2,M02,9675,12378,11483,61,11544,-834,0,834
131,1,9,M08,8963,11516,11486,30,11516,0,0,0
119,3,6,M07,8521,11800,11514,85,11599,-201,0,201
146,3,3,M04,10074,13353,11514,99,11613,-1740,0,1740
140,0,8,M08,9614,11592,11516,44,11560,-32,0,32
133,2,2,M03,9279,12122,11546,39,11585,-537,0,537
134,8,3,M05,9284,12273,11546,51,11597,-676,0,676
135,5,7,M06,9328,11811,11546,65,11611,-200,0,200
124,3,5,M08,8600,11879,11560,52,11612,-267,0,267
140,0,9,M09,9614,11592,11571,21,11592,0,0,0
133,2,3,M02,9279,12122,11585,74,11659,-463,0,463
119,3,7,M03,8521,11800,11599,98,11697,-103,0,103
145,6,4,M06,10023,12106,11611,32,11643,-463,0,463
124,3,6,M07,8600,11879,11612,85,11697,-182,0,182
139,9,4,M08,9551,12254,11612,64,11676,-578,0,578
135,5,8,M04,9328,11811,11613,6,11619,-192,0,192
143,1,2,M04,9926,12479,11619,75,11694,-785,0,785
145,6,5,M05,10023,12106,11643,21,11664,-442,0,442
146,3,4,M06,10074,13353,11643,9,11652,-1701,0,1701
141,9,3,M06,9675,12378,11652,7,11659,-719,0,719
134,8,4,M02,9284,12273,11659,85,11744,-529,0,529
145,6,6,M09,10023,12106,11664,32,11696,-410,0,410
137,7,6,M08,9449,12147,11676,19,11695,-452,0,452
138,3,3,M04,9513,12792,11694,99,11793,-999,0,999
133,2,4,M08,9279,12122,11695,90,11785,-337,0,337
143,1,3,M09,9926,12479,11696,11,11707,-772,0,772
124,3,7,M03,8600,11879,11697,98,11795,-84,0,84
119,3,8,M09,8521,11800,11707,22,11729,-71,0,71
139,9,5,M09,9551,12254,11729,76,11805,-449,0,449
119,3,9,M05,8521,11800,11757,43,11800,0,0,0
141,9,4,M08,9675,12378,11785,64,11849,-529,0,529
135,5,9,M07,9328,11811,11786,25,11811,0,0,0
138,3,4,M06,9513,12792,11793,9,11802,-990,0,990
144,5,3,M03,10016,12499,11795,95,11890,-609,0,609
133,2,5,M05,9279,12122,11800,10,11810,-312,0,312
124,3,8,M09,8600,11879,11805,22,11827,-52,0,52
133,2,6,M07,9279,12122,11811,12,11823,-299,0,299
134,8,5,M09,9284,12273,11827,11,11838,-435,0,435
124,3,9,M05,8600,11879,11836,43,11879,0,0,0
134,8,6,M06,9284,12273,11838,40,11878,-395,0,395
141,9,5,M09,9675,12378,11849,76,11925,-453,0,453
145,6,7,M08,10023,12106,11849,89,11938,-168,0,168
133,2,7,M06,9279,12122,11878,89,11967,-155,0,155
134,8,7,M07,9284,12273,11878,89,11967,-306,0,306
139,9,6,M05,9551,12254,11879,47,11926,-328,0,328
143,1,4,M03,9926,12479,11890,69,11959,-520,0,520
137,7,7,M09,9449,12147,11925,48,11973,-174,0,174
141,9,6,M05,9675,12378,11926,47,11973,-405,0,405
144,5,4,M08,10016,12499,11938,48,11986,-513,0,513
139,9,7,M03,9551,12254,11959,52,12011,-243,0,243
143,1,5,M01,9926,12479,11959,28,11987,-492,0,492
134,8,8,M04,9284,12273,11967,26,11993,-280,0,280
145,6,8,M07,10023,12106,11967,30,11997,-109,0,109
133,2,8,M09,9279,12122,11973,45,12018,-104,0,104
138,3,5,M08,9513,12792,11986,52,12038,-754,0,754
143,1,6,M06,9926,12479,11987,46,12033,-446,0,446
137,7,8,M07,9449,12147,11997,36,12033,-114,0,114
141,9,7,M03,9675,12378,12011,52,12063,-315,0,315
144,5,5,M09,10016,12499,12018,72,12090,-409,0,409
145,6,9,M04,10023,12106,12031,55,12086,-20,0,20
143,1,7,M05,9926,12479,12033,46,12079,-400,0,400
138,3,6,M07,9513,12792,12038,85,12123,-669,0,669
146,3,5,M08,10074,13353,12038,52,12090,-1263,0,1263
137,7,9,M03,9449,12147,12068,79,12147,0,0,0
133,2,9,M04,9279,12122,12086,33,12119,-3,0,3
144,5,6,M00,10016,12499,12090,47,12137,-362,0,362
139,9,8,M04,9551,12254,12119,90,12209,-45,0,45
146,3,6,M07,10074,13353,12123,85,12208,-1145,0,1145
144,5,7,M06,10016,12499,12137,65,12202,-297,0,297
134,8,9,M08,9284,12273,12199,74,12273,0,0,0
146,3,7,M03,10074,13353,12208,98,12306,-1047,0,1047
139,9,9,M07,9551,12254,12209,45,12254,0,0,0
144,5,8,M04,10016,12499,12209,6,12215,-284,0,284
141,9,8,M04,9675,12378,12215,90,12305,-73,0,73
143,1,8,M07,9926,12479,12254,72,12326,-153,0,153
142,8,2,M03,9807,12796,12306,76,12382,-414,0,414
146,3,8,M09,10074,13353,12306,22,12328,-1025,0,1025
141,9,9,M07,9675,12378,12333,45,12378,0,0,0
138,3,7,M03,9513,12792,12382,98,12480,-312,0,312
142,8,3,M05,9807,12796,12382,51,12433,-363,0,363
142,8,4,M02,9807,12796,12433,85,12518,-278,0,278
143,1,9,M08,9926,12479,12449,30,12479,0,0,0
144,5,9,M07,10016,12499,12474,25,12499,0,0,0
138,3,8,M09,9513,12792,12480,22,12502,-290,0,290
142,8,5,M09,9807,12796,12518,11,12529,-267,0,267
142,8,6,M06,9807,12796,12567,40,12607,-189,0,189
142,8,7,M07,9807,12796,12607,89,12696,-100,0,100
142,8,8,M04,9807,12796,12696,26,12722,-74,0,74
142,8,9,M08,9807,12796,12722,74,12796,0,0,0
138,3,9,M05,9513,12792,12749,43,12792,0,0,0
146,3,9,M05,10074,13353,13310,43,13353,0,0,0
