Job,Production_Plan_ID,Operation,Machine,Arrival,Deadline,Start,Processing Time,End,Lateness,Tardiness,Earliness
66,4,7,M07,5349,7316,6622,49,6671,-645,0,645
70,0,8,M08,5513,7491,6622,44,6666,-825,0,825
61,7,5,M06,4888,7586,6635,88,6723,-863,0,863
63,5,3,M03,5016,7499,6661,95,6756,-743,0,743
66,4,8,M09,5349,7316,6671,72,6743,-573,0,573
74,7,4,M04,5697,8395,6673,32,6705,-1690,0,1690
60,3,1,M02,4654,7933,6674,95,6769,-1164,0,1164
62,2,4,M08,4959,7802,6674,90,6764,-1038,0,1038
64,9,1,M00,5183,7886,6688,13,6701,-1185,0,1185
69,1,5,M01,5426,7979,6688,28,6716,-1263,0,1263
67,0,7,M07,5409,7387,6696,56,6752,-635,0,635
65,8,1,M01,5349,8338,6716,69,6785,-1553,0,1553
74,7,5,M06,5697,8395,6723,88,6811,-1584,0,1584
62,2,5,M05,4959,7802,6764,10,6774,-1028,0,1028
63,5,4,M08,5016,7499,6764,48,6812,-687,0,687
60,3,2,M00,4654,7933,6769,71,6840,-1093,0,1093
64,9,2,M02,5183,7886,6769,61,6830,-1056,0,1056
62,2,6,M07,4959,7802,6774,12,6786,-1016,0,1016
65,8,2,M03,5349,8338,6785,76,6861,-1477,0,1477
63,5,5,M09,5016,7499,6812,72,6884,-615,0,615
74,7,6,M08,5697,8395,6827,19,6846,-1549,0,1549
64,9,3,M06,5183,7886,6830,7,6837,-1049,0,1049
68,6,3,M02,5410,7493,6830,13,6843,-650,0,650
60,3,3,M04,4654,7933,6840,99,6939,-994,0,994
68,6,4,M06,5410,7493,6843,32,6875,-618,0,618
54,8,9,M08,3934,6923,6849,74,6923,0,0,0
65,8,3,M05,5349,8338,6861,51,6912,-1426,0,1426
63,5,6,M00,5016,7499,6884,47,6931,-568,0,568
57,7,9,M03,4281,6979,6900,79,6979,0,0,0
69,1,6,M06,5426,7979,6907,46,6953,-1026,0,1026
65,8,4,M02,5349,8338,6912,85,6997,-1341,0,1341
51,3,9,M05,3679,6958,6915,43,6958,0,0,0
64,9,4,M08,5183,7886,6923,64,6987,-899,0,899
74,7,7,M09,5697,8395,6945,48,6993,-1402,0,1402
69,1,7,M05,5426,7979,6958,46,7004,-975,0,975
60,3,4,M06,4654,7933,6985,9,6994,-939,0,939
73,2,4,M08,5637,8480,6987,90,7077,-1403,0,1403
74,7,8,M07,5697,8395,6993,36,7029,-1366,0,1366
65,8,5,M09,5349,8338,6997,11,7008,-1330,0,1330
68,6,5,M05,5410,7493,7004,21,7025,-468,0,468
64,9,5,M09,5183,7886,7008,76,7084,-802,0,802
65,8,6,M06,5349,8338,7008,40,7048,-1290,0,1290
56,2,9,M04,4216,7059,7026,33,7059,0,0,0
62,2,7,M06,4959,7802,7048,89,7137,-665,0,665
60,3,5,M08,4654,7933,7077,52,7129,-804,0,804
73,2,5,M05,5637,8480,7077,10,7087,-1393,0,1393
68,6,6,M09,5410,7493,7084,32,7116,-377,0,377
64,9,6,M05,5183,7886,7087,47,7134,-752,0,752
73,2,6,M07,5637,8480,7087,12,7099,-1381,0,1381
65,8,7,M07,5349,8338,7101,89,7190,-1148,0,1148
68,6,7,M08,5410,7493,7129,89,7218,-275,0,275
64,9,7,M03,5183,7886,7134,52,7186,-700,0,700
62,2,8,M09,4959,7802,7137,45,7182,-620,0,620
72,8,6,M06,5603,8592,7137,40,7177,-1415,0,1415
60,3,6,M07,4654,7933,7190,85,7275,-658,0,658
65,8,8,M04,5349,8338,7190,26,7216,-1122,0,1122
64,9,8,M04,5183,7886,7216,90,7306,-580,0,580
67,0,8,M08,5409,7387,7218,44,7262,-125,0,125
61,7,6,M08,4888,7586,7262,19,7281,-305,0,305
66,4,9,M06,5349,7316,7263,53,7316,0,0,0
60,3,7,M03,4654,7933,7275,98,7373,-560,0,560
68,6,8,M07,5410,7493,7275,30,7305,-188,0,188
61,7,7,M09,4888,7586,7281,48,7329,-257,0,257
71,9,4,M08,5523,8226,7281,64,7345,-881,0,881
72,8,7,M07,5603,8592,7305,89,7394,-1198,0,1198
63,5,7,M06,5016,7499,7316,65,7381,-118,0,118
67,0,9,M09,5409,7387,7366,21,7387,0,0,0
63,5,8,M04,5016,7499,7381,6,7387,-112,0,112
73,2,7,M06,5637,8480,7381,89,7470,-1010,0,1010
60,3,8,M09,4654,7933,7387,22,7409,-524,0,524
61,7,8,M07,4888,7586,7394,36,7430,-156,0,156
72,8,8,M04,5603,8592,7394,26,7420,-1172,0,1172
68,6,9,M04,5410,7493,7438,55,7493,0,0,0
70,0,9,M09,5513,7491,7470,21,7491,0,0,0
63,5,9,M07,5016,7499,7474,25,7499,0,0,0
73,2,8,M09,5637,8480,7491,45,7536,-944,0,944
69,1,8,M07,5426,7979,7499,72,7571,-408,0,408
61,7,9,M03,4888,7586,7507,79,7586,0,0,0
71,9,5,M09,5523,8226,7536,76,7612,-614,0,614
71,9,6,M05,5523,8226,7612,47,7659,-567,0,567
71,9,7,M03,5523,8226,7659,52,7711,-515,0,515
62,2,9,M04,4959,7802,7769,33,7802,0,0,0
71,9,8,M04,5523,8226,7802,90,7892,-334,0,334
64,9,9,M07,5183,7886,7841,45,7886,0,0,0
60,3,9,M05,4654,7933,7890,43,7933,0,0,0
69,1,9,M08,5426,7979,7949,30,7979,0,0,0
71,9,9,M07,5523,8226,8181,45,8226,0,0,0
65,8,9,M08,5349,8338,8264,74,8338,0,0,0
74,7,9,M03,5697,8395,8316,79,8395,0,0,0
73,2,9,M04,5637,8480,8447,33,8480,0,0,0
72,8,9,M08,5603,8592,8518,74,8592,0,0,0
