Job,Production_Plan_ID,Operation,Machine,Arrival,Deadline,Start,Processing Time,End,Lateness,Tardiness,Earliness
159,1,5,M01,11074,13627,13173,28,13201,-426,0,426
177,9,3,M06,11817,14520,13197,7,13204,-1316,0,1316
179,0,1,M01,11906,13884,13201,78,13279,-605,0,605
159,1,6,M06,11074,13627,13204,46,13250,-377,0,377
156,5,8,M04,10774,13257,13205,6,13211,-46,0,46
156,5,9,M07,10774,13257,13211,25,13236,-21,0,21
162,6,9,M04,11158,13241,13211,55,13266,25,25,0
183,0,0,M00,12253,14231,13213,29,13242,-989,0,989
153,9,9,M07,10573,13276,13236,45,13281,5,5,0
171,8,0,M00,11693,14682,13242,76,13318,-1364,0,1364
165,4,9,M06,11483,13450,13250,53,13303,-147,0,147
168,0,2,M02,11628,13606,13255,9,13264,-342,0,342
157,2,5,M05,10786,13629,13257,10,13267,-362,0,362
177,9,4,M08,11817,14520,13257,64,13321,-1199,0,1199
186,5,0,M02,12393,14876,13264,84,13348,-1528,0,1528
159,1,7,M05,11074,13627,13267,46,13313,-314,0,314
146,3,8,M09,10074,13353,13271,22,13293,-60,0,60
168,0,3,M03,11628,13606,13271,36,13307,-299,0,299
188,3,0,M01,12483,15762,13279,81,13360,-2402,0,2402
157,2,6,M07,10786,13629,13281,12,13293,-336,0,336
152,8,7,M07,10544,13533,13293,89,13382,-151,0,151
157,2,7,M06,10786,13629,13303,89,13392,-237,0,237
168,0,4,M04,11628,13606,13307,49,13356,-250,0,250
175,4,4,M03,11753,13720,13307,26,13333,-387,0,387
146,3,9,M05,10074,13353,13313,43,13356,3,3,0
169,8,0,M00,11667,14656,13318,76,13394,-1262,0,1262
163,3,5,M08,11179,14458,13321,52,13373,-1085,0,1085
160,1,4,M03,11087,13640,13333,69,13402,-238,0,238
176,1,1,M02,11809,14362,13348,90,13438,-924,0,924
168,0,5,M05,11628,13606,13356,11,13367,-239,0,239
175,4,5,M04,11753,13720,13356,69,13425,-295,0,295
186,5,1,M01,12393,14876,13360,2,13362,-1514,0,1514
167,7,2,M01,11558,14256,13362,46,13408,-848,0,848
158,3,5,M08,10987,14266,13373,52,13425,-841,0,841
159,1,8,M07,11074,13627,13382,72,13454,-173,0,173
157,2,8,M09,10786,13629,13392,45,13437,-192,0,192
168,0,6,M06,11628,13606,13392,62,13454,-152,0,152
184,1,0,M00,12313,14866,13394,43,13437,-1429,0,1429
155,7,9,M03,10692,13390,13402,79,13481,91,91,0
160,1,5,M01,11087,13640,13408,28,13436,-204,0,204
167,7,3,M05,11558,14256,13408,74,13482,-774,0,774
152,8,8,M04,10544,13533,13425,26,13451,-82,0,82
175,4,6,M08,11753,13720,13425,21,13446,-274,0,274
178,5,1,M01,11893,14376,13436,2,13438,-938,0,938
177,9,5,M09,11817,14520,13437,76,13513,-1007,0,1007
187,8,0,M00,12428,15417,13437,76,13513,-1904,0,1904
172,6,0,M01,11693,13776,13438,46,13484,-292,0,292
179,0,2,M02,11906,13884,13438,9,13447,-437,0,437
166,5,0,M02,11550,14033,13447,84,13531,-502,0,502
160,1,6,M06,11087,13640,13454,46,13500,-140,0,140
168,0,7,M07,11628,13606,13454,56,13510,-96,0,96
152,8,9,M08,10544,13533,13456,74,13530,-3,0,3
179,0,3,M03,11906,13884,13481,36,13517,-367,0,367
167,7,4,M04,11558,14256,13482,32,13514,-742,0,742
183,0,1,M01,12253,14231,13484,78,13562,-669,0,669
160,1,7,M05,11087,13640,13500,46,13546,-94,0,94
175,4,7,M07,11753,13720,13510,49,13559,-161,0,161
172,6,1,M00,11693,13776,13513,37,13550,-226,0,226
167,7,5,M06,11558,14256,13514,88,13602,-654,0,654
164,2,2,M03,11187,14030,13517,39,13556,-474,0,474
179,0,4,M04,11906,13884,13517,49,13566,-318,0,318
168,0,8,M08,11628,13606,13530,44,13574,-32,0,32
181,4,0,M02,12149,14116,13531,14,13545,-571,0,571
170,7,0,M02,11681,14379,13545,31,13576,-803,0,803
181,4,1,M00,12149,14116,13550,6,13556,-560,0,560
172,6,2,M03,11693,13776,13556,61,13617,-159,0,159
182,7,1,M00,12211,14909,13556,86,13642,-1267,0,1267
160,1,8,M07,11087,13640,13559,72,13631,-9,0,9
166,5,1,M01,11550,14033,13562,2,13564,-469,0,469
181,4,2,M01,12149,14116,13564,22,13586,-530,0,530
179,0,5,M05,11906,13884,13566,11,13577,-307,0,307
168,0,9,M09,11628,13606,13574,21,13595,-11,0,11
164,2,3,M02,11187,14030,13576,74,13650,-380,0,380
166,5,2,M05,11550,14033,13577,52,13629,-404,0,404
185,6,0,M01,12323,14406,13586,46,13632,-774,0,774
157,2,9,M04,10786,13629,13595,33,13628,-1,0,1
175,4,8,M09,11753,13720,13595,72,13667,-53,0,53
159,1,9,M08,11074,13627,13597,30,13627,0,0,0
179,0,6,M06,11906,13884,13602,62,13664,-220,0,220
161,9,7,M03,11145,13848,13617,52,13669,-179,0,179
176,1,2,M04,11809,14362,13628,75,13703,-659,0,659
181,4,3,M05,12149,14116,13629,61,13690,-426,0,426
158,3,6,M07,10987,14266,13631,85,13716,-550,0,550
160,1,9,M08,11087,13640,13631,30,13661,21,21,0
170,7,1,M00,11681,14379,13642,86,13728,-651,0,651
182,7,2,M01,12211,14909,13642,46,13688,-1221,0,1221
172,6,3,M02,11693,13776,13650,13,13663,-113,0,113
164,2,4,M08,11187,14030,13661,90,13751,-279,0,279
188,3,1,M02,12483,15762,13663,95,13758,-2004,0,2004
175,4,9,M06,11753,13720,13667,53,13720,0,0,0
166,5,3,M03,11550,14033,13669,95,13764,-269,0,269
169,8,1,M01,11667,14656,13688,69,13757,-899,0,899
186,5,2,M05,12393,14876,13690,52,13742,-1134,0,1134
161,9,8,M04,11145,13848,13703,90,13793,-55,0,55
176,1,3,M09,11809,14362,13703,11,13714,-648,0,648
179,0,7,M07,11906,13884,13716,56,13772,-112,0,112
172,6,4,M06,11693,13776,13720,32,13752,-24,0,24
185,6,1,M00,12323,14406,13728,37,13765,-641,0,641
172,6,5,M05,11693,13776,13752,21,13773,-3,0,3
170,7,2,M01,11681,14379,13757,46,13803,-576,0,576
192,4,0,M02,12894,14861,13758,14,13772,-1089,0,1089
166,5,4,M08,11550,14033,13764,48,13812,-221,0,221
181,4,4,M03,12149,14116,13764,26,13790,-326,0,326
188,3,2,M00,12483,15762,13765,71,13836,-1926,0,1926
183,0,2,M02,12253,14231,13772,9,13781,-450,0,450
164,2,5,M05,11187,14030,13773,10,13783,-247,0,247
172,6,6,M09,11693,13776,13773,32,13805,29,29,0
184,1,1,M02,12313,14866,13781,90,13871,-995,0,995
164,2,6,M07,11187,14030,13783,12,13795,-235,0,235
178,5,2,M05,11893,14376,13783,52,13835,-541,0,541
185,6,2,M03,12323,14406,13790,61,13851,-555,0,555
181,4,5,M04,12149,14116,13793,69,13862,-254,0,254
164,2,7,M06,11187,14030,13795,89,13884,-146,0,146
161,9,9,M07,11145,13848,13803,45,13848,0,0,0
174,2,0,M01,11741,14584,13803,91,13894,-690,0,690
166,5,5,M09,11550,14033,13812,72,13884,-149,0,149
179,0,8,M08,11906,13884,13812,44,13856,-28,0,28
182,7,3,M05,12211,14909,13835,74,13909,-1000,0,1000
192,4,1,M00,12894,14861,13836,6,13842,-1019,0,1019
183,0,3,M03,12253,14231,13851,36,13887,-344,0,344
181,4,6,M08,12149,14116,13862,21,13883,-233,0,233
185,6,3,M02,12323,14406,13871,13,13884,-522,0,522
172,6,7,M08,11693,13776,13883,89,13972,196,196,0
181,4,7,M07,12149,14116,13883,49,13932,-184,0,184
166,5,6,M00,11550,14033,13884,47,13931,-102,0,102
179,0,9,M09,11906,13884,13884,21,13905,21,21,0
185,6,4,M06,12323,14406,13884,32,13916,-490,0,490
190,5,0,M02,12567,15050,13884,84,13968,-1082,0,1082
178,5,3,M03,11893,14376,13887,95,13982,-394,0,394
183,0,4,M04,12253,14231,13887,49,13936,-295,0,295
171,8,1,M01,11693,14682,13894,69,13963,-719,0,719
164,2,8,M09,11187,14030,13905,45,13950,-80,0,80
185,6,5,M05,12323,14406,13916,21,13937,-469,0,469
166,5,7,M06,11550,14033,13931,65,13996,-37,0,37
174,2,1,M00,11741,14584,13931,85,14016,-568,0,568
183,0,5,M05,12253,14231,13937,11,13948,-283,0,283
177,9,6,M05,11817,14520,13948,47,13995,-525,0,525
185,6,6,M09,12323,14406,13950,32,13982,-424,0,424
164,2,9,M04,11187,14030,13963,33,13996,-34,0,34
189,9,0,M01,12531,15234,13963,85,14048,-1186,0,1186
167,7,6,M08,11558,14256,13972,19,13991,-265,0,265
172,6,8,M07,11693,13776,13972,30,14002,226,226,0
176,1,4,M03,11809,14362,13982,69,14051,-311,0,311
181,4,8,M09,12149,14116,13982,72,14054,-62,0,62
178,5,4,M08,11893,14376,13991,48,14039,-337,0,337
170,7,3,M05,11681,14379,13995,74,14069,-310,0,310
166,5,8,M04,11550,14033,13996,6,14002,-31,0,31
183,0,6,M06,12253,14231,13996,62,14058,-173,0,173
172,6,9,M04,11693,13776,14002,55,14057,281,281,0
166,5,9,M07,11550,14033,14008,25,14033,0,0,0
185,6,7,M08,12323,14406,14039,89,14128,-278,0,278
189,9,1,M00,12531,15234,14048,13,14061,-1173,0,1173
192,4,2,M01,12894,14861,14048,22,14070,-791,0,791
174,2,2,M03,11741,14584,14051,39,14090,-494,0,494
167,7,7,M09,11558,14256,14054,48,14102,-154,0,154
181,4,9,M06,12149,14116,14063,53,14116,0,0,0
170,7,4,M04,11681,14379,14069,32,14101,-278,0,278
176,1,5,M01,11809,14362,14070,28,14098,-264,0,264
183,0,7,M07,12253,14231,14070,56,14126,-105,0,105
192,4,3,M05,12894,14861,14070,61,14131,-730,0,730
158,3,7,M03,10987,14266,14090,98,14188,-78,0,78
174,2,3,M02,11741,14584,14090,74,14164,-420,0,420
191,9,0,M01,12690,15393,14098,85,14183,-1210,0,1210
188,3,3,M04,12483,15762,14101,99,14200,-1562,0,1562
178,5,5,M09,11893,14376,14102,72,14174,-202,0,202
176,1,6,M06,11809,14362,14116,46,14162,-200,0,200
183,0,8,M08,12253,14231,14128,44,14172,-59,0,59
167,7,8,M07,11558,14256,14152,36,14188,-68,0,68
170,7,5,M06,11681,14379,14162,88,14250,-129,0,129
176,1,7,M05,11809,14362,14162,46,14208,-154,0,154
189,9,2,M02,12531,15234,14164,61,14225,-1009,0,1009
174,2,4,M08,11741,14584,14172,90,14262,-322,0,322
178,5,6,M00,11893,14376,14174,47,14221,-155,0,155
180,2,0,M01,11949,14792,14183,91,14274,-518,0,518
158,3,8,M09,10987,14266,14188,22,14210,-56,0,56
167,7,9,M03,11558,14256,14188,79,14267,11,11,0
182,7,4,M04,12211,14909,14200,32,14232,-677,0,677
176,1,8,M07,11809,14362,14208,72,14280,-82,0,82
183,0,9,M09,12253,14231,14210,21,14231,0,0,0
191,9,1,M00,12690,15393,14221,13,14234,-1159,0,1159
158,3,9,M05,10987,14266,14223,43,14266,0,0,0
184,1,2,M04,12313,14866,14232,75,14307,-559,0,559
191,9,2,M02,12690,15393,14234,61,14295,-1098,0,1098
178,5,7,M06,11893,14376,14250,65,14315,-61,0,61
170,7,6,M08,11681,14379,14262,19,14281,-98,0,98
174,2,5,M05,11741,14584,14266,10,14276,-308,0,308
171,8,2,M03,11693,14682,14267,76,14343,-339,0,339
180,2,1,M00,11949,14792,14274,85,14359,-433,0,433
190,5,1,M01,12567,15050,14274,2,14276,-774,0,774
187,8,1,M01,12428,15417,14276,69,14345,-1072,0,1072
190,5,2,M05,12567,15050,14276,52,14328,-722,0,722
185,6,8,M07,12323,14406,14280,30,14310,-96,0,96
170,7,7,M09,11681,14379,14281,48,14329,-50,0,50
174,2,6,M07,11741,14584,14310,12,14322,-262,0,262
178,5,8,M04,11893,14376,14315,6,14321,-55,0,55
189,9,3,M06,12531,15234,14315,7,14322,-912,0,912
174,2,7,M06,11741,14584,14322,89,14411,-173,0,173
184,1,3,M09,12313,14866,14329,11,14340,-526,0,526
176,1,9,M08,11809,14362,14332,30,14362,0,0,0
178,5,9,M07,11893,14376,14339,25,14364,-12,0,12
185,6,9,M04,12323,14406,14340,55,14395,-11,0,11
171,8,3,M05,11693,14682,14343,51,14394,-288,0,288
177,9,7,M03,11817,14520,14343,52,14395,-125,0,125
173,3,0,M01,11695,14974,14345,81,14426,-548,0,548
189,9,4,M08,12531,15234,14362,64,14426,-808,0,808
170,7,8,M07,11681,14379,14364,36,14400,21,21,0
171,8,4,M02,11693,14682,14394,85,14479,-203,0,203
177,9,8,M04,11817,14520,14395,90,14485,-35,0,35
180,2,2,M03,11949,14792,14395,39,14434,-358,0,358
163,3,6,M07,11179,14458,14400,85,14485,27,27,0
174,2,8,M09,11741,14584,14411,45,14456,-128,0,128
191,9,3,M06,12690,15393,14411,7,14418,-975,0,975
182,7,5,M06,12211,14909,14418,88,14506,-403,0,403
191,9,4,M08,12690,15393,14426,64,14490,-903,0,903
170,7,9,M03,11681,14379,14434,79,14513,134,134,0
171,8,5,M09,11693,14682,14479,11,14490,-192,0,192
180,2,3,M02,11949,14792,14479,74,14553,-239,0,239
177,9,9,M07,11817,14520,14485,45,14530,10,10,0
189,9,5,M09,12531,15234,14490,76,14566,-668,0,668
171,8,6,M06,11693,14682,14506,40,14546,-136,0,136
182,7,6,M08,12211,14909,14506,19,14525,-384,0,384
192,4,4,M03,12894,14861,14513,26,14539,-322,0,322
174,2,9,M04,11741,14584,14536,33,14569,-15,0,15
184,1,4,M03,12313,14866,14539,69,14608,-258,0,258
171,8,7,M07,11693,14682,14546,89,14635,-47,0,47
188,3,4,M06,12483,15762,14546,9,14555,-1207,0,1207
173,3,1,M02,11695,14974,14553,95,14648,-326,0,326
180,2,4,M08,11949,14792,14553,90,14643,-149,0,149
182,7,7,M09,12211,14909,14566,48,14614,-295,0,295
189,9,6,M05,12531,15234,14566,47,14613,-621,0,621
192,4,5,M04,12894,14861,14569,69,14638,-223,0,223
169,8,2,M03,11667,14656,14608,76,14684,28,28,0
184,1,5,M01,12313,14866,14608,28,14636,-230,0,230
191,9,5,M09,12690,15393,14614,76,14690,-703,0,703
184,1,6,M06,12313,14866,14636,46,14682,-184,0,184
171,8,8,M04,11693,14682,14638,26,14664,-18,0,18
180,2,5,M05,11949,14792,14643,10,14653,-139,0,139
192,4,6,M08,12894,14861,14643,21,14664,-197,0,197
173,3,2,M00,11695,14974,14648,71,14719,-255,0,255
180,2,6,M07,11949,14792,14653,12,14665,-127,0,127
171,8,9,M08,11693,14682,14664,74,14738,56,56,0
192,4,7,M07,12894,14861,14665,49,14714,-147,0,147
180,2,7,M06,11949,14792,14682,89,14771,-21,0,21
169,8,3,M05,11667,14656,14684,51,14735,79,79,0
186,5,3,M03,12393,14876,14684,95,14779,-97,0,97
182,7,8,M07,12211,14909,14714,36,14750,-159,0,159
192,4,8,M09,12894,14861,14714,72,14786,-75,0,75
173,3,3,M04,11695,14974,14719,99,14818,-156,0,156
169,8,4,M02,11667,14656,14735,85,14820,164,164,0
184,1,7,M05,12313,14866,14735,46,14781,-85,0,85
163,3,7,M03,11179,14458,14779,98,14877,419,419,0
186,5,4,M08,12393,14876,14779,48,14827,-49,0,49
184,1,8,M07,12313,14866,14781,72,14853,-13,0,13
191,9,6,M05,12690,15393,14781,47,14828,-565,0,565
180,2,8,M09,11949,14792,14786,45,14831,39,39,0
192,4,9,M06,12894,14861,14789,53,14842,-19,0,19
169,8,5,M09,11667,14656,14831,11,14842,186,186,0
180,2,9,M04,11949,14792,14831,33,14864,72,72,0
169,8,6,M06,11667,14656,14842,40,14882,226,226,0
186,5,5,M09,12393,14876,14842,72,14914,38,38,0
184,1,9,M08,12313,14866,14853,30,14883,17,17,0
182,7,9,M03,12211,14909,14877,79,14956,47,47,0
169,8,7,M07,11667,14656,14882,89,14971,315,315,0
173,3,4,M06,11695,14974,14882,9,14891,-83,0,83
173,3,5,M08,11695,14974,14891,52,14943,-31,0,31
163,3,8,M09,11179,14458,14914,22,14936,478,478,0
186,5,6,M00,12393,14876,14914,47,14961,85,85,0
163,3,9,M05,11179,14458,14936,43,14979,521,521,0
188,3,5,M08,12483,15762,14943,52,14995,-767,0,767
187,8,2,M03,12428,15417,14956,76,15032,-385,0,385
186,5,7,M06,12393,14876,14961,65,15026,150,150,0
169,8,8,M04,11667,14656,14971,26,14997,341,341,0
169,8,9,M08,11667,14656,14997,74,15071,415,415,0
186,5,8,M04,12393,14876,15026,6,15032,156,156,0
186,5,9,M07,12393,14876,15032,25,15057,181,181,0
187,8,3,M05,12428,15417,15032,51,15083,-334,0,334
189,9,7,M03,12531,15234,15032,52,15084,-150,0,150
173,3,6,M07,11695,14974,15057,85,15142,168,168,0
187,8,4,M02,12428,15417,15083,85,15168,-249,0,249
189,9,8,M04,12531,15234,15084,90,15174,-60,0,60
190,5,3,M03,12567,15050,15084,95,15179,129,129,0
187,8,5,M09,12428,15417,15168,11,15179,-238,0,238
187,8,6,M06,12428,15417,15179,40,15219,-198,0,198
190,5,4,M08,12567,15050,15179,48,15227,177,177,0
191,9,7,M03,12690,15393,15179,52,15231,-162,0,162
189,9,9,M07,12531,15234,15187,45,15232,-2,0,2
190,5,5,M09,12567,15050,15227,72,15299,249,249,0
173,3,7,M03,11695,14974,15231,98,15329,355,355,0
191,9,8,M04,12690,15393,15231,90,15321,-72,0,72
187,8,7,M07,12428,15417,15232,89,15321,-96,0,96
190,5,6,M00,12567,15050,15299,47,15346,296,296,0
187,8,8,M04,12428,15417,15321,26,15347,-70,0,70
173,3,8,M09,11695,14974,15329,22,15351,377,377,0
190,5,7,M06,12567,15050,15346,65,15411,361,361,0
187,8,9,M08,12428,15417,15347,74,15421,4,4,0
191,9,9,M07,12690,15393,15348,45,15393,0,0,0
173,3,9,M05,11695,14974,15351,43,15394,420,420,0
190,5,8,M04,12567,15050,15411,6,15417,367,367,0
190,5,9,M07,12567,15050,15417,25,15442,392,392,0
188,3,6,M07,12483,15762,15442,85,15527,-235,0,235
188,3,7,M03,12483,15762,15527,98,15625,-137,0,137
188,3,8,M09,12483,15762,15625,22,15647,-115,0,115
188,3,9,M05,12483,15762,15719,43,15762,0,0,0
