Job,Production_Plan_ID,Operation,Machine,Arrival,Deadline,Start,Processing Time,End,Lateness,Tardiness,Earliness
147,4,6,M08,10119,12086,11999,21,12020,-66,0,66
151,4,6,M08,10295,12262,12020,21,12041,-221,0,221
147,4,7,M07,10119,12086,12029,49,12078,-8,0,8
145,6,9,M04,10023,12106,12031,55,12086,-20,0,20
150,6,5,M05,10258,12341,12036,21,12057,-284,0,284
141,9,4,M08,9675,12378,12041,64,12105,-273,0,273
139,9,7,M03,9551,12254,12047,52,12099,-155,0,155
148,7,3,M05,10200,12898,12057,74,12131,-767,0,767
150,6,6,M09,10258,12341,12057,32,12089,-252,0,252
143,1,5,M01,9926,12479,12076,28,12104,-375,0,375
151,4,7,M07,10295,12262,12078,49,12127,-135,0,135
165,4,1,M00,11483,13450,12080,6,12086,-1364,0,1364
153,9,2,M02,10573,13276,12085,61,12146,-1130,0,1130
133,2,9,M04,9279,12122,12086,33,12119,-3,0,3
159,1,0,M00,11074,13627,12086,43,12129,-1498,0,1498
147,4,8,M09,10119,12086,12089,72,12161,75,75,0
137,7,9,M03,9449,12147,12099,79,12178,31,31,0
143,1,6,M06,9926,12479,12104,46,12150,-329,0,329
162,6,0,M01,11158,13241,12104,46,12150,-1091,0,1091
150,6,7,M08,10258,12341,12105,89,12194,-147,0,147
139,9,8,M04,9551,12254,12119,90,12209,-45,0,45
154,0,2,M02,10674,12652,12146,9,12155,-497,0,497
143,1,7,M05,9926,12479,12150,46,12196,-283,0,283
153,9,3,M06,10573,13276,12150,7,12157,-1119,0,1119
155,7,2,M01,10692,13390,12150,46,12196,-1194,0,1194
162,6,1,M00,11158,13241,12150,37,12187,-1054,0,1054
159,1,1,M02,11074,13627,12155,90,12245,-1382,0,1382
147,4,9,M06,10119,12086,12161,53,12214,128,128,0
151,4,8,M09,10295,12262,12161,72,12233,-29,0,29
144,5,3,M03,10016,12499,12178,95,12273,-226,0,226
161,9,1,M00,11145,13848,12187,13,12200,-1648,0,1648
149,2,0,M01,10217,13060,12196,91,12287,-773,0,773
155,7,3,M05,10692,13390,12196,74,12270,-1120,0,1120
134,8,9,M08,9284,12273,12199,74,12273,0,0,0
164,2,1,M00,11187,14030,12200,85,12285,-1745,0,1745
139,9,9,M07,9551,12254,12209,45,12254,0,0,0
160,1,2,M04,11087,13640,12209,75,12284,-1356,0,1356
141,9,5,M09,9675,12378,12233,76,12309,-69,0,69
151,4,9,M06,10295,12262,12233,53,12286,24,24,0
161,9,2,M02,11145,13848,12245,61,12306,-1542,0,1542
150,6,8,M07,10258,12341,12255,30,12285,-56,0,56
144,5,4,M08,10016,12499,12273,48,12321,-178,0,178
154,0,3,M03,10674,12652,12273,36,12309,-343,0,343
143,1,8,M07,9926,12479,12285,72,12357,-122,0,122
150,6,9,M04,10258,12341,12285,55,12340,-1,0,1
149,2,1,M00,10217,13060,12287,85,12372,-688,0,688
165,4,2,M01,11483,13450,12287,22,12309,-1141,0,1141
156,5,0,M02,10774,13257,12306,84,12390,-867,0,867
161,9,3,M06,11145,13848,12306,7,12313,-1535,0,1535
141,9,6,M05,9675,12378,12309,47,12356,-22,0,22
142,8,2,M03,9807,12796,12309,76,12385,-411,0,411
158,3,0,M01,10987,14266,12309,81,12390,-1876,0,1876
138,3,5,M08,9513,12792,12321,52,12373,-419,0,419
144,5,5,M09,10016,12499,12321,72,12393,-106,0,106
154,0,4,M04,10674,12652,12340,49,12389,-263,0,263
138,3,6,M07,9513,12792,12373,85,12458,-334,0,334
153,9,4,M08,10573,13276,12373,64,12437,-839,0,839
141,9,7,M03,9675,12378,12385,52,12437,59,59,0
148,7,4,M04,10200,12898,12389,32,12421,-477,0,477
154,0,5,M05,10674,12652,12389,11,12400,-252,0,252
157,2,0,M01,10786,13629,12390,91,12481,-1148,0,1148
144,5,6,M00,10016,12499,12393,47,12440,-59,0,59
142,8,3,M05,9807,12796,12400,51,12451,-345,0,345
154,0,6,M06,10674,12652,12400,62,12462,-190,0,190
141,9,8,M04,9675,12378,12437,90,12527,149,149,0
149,2,2,M03,10217,13060,12437,39,12476,-584,0,584
153,9,5,M09,10573,13276,12437,76,12513,-763,0,763
143,1,9,M08,9926,12479,12449,30,12479,0,0,0
142,8,4,M02,9807,12796,12451,85,12536,-260,0,260
144,5,7,M06,10016,12499,12462,65,12527,28,28,0
154,0,7,M07,10674,12652,12462,56,12518,-134,0,134
162,6,2,M03,11158,13241,12476,61,12537,-704,0,704
161,9,4,M08,11145,13848,12479,64,12543,-1305,0,1305
152,8,1,M01,10544,13533,12481,69,12550,-983,0,983
157,2,1,M00,10786,13629,12481,85,12566,-1063,0,1063
153,9,6,M05,10573,13276,12513,47,12560,-716,0,716
144,5,8,M04,10016,12499,12527,6,12533,34,34,0
144,5,9,M07,10016,12499,12533,25,12558,59,59,0
146,3,3,M04,10074,13353,12533,99,12632,-721,0,721
142,8,5,M09,9807,12796,12536,11,12547,-249,0,249
149,2,3,M02,10217,13060,12536,74,12610,-450,0,450
138,3,7,M03,9513,12792,12537,98,12635,-157,0,157
154,0,8,M08,10674,12652,12543,44,12587,-65,0,65
142,8,6,M06,9807,12796,12547,40,12587,-209,0,209
161,9,5,M09,11145,13848,12547,76,12623,-1225,0,1225
156,5,1,M01,10774,13257,12550,2,12552,-705,0,705
141,9,9,M07,9675,12378,12558,45,12603,225,225,0
165,4,3,M05,11483,13450,12560,61,12621,-829,0,829
148,7,5,M06,10200,12898,12587,88,12675,-223,0,223
142,8,7,M07,9807,12796,12603,89,12692,-104,0,104
149,2,4,M08,10217,13060,12610,90,12700,-360,0,360
162,6,3,M02,11158,13241,12610,13,12623,-618,0,618
156,5,2,M05,10774,13257,12621,52,12673,-584,0,584
158,3,1,M02,10987,14266,12623,95,12718,-1548,0,1548
154,0,9,M09,10674,12652,12631,21,12652,0,0,0
155,7,4,M04,10692,13390,12632,32,12664,-726,0,726
152,8,2,M03,10544,13533,12635,76,12711,-822,0,822
138,3,8,M09,9513,12792,12652,22,12674,-118,0,118
162,6,4,M06,11158,13241,12675,32,12707,-534,0,534
142,8,8,M04,9807,12796,12692,26,12718,-78,0,78
148,7,6,M08,10200,12898,12700,19,12719,-179,0,179
146,3,4,M06,10074,13353,12707,9,12716,-637,0,637
162,6,5,M05,11158,13241,12707,21,12728,-513,0,513
156,5,3,M03,10774,13257,12711,95,12806,-451,0,451
158,3,2,M00,10987,14266,12718,71,12789,-1477,0,1477
159,1,2,M04,11074,13627,12718,75,12793,-834,0,834
148,7,7,M09,10200,12898,12719,48,12767,-131,0,131
142,8,9,M08,9807,12796,12722,74,12796,0,0,0
149,2,5,M05,10217,13060,12728,10,12738,-322,0,322
149,2,6,M07,10217,13060,12738,12,12750,-310,0,310
138,3,9,M05,9513,12792,12749,43,12792,0,0,0
149,2,7,M06,10217,13060,12750,89,12839,-221,0,221
148,7,8,M07,10200,12898,12767,36,12803,-95,0,95
162,6,6,M09,11158,13241,12767,32,12799,-442,0,442
152,8,3,M05,10544,13533,12792,51,12843,-690,0,690
163,3,3,M04,11179,14458,12793,99,12892,-1566,0,1566
159,1,3,M09,11074,13627,12799,11,12810,-817,0,817
156,5,4,M08,10774,13257,12806,48,12854,-403,0,403
148,7,9,M03,10200,12898,12819,79,12898,0,0,0
152,8,4,M02,10544,13533,12843,85,12928,-605,0,605
161,9,6,M05,11145,13848,12843,47,12890,-958,0,958
156,5,5,M09,10774,13257,12854,72,12926,-331,0,331
162,6,7,M08,11158,13241,12854,89,12943,-298,0,298
163,3,4,M06,11179,14458,12892,9,12901,-1557,0,1557
165,4,4,M03,11483,13450,12898,26,12924,-526,0,526
155,7,5,M06,10692,13390,12901,88,12989,-401,0,401
157,2,2,M03,10786,13629,12924,39,12963,-666,0,666
165,4,5,M04,11483,13450,12924,69,12993,-457,0,457
156,5,6,M00,10774,13257,12926,47,12973,-284,0,284
152,8,5,M09,10544,13533,12928,11,12939,-594,0,594
149,2,8,M09,10217,13060,12939,45,12984,-76,0,76
146,3,5,M08,10074,13353,12943,52,12995,-358,0,358
162,6,8,M07,11158,13241,12943,30,12973,-268,0,268
159,1,4,M03,11074,13627,12963,69,13032,-595,0,595
156,5,7,M06,10774,13257,12989,65,13054,-203,0,203
146,3,6,M07,10074,13353,12995,85,13080,-273,0,273
155,7,6,M08,10692,13390,12995,19,13014,-376,0,376
157,2,3,M02,10786,13629,13006,74,13080,-549,0,549
155,7,7,M09,10692,13390,13014,48,13062,-328,0,328
165,4,6,M08,11483,13450,13014,21,13035,-415,0,415
149,2,9,M04,10217,13060,13027,33,13060,0,0,0
153,9,7,M03,10573,13276,13032,52,13084,-192,0,192
159,1,5,M01,11074,13627,13032,28,13060,-567,0,567
163,3,5,M08,11179,14458,13035,52,13087,-1371,0,1371
159,1,6,M06,11074,13627,13060,46,13106,-521,0,521
160,1,3,M09,11087,13640,13062,11,13073,-567,0,567
165,4,7,M07,11483,13450,13080,49,13129,-321,0,321
156,5,8,M04,10774,13257,13084,6,13090,-167,0,167
160,1,4,M03,11087,13640,13084,69,13153,-487,0,487
157,2,4,M08,10786,13629,13087,90,13177,-452,0,452
153,9,8,M04,10573,13276,13090,90,13180,-96,0,96
152,8,6,M06,10544,13533,13106,40,13146,-387,0,387
155,7,8,M07,10692,13390,13129,36,13165,-225,0,225
165,4,8,M09,11483,13450,13129,72,13201,-249,0,249
146,3,7,M03,10074,13353,13153,98,13251,-102,0,102
160,1,5,M01,11087,13640,13153,28,13181,-459,0,459
157,2,5,M05,10786,13629,13177,10,13187,-442,0,442
160,1,6,M06,11087,13640,13181,46,13227,-413,0,413
162,6,9,M04,11158,13241,13186,55,13241,0,0,0
157,2,6,M07,10786,13629,13187,12,13199,-430,0,430
156,5,9,M07,10774,13257,13206,25,13231,-26,0,26
153,9,9,M07,10573,13276,13231,45,13276,0,0,0
158,3,3,M04,10987,14266,13241,99,13340,-926,0,926
146,3,8,M09,10074,13353,13251,22,13273,-80,0,80
164,2,2,M03,11187,14030,13251,39,13290,-740,0,740
152,8,7,M07,10544,13533,13276,89,13365,-168,0,168
164,2,3,M02,11187,14030,13290,74,13364,-666,0,666
146,3,9,M05,10074,13353,13310,43,13353,0,0,0
155,7,9,M03,10692,13390,13311,79,13390,0,0,0
159,1,7,M05,11074,13627,13353,46,13399,-228,0,228
164,2,4,M08,11187,14030,13364,90,13454,-576,0,576
163,3,6,M07,11179,14458,13365,85,13450,-1008,0,1008
152,8,8,M04,10544,13533,13374,26,13400,-133,0,133
165,4,9,M06,11483,13450,13397,53,13450,0,0,0
160,1,7,M05,11087,13640,13399,46,13445,-195,0,195
161,9,7,M03,11145,13848,13412,52,13464,-384,0,384
158,3,4,M06,10987,14266,13450,9,13459,-807,0,807
152,8,9,M08,10544,13533,13459,74,13533,0,0,0
157,2,7,M06,10786,13629,13459,89,13548,-81,0,81
159,1,8,M07,11074,13627,13459,72,13531,-96,0,96
163,3,7,M03,11179,14458,13467,98,13565,-893,0,893
161,9,8,M04,11145,13848,13482,90,13572,-276,0,276
164,2,5,M05,11187,14030,13497,10,13507,-523,0,523
160,1,8,M07,11087,13640,13531,72,13603,-37,0,37
157,2,8,M09,10786,13629,13548,45,13593,-36,0,36
159,1,9,M08,11074,13627,13580,30,13610,-17,0,17
163,3,8,M09,11179,14458,13593,22,13615,-843,0,843
157,2,9,M04,10786,13629,13596,33,13629,0,0,0
164,2,6,M07,11187,14030,13604,12,13616,-414,0,414
160,1,9,M08,11087,13640,13610,30,13640,0,0,0
164,2,7,M06,11187,14030,13616,89,13705,-325,0,325
158,3,5,M08,10987,14266,13640,52,13692,-574,0,574
158,3,6,M07,10987,14266,13692,85,13777,-489,0,489
164,2,8,M09,11187,14030,13705,45,13750,-280,0,280
158,3,7,M03,10987,14266,13777,98,13875,-391,0,391
161,9,9,M07,11145,13848,13803,45,13848,0,0,0
158,3,8,M09,10987,14266,13875,22,13897,-369,0,369
164,2,9,M04,11187,14030,13997,33,14030,0,0,0
158,3,9,M05,10987,14266,14223,43,14266,0,0,0
163,3,9,M05,11179,14458,14415,43,14458,0,0,0
