Job,Production_Plan_ID,Operation,Machine,Arrival,Deadline,Start,Processing Time,End,Lateness,Tardiness,Earliness
30,8,0,M00,2278,5267,3609,76,3685,-1582,0,1582
40,4,8,M09,2862,4829,3611,72,3683,-1146,0,1146
33,6,2,M03,2528,4611,3615,61,3676,-935,0,935
39,0,2,M02,2663,4641,3622,9,3631,-1010,0,1010
29,1,8,M07,2238,4791,3643,72,3715,-1076,0,1076
35,7,5,M06,2576,5274,3644,88,3732,-1542,0,1542
38,4,3,M05,2652,4619,3656,61,3717,-902,0,902
24,5,4,M08,1602,4085,3668,48,3716,-369,0,369
20,7,4,M04,1472,4170,3672,32,3704,-466,0,466
23,8,2,M03,1557,4546,3676,76,3752,-794,0,794
33,6,3,M02,2528,4611,3676,13,3689,-922,0,922
26,9,5,M09,1882,4585,3683,76,3759,-826,0,826
21,3,2,M00,1495,4774,3685,71,3756,-1018,0,1018
34,9,0,M01,2533,5236,3688,85,3773,-1463,0,1463
27,4,6,M08,2132,4099,3716,21,3737,-362,0,362
33,6,4,M06,2528,4611,3732,32,3764,-847,0,847
35,7,6,M08,2576,5274,3737,19,3756,-1518,0,1518
22,2,1,M00,1521,4364,3756,85,3841,-523,0,523
24,5,5,M09,1602,4085,3759,72,3831,-254,0,254
26,9,6,M05,1882,4585,3759,47,3806,-779,0,779
15,7,9,M03,1142,3840,3761,79,3840,0,0,0
20,7,5,M06,1472,4170,3764,88,3852,-318,0,318
25,6,8,M07,1794,3877,3764,30,3794,-83,0,83
30,8,1,M01,2278,5267,3773,69,3842,-1425,0,1425
16,1,9,M08,1254,3807,3777,30,3807,0,0,0
13,2,9,M04,1001,3844,3789,33,3822,-22,0,22
27,4,7,M07,2132,4099,3794,49,3843,-256,0,256
23,8,3,M05,1557,4546,3806,51,3857,-689,0,689
25,6,9,M04,1794,3877,3822,55,3877,0,0,0
35,7,7,M09,2576,5274,3831,48,3879,-1395,0,1395
39,0,3,M03,2663,4641,3840,36,3876,-765,0,765
24,5,6,M00,1602,4085,3841,47,3888,-197,0,197
37,2,0,M01,2645,5488,3842,91,3933,-1555,0,1555
28,0,7,M07,2190,4168,3843,56,3899,-269,0,269
23,8,4,M02,1557,4546,3857,85,3942,-604,0,604
33,6,5,M05,2528,4611,3857,21,3878,-733,0,733
12,8,9,M08,950,3939,3865,74,3939,0,0,0
22,2,2,M03,1521,4364,3876,39,3915,-449,0,449
27,4,8,M09,2132,4099,3879,72,3951,-148,0,148
24,5,7,M06,1602,4085,3888,65,3953,-132,0,132
34,9,1,M00,2533,5236,3888,13,3901,-1335,0,1335
21,3,3,M04,1495,4774,3899,99,3998,-776,0,776
32,5,3,M03,2478,4961,3915,95,4010,-951,0,951
36,3,0,M01,2594,5873,3933,81,4014,-1859,0,1859
37,2,1,M00,2645,5488,3933,85,4018,-1470,0,1470
20,7,6,M08,1472,4170,3939,19,3958,-212,0,212
34,9,2,M02,2533,5236,3942,61,4003,-1233,0,1233
35,7,8,M07,2576,5274,3948,36,3984,-1290,0,1290
23,8,5,M09,1557,4546,3951,11,3962,-584,0,584
28,0,8,M08,2190,4168,3958,44,4002,-166,0,166
20,7,7,M09,1472,4170,3962,48,4010,-160,0,160
23,8,6,M06,1557,4546,3962,40,4002,-544,0,544
24,5,8,M04,1602,4085,3998,6,4004,-81,0,81
21,3,4,M06,1495,4774,4002,9,4011,-763,0,763
22,2,3,M02,1521,4364,4003,74,4077,-287,0,287
39,0,4,M04,2663,4641,4004,49,4053,-588,0,588
20,7,8,M07,1472,4170,4010,36,4046,-124,0,124
32,5,4,M08,2478,4961,4010,48,4058,-903,0,903
33,6,6,M09,2528,4611,4010,32,4042,-569,0,569
38,4,4,M03,2652,4619,4010,26,4036,-583,0,583
34,9,3,M06,2533,5236,4011,7,4018,-1218,0,1218
26,9,7,M03,1882,4585,4036,52,4088,-497,0,497
27,4,9,M06,2132,4099,4046,53,4099,0,0,0
38,4,5,M04,2652,4619,4053,69,4122,-497,0,497
39,0,5,M05,2663,4641,4053,11,4064,-577,0,577
24,5,9,M07,1602,4085,4060,25,4085,0,0,0
22,2,4,M08,1521,4364,4077,90,4167,-197,0,197
36,3,1,M02,2594,5873,4077,95,4172,-1701,0,1701
23,8,7,M07,1557,4546,4085,89,4174,-372,0,372
20,7,9,M03,1472,4170,4091,79,4170,0,0,0
39,0,6,M06,2663,4641,4099,62,4161,-480,0,480
28,0,9,M09,2190,4168,4147,21,4168,0,0,0
21,3,5,M08,1495,4774,4167,52,4219,-555,0,555
22,2,5,M05,1521,4364,4167,10,4177,-187,0,187
32,5,5,M09,2478,4961,4168,72,4240,-721,0,721
31,1,4,M03,2413,4966,4170,69,4239,-727,0,727
23,8,8,M04,1557,4546,4174,26,4200,-346,0,346
22,2,6,M07,1521,4364,4177,12,4189,-175,0,175
22,2,7,M06,1521,4364,4189,89,4278,-86,0,86
39,0,7,M07,2663,4641,4189,56,4245,-396,0,396
26,9,8,M04,1882,4585,4200,90,4290,-295,0,295
34,9,4,M08,2533,5236,4219,64,4283,-953,0,953
30,8,2,M03,2278,5267,4239,76,4315,-952,0,952
31,1,5,M01,2413,4966,4239,28,4267,-699,0,699
32,5,6,M00,2478,4961,4240,47,4287,-674,0,674
21,3,6,M07,1495,4774,4245,85,4330,-444,0,444
22,2,8,M09,1521,4364,4278,45,4323,-41,0,41
31,1,6,M06,2413,4966,4278,46,4324,-642,0,642
38,4,6,M08,2652,4619,4283,21,4304,-315,0,315
36,3,2,M00,2594,5873,4287,71,4358,-1515,0,1515
39,0,8,M08,2663,4641,4313,44,4357,-284,0,284
34,9,5,M09,2533,5236,4323,76,4399,-837,0,837
31,1,7,M05,2413,4966,4324,46,4370,-596,0,596
32,5,7,M06,2478,4961,4324,65,4389,-572,0,572
21,3,7,M03,1495,4774,4330,98,4428,-346,0,346
38,4,7,M07,2652,4619,4330,49,4379,-240,0,240
22,2,9,M04,1521,4364,4331,33,4364,0,0,0
33,6,7,M08,2528,4611,4357,89,4446,-165,0,165
36,3,3,M04,2594,5873,4364,99,4463,-1410,0,1410
31,1,8,M07,2413,4966,4379,72,4451,-515,0,515
34,9,6,M05,2533,5236,4399,47,4446,-790,0,790
38,4,8,M09,2652,4619,4399,72,4471,-148,0,148
30,8,3,M05,2278,5267,4446,51,4497,-770,0,770
34,9,7,M03,2533,5236,4446,52,4498,-738,0,738
32,5,8,M04,2478,4961,4463,6,4469,-492,0,492
36,3,4,M06,2594,5873,4463,9,4472,-1401,0,1401
21,3,8,M09,1495,4774,4471,22,4493,-281,0,281
23,8,9,M08,1557,4546,4472,74,4546,0,0,0
33,6,8,M07,2528,4611,4493,30,4523,-88,0,88
30,8,4,M02,2278,5267,4497,85,4582,-685,0,685
37,2,2,M03,2645,5488,4498,39,4537,-951,0,951
17,3,9,M05,1285,4564,4521,43,4564,0,0,0
26,9,9,M07,1882,4585,4540,45,4585,0,0,0
33,6,9,M04,2528,4611,4556,55,4611,0,0,0
38,4,9,M06,2652,4619,4566,53,4619,0,0,0
30,8,5,M09,2278,5267,4582,11,4593,-674,0,674
37,2,3,M02,2645,5488,4582,74,4656,-832,0,832
34,9,8,M04,2533,5236,4611,90,4701,-535,0,535
30,8,6,M06,2278,5267,4619,40,4659,-608,0,608
39,0,9,M09,2663,4641,4620,21,4641,0,0,0
36,3,5,M08,2594,5873,4636,52,4688,-1185,0,1185
30,8,7,M07,2278,5267,4659,89,4748,-519,0,519
21,3,9,M05,1495,4774,4731,43,4774,0,0,0
36,3,6,M07,2594,5873,4748,85,4833,-1040,0,1040
30,8,8,M04,2278,5267,4753,26,4779,-488,0,488
29,1,9,M08,2238,4791,4761,30,4791,0,0,0
40,4,9,M06,2862,4829,4776,53,4829,0,0,0
37,2,4,M08,2645,5488,4791,90,4881,-607,0,607
36,3,7,M03,2594,5873,4833,98,4931,-942,0,942
37,2,5,M05,2645,5488,4881,10,4891,-597,0,597
37,2,6,M07,2645,5488,4891,12,4903,-585,0,585
37,2,7,M06,2645,5488,4903,89,4992,-496,0,496
36,3,8,M09,2594,5873,4931,22,4953,-920,0,920
31,1,9,M08,2413,4966,4936,30,4966,0,0,0
32,5,9,M07,2478,4961,4936,25,4961,0,0,0
37,2,8,M09,2645,5488,4992,45,5037,-451,0,451
34,9,9,M07,2533,5236,5191,45,5236,0,0,0
30,8,9,M08,2278,5267,5193,74,5267,0,0,0
35,7,9,M03,2576,5274,5195,79,5274,0,0,0
37,2,9,M04,2645,5488,5455,33,5488,0,0,0
36,3,9,M05,2594,5873,5830,43,5873,0,0,0
