Job,Routing_ID,Arrival,Ready Time,Deadline,Operation,Machine,Start,Processing Time,End
J25-0057,2,4059,4320,5362,3,M02,5001,74,5075
J25-0060,1,4147,4320,5633,3,M09,5009,11,5020
J25-0040,0,3145,4320,6171,6,M06,5016,62,5078
J25-0063,3,4269,4320,5959,3,M04,5022,99,5121
J25-0047,4,3397,4320,5671,1,M00,5036,6,5042
J25-0055,7,3918,4320,5859,1,M00,5042,86,5128
J25-0054,0,3836,4320,6171,3,M03,5056,36,5092
J25-0047,4,3397,4320,5671,2,M01,5068,22,5090
J25-0057,2,4059,4320,5362,4,M08,5075,90,5165
J25-0062,6,4259,4320,6091,3,M02,5075,13,5088
J25-0040,0,3145,4320,6171,7,M07,5078,56,5134
J25-0043,1,3217,4320,5714,1,M02,5088,90,5178
J25-0046,3,3354,4320,6149,0,M01,5090,81,5171
J25-0047,4,3397,4320,5671,3,M05,5090,61,5151
J25-0062,6,4259,4320,6091,4,M06,5090,32,5122
J25-0037,7,2801,2880,5173,9,M03,5092,79,5171
J25-0054,0,3836,4320,6171,4,M04,5121,49,5170
J25-0063,3,4269,4320,5959,4,M06,5122,9,5131
J25-0041,9,3174,4320,5836,1,M00,5128,13,5141
J25-0051,4,3651,4320,6988,1,M00,5141,6,5147
J25-0036,4,2734,2880,5231,9,M06,5142,53,5195
J25-0044,5,3231,4320,5957,6,M00,5147,47,5194
J25-0062,6,4259,4320,6091,5,M05,5151,21,5172
J25-0063,3,4269,4320,5959,5,M08,5165,52,5217
J25-0047,4,3397,4320,5671,4,M03,5171,26,5197
J25-0051,4,3651,4320,6988,2,M01,5171,22,5193
J25-0057,2,4059,4320,5362,5,M05,5172,10,5182
J25-0062,6,4259,4320,6091,6,M09,5173,32,5205
J25-0041,9,3174,4320,5836,2,M02,5178,61,5239
J25-0043,1,3217,4320,5714,2,M04,5178,75,5253
J25-0054,0,3836,4320,6171,5,M05,5182,11,5193
J25-0057,2,4059,4320,5362,6,M07,5183,12,5195
J25-0051,4,3651,4320,6988,3,M05,5193,61,5254
J25-0055,7,3918,4320,5859,2,M01,5193,46,5239
J25-0057,2,4059,4320,5362,7,M06,5195,89,5284
J25-0060,1,4147,4320,5633,4,M03,5197,69,5266
J25-0040,0,3145,4320,6171,8,M08,5217,44,5261
J25-0042,8,3195,4320,7213,0,M00,5217,76,5293
J25-0063,3,4269,4320,5959,6,M07,5218,85,5303
J25-0058,3,4060,4320,6044,0,M01,5239,81,5320
J25-0059,1,4076,4320,6187,1,M02,5239,90,5329
J25-0047,4,3397,4320,5671,5,M04,5253,69,5322
J25-0055,7,3918,4320,5859,3,M05,5256,74,5330
J25-0028,0,2282,2880,5291,9,M09,5263,21,5284
J25-0052,8,3675,4320,6437,2,M03,5266,76,5342
J25-0041,9,3174,4320,5836,3,M06,5284,7,5291
J25-0057,2,4059,4320,5362,8,M09,5284,45,5329
J25-0041,9,3174,4320,5836,4,M08,5291,64,5355
J25-0054,0,3836,4320,6171,6,M06,5291,62,5353
J25-0045,6,3235,4320,6188,8,M07,5307,30,5337
J25-0060,1,4147,4320,5633,5,M01,5320,28,5348
J25-0057,2,4059,4320,5362,9,M04,5329,33,5362
J25-0058,3,4060,4320,6044,1,M02,5329,95,5424
J25-0043,1,3217,4320,5714,3,M09,5330,11,5341
J25-0043,1,3217,4320,5714,4,M03,5342,69,5411
J25-0021,5,1952,2880,5368,9,M07,5343,25,5368
J25-0052,8,3675,4320,6437,3,M05,5343,51,5394
J25-0039,9,3137,4320,6259,0,M01,5348,85,5433
J25-0060,1,4147,4320,5633,6,M06,5353,46,5399
J25-0041,9,3174,4320,5836,5,M09,5355,76,5431
J25-0055,7,3918,4320,5859,4,M04,5363,32,5395
J25-0054,0,3836,4320,6171,7,M07,5368,56,5424
J25-0047,4,3397,4320,5671,6,M08,5371,21,5392
J25-0062,6,4259,4320,6091,7,M08,5392,89,5481
J25-0059,1,4076,4320,6187,2,M04,5396,75,5471
J25-0055,7,3918,4320,5859,5,M06,5399,88,5487
J25-0060,1,4147,4320,5633,7,M05,5399,46,5445
J25-0063,3,4269,4320,5959,7,M03,5411,98,5509
J25-0046,3,3354,4320,6149,1,M02,5424,95,5519
J25-0047,4,3397,4320,5671,7,M07,5424,49,5473
J25-0058,3,4060,4320,6044,2,M00,5424,71,5495
J25-0043,1,3217,4320,5714,5,M01,5433,28,5461
J25-0041,9,3174,4320,5836,6,M05,5445,47,5492
J25-0061,9,4233,4320,6533,0,M01,5461,85,5546
J25-0059,1,4076,4320,6187,3,M09,5471,11,5482
J25-0060,1,4147,4320,5633,8,M07,5473,72,5545
J25-0054,0,3836,4320,6171,8,M08,5481,44,5525
J25-0043,1,3217,4320,5714,6,M06,5487,46,5533
J25-0058,3,4060,4320,6044,3,M04,5495,99,5594
J25-0039,9,3137,4320,6259,1,M00,5496,13,5509
J25-0059,1,4076,4320,6187,4,M03,5509,69,5578
J25-0047,4,3397,4320,5671,8,M09,5510,72,5582
J25-0039,9,3137,4320,6259,2,M02,5520,61,5581
J25-0046,3,3354,4320,6149,2,M00,5520,71,5591
J25-0055,7,3918,4320,5859,6,M08,5525,19,5544
J25-0043,1,3217,4320,5714,7,M05,5533,46,5579
J25-0044,5,3231,4320,5957,7,M06,5533,65,5598
J25-0062,6,4259,4320,6091,8,M07,5545,30,5575
J25-0050,6,3607,4320,6371,0,M01,5546,46,5592
J25-0041,9,3174,4320,5836,7,M03,5578,52,5630
J25-0043,1,3217,4320,5714,8,M07,5579,72,5651
J25-0063,3,4269,4320,5959,8,M09,5582,22,5604
J25-0050,6,3607,4320,6371,1,M00,5592,37,5629
J25-0059,1,4076,4320,6187,5,M01,5592,28,5620
J25-0046,3,3354,4320,6149,3,M04,5594,99,5693
J25-0058,3,4060,4320,6044,4,M06,5598,9,5607
J25-0060,1,4147,4320,5633,9,M08,5602,30,5632
J25-0052,8,3675,4320,6437,4,M02,5606,85,5691
J25-0055,7,3918,4320,5859,7,M09,5606,48,5654
J25-0039,9,3137,4320,6259,3,M06,5607,7,5614
J25-0047,4,3397,4320,5671,9,M06,5618,53,5671
J25-0049,2,3603,4320,6414,0,M01,5620,91,5711
J25-0027,7,2277,2880,5711,9,M03,5630,79,5709
J25-0061,9,4233,4320,6533,1,M00,5630,13,5643
J25-0058,3,4060,4320,6044,5,M08,5632,52,5684
J25-0055,7,3918,4320,5859,8,M07,5654,36,5690
J25-0059,1,4076,4320,6187,6,M06,5671,46,5717
J25-0043,1,3217,4320,5714,9,M08,5684,30,5714
J25-0052,8,3675,4320,6437,5,M09,5691,11,5702
J25-0061,9,4233,4320,6533,2,M02,5691,61,5752
J25-0044,5,3231,4320,5957,8,M04,5693,6,5699
J25-0058,3,4060,4320,6044,6,M07,5693,85,5778
J25-0041,9,3174,4320,5836,8,M04,5699,90,5789
J25-0050,6,3607,4320,6371,2,M03,5709,61,5770
J25-0049,2,3603,4320,6414,1,M00,5711,85,5796
J25-0053,9,3809,4320,6614,0,M01,5711,85,5796
J25-0039,9,3137,4320,6259,4,M08,5714,64,5778
J25-0046,3,3354,4320,6149,4,M06,5717,9,5726
J25-0050,6,3607,4320,6371,3,M02,5770,13,5783
J25-0055,7,3918,4320,5859,9,M03,5770,79,5849
J25-0039,9,3137,4320,6259,5,M09,5778,76,5854
J25-0046,3,3354,4320,6149,5,M08,5778,52,5830
J25-0056,5,3945,4320,6686,0,M02,5783,84,5867
J25-0059,1,4076,4320,6187,7,M05,5784,46,5830
J25-0061,9,4233,4320,6533,3,M06,5788,7,5795
J25-0041,9,3174,4320,5836,9,M07,5791,45,5836
J25-0050,6,3607,4320,6371,4,M06,5795,32,5827
J25-0038,3,2972,4320,7669,0,M01,5796,81,5877
J25-0053,9,3809,4320,6614,1,M00,5797,13,5810
J25-0050,6,3607,4320,6371,5,M05,5830,21,5851
J25-0061,9,4233,4320,6533,4,M08,5830,64,5894
J25-0052,8,3675,4320,6437,6,M06,5832,40,5872
J25-0046,3,3354,4320,6149,6,M07,5837,85,5922
J25-0058,3,4060,4320,6044,7,M03,5849,98,5947
J25-0039,9,3137,4320,6259,6,M05,5854,47,5901
J25-0050,6,3607,4320,6371,6,M09,5854,32,5886
J25-0053,9,3809,4320,6614,2,M02,5867,61,5928
J25-0050,6,3607,4320,6371,7,M08,5894,89,5983
J25-0061,9,4233,4320,6533,5,M09,5894,76,5970
J25-0042,8,3195,4320,7213,1,M01,5905,69,5974
J25-0063,3,4269,4320,5959,9,M05,5916,43,5959
J25-0048,7,3494,4320,7551,0,M02,5928,31,5959
J25-0053,9,3809,4320,6614,3,M06,5928,7,5935
J25-0044,5,3231,4320,5957,9,M07,5932,25,5957
J25-0049,2,3603,4320,6414,2,M03,5947,39,5986
J25-0052,8,3675,4320,6437,7,M07,5957,89,6046
J25-0048,7,3494,4320,7551,1,M00,5959,86,6045
J25-0058,3,4060,4320,6044,8,M09,5972,22,5994
J25-0053,9,3809,4320,6614,4,M08,5983,64,6047
J25-0046,3,3354,4320,6149,7,M03,5986,98,6084
J25-0049,2,3603,4320,6414,3,M02,5986,74,6060
J25-0030,0,2313,2880,6015,9,M09,5994,21,6015
J25-0058,3,4060,4320,6044,9,M05,6001,43,6044
J25-0056,5,3945,4320,6686,1,M01,6021,2,6023
J25-0062,6,4259,4320,6091,9,M04,6026,55,6081
J25-0048,7,3494,4320,7551,2,M01,6045,46,6091
J25-0056,5,3945,4320,6686,2,M05,6046,52,6098
J25-0059,1,4076,4320,6187,8,M07,6046,72,6118
J25-0049,2,3603,4320,6414,4,M08,6060,90,6150
J25-0038,3,2972,4320,7669,1,M02,6061,95,6156
J25-0045,6,3235,4320,6188,9,M04,6081,55,6136
J25-0039,9,3137,4320,6259,7,M03,6084,52,6136
J25-0046,3,3354,4320,6149,8,M09,6084,22,6106
J25-0046,3,3354,4320,6149,9,M05,6106,43,6149
J25-0050,6,3607,4320,6371,8,M07,6118,30,6148
J25-0054,0,3836,4320,6171,9,M09,6129,21,6150
J25-0039,9,3137,4320,6259,8,M04,6136,90,6226
J25-0056,5,3945,4320,6686,3,M03,6137,95,6232
J25-0040,0,3145,4320,6171,9,M09,6150,21,6171
J25-0049,2,3603,4320,6414,5,M05,6150,10,6160
J25-0038,3,2972,4320,7669,2,M00,6156,71,6227
J25-0059,1,4076,4320,6187,9,M08,6157,30,6187
J25-0048,7,3494,4320,7551,3,M05,6160,74,6234
J25-0049,2,3603,4320,6414,6,M07,6160,12,6172
J25-0049,2,3603,4320,6414,7,M06,6172,89,6261
J25-0053,9,3809,4320,6614,5,M09,6173,76,6249
J25-0039,9,3137,4320,6259,9,M07,6226,45,6271
J25-0052,8,3675,4320,6437,8,M04,6227,26,6253
J25-0042,8,3195,4320,7213,2,M03,6232,76,6308
J25-0056,5,3945,4320,6686,4,M08,6232,48,6280
J25-0061,9,4233,4320,6533,6,M05,6234,47,6281
J25-0048,7,3494,4320,7551,4,M04,6254,32,6286
J25-0049,2,3603,4320,6414,8,M09,6261,45,6306
J25-0048,7,3494,4320,7551,5,M06,6286,88,6374
J25-0034,8,2715,2880,6387,9,M08,6289,74,6363
J25-0050,6,3607,4320,6371,9,M04,6301,55,6356
J25-0056,5,3945,4320,6686,5,M09,6306,72,6378
J25-0061,9,4233,4320,6533,7,M03,6308,52,6360
J25-0042,8,3195,4320,7213,3,M05,6329,51,6380
J25-0049,2,3603,4320,6414,9,M04,6356,33,6389
J25-0052,8,3675,4320,6437,9,M08,6363,74,6437
J25-0056,5,3945,4320,6686,6,M00,6379,47,6426
J25-0053,9,3809,4320,6614,6,M05,6380,47,6427
J25-0061,9,4233,4320,6533,8,M04,6389,90,6479
J25-0056,5,3945,4320,6686,7,M06,6426,65,6491
J25-0053,9,3809,4320,6614,7,M03,6427,52,6479
J25-0048,7,3494,4320,7551,6,M08,6437,19,6456
J25-0048,7,3494,4320,7551,7,M09,6456,48,6504
J25-0051,4,3651,4320,6988,4,M03,6479,26,6505
J25-0053,9,3809,4320,6614,8,M04,6479,90,6569
J25-0061,9,4233,4320,6533,9,M07,6488,45,6533
J25-0042,8,3195,4320,7213,4,M02,6512,85,6597
J25-0048,7,3494,4320,7551,8,M07,6533,36,6569
J25-0053,9,3809,4320,6614,9,M07,6569,45,6614
J25-0056,5,3945,4320,6686,8,M04,6569,6,6575
J25-0051,4,3651,4320,6988,5,M04,6575,69,6644
J25-0042,8,3195,4320,7213,5,M09,6597,11,6608
J25-0042,8,3195,4320,7213,6,M06,6608,40,6648
J25-0051,4,3651,4320,6988,6,M08,6644,21,6665
J25-0056,5,3945,4320,6686,9,M07,6661,25,6686
J25-0051,4,3651,4320,6988,7,M07,6686,49,6735
J25-0033,2,2660,2880,6738,9,M04,6705,33,6738
J25-0051,4,3651,4320,6988,8,M09,6736,72,6808
J25-0042,8,3195,4320,7213,7,M07,6737,89,6826
J25-0038,3,2972,4320,7669,3,M04,6738,99,6837
J25-0038,3,2972,4320,7669,4,M06,6837,9,6846
J25-0042,8,3195,4320,7213,8,M04,6837,26,6863
J25-0038,3,2972,4320,7669,5,M08,6846,52,6898
J25-0038,3,2972,4320,7669,6,M07,6898,85,6983
J25-0051,4,3651,4320,6988,9,M06,6935,53,6988
J25-0038,3,2972,4320,7669,7,M03,6985,98,7083
J25-0038,3,2972,4320,7669,8,M09,7083,22,7105
J25-0042,8,3195,4320,7213,9,M08,7139,74,7213
J25-0048,7,3494,4320,7551,9,M03,7472,79,7551
J25-0038,3,2972,4320,7669,9,M05,7626,43,7669
