Job,Routing_ID,Arrival,Ready Time,Deadline,Operation,Machine,Start,Processing Time,End
J25-0079,0,4975,5760,8259,1,M01,7461,78,7539
J25-0078,5,4848,5760,7603,7,M06,7466,65,7531
J25-0073,3,4628,5760,7489,9,M05,7477,43,7520
J25-0081,4,5337,5760,7621,7,M07,7479,49,7528
J25-0042,8,3195,4320,7213,9,M08,7480,74,7554
J25-0048,7,3494,4320,7551,9,M03,7516,79,7595
J25-0085,6,5499,5760,7735,3,M02,7516,13,7529
J25-0103,8,6944,7200,10029,0,M00,7526,76,7602
J25-0038,3,2972,4320,7669,6,M07,7528,85,7613
J25-0081,4,5337,5760,7621,8,M09,7528,72,7600
J25-0099,3,6617,7200,8140,1,M02,7529,95,7624
J25-0078,5,4848,5760,7603,8,M04,7531,6,7537
J25-0089,9,5759,5760,8570,3,M06,7531,7,7538
J25-0076,1,4689,5760,7750,2,M04,7537,75,7612
J25-0085,6,5499,5760,7735,4,M06,7538,32,7570
J25-0067,7,4416,5760,7920,2,M01,7539,46,7585
J25-0089,9,5759,5760,8570,4,M08,7554,64,7618
J25-0085,6,5499,5760,7735,5,M05,7570,21,7591
J25-0080,2,5210,5760,8362,0,M01,7585,91,7676
J25-0067,7,4416,5760,7920,3,M05,7591,74,7665
J25-0065,4,4375,5760,7640,4,M03,7595,26,7621
J25-0081,4,5337,5760,7621,9,M06,7600,53,7653
J25-0085,6,5499,5760,7735,6,M09,7600,32,7632
J25-0074,2,4659,5760,7742,1,M00,7602,85,7687
J25-0078,5,4848,5760,7603,9,M07,7613,25,7638
J25-0038,3,2972,4320,7669,7,M03,7621,98,7719
J25-0065,4,4375,5760,7640,5,M04,7621,69,7690
J25-0088,3,5677,5760,8515,1,M02,7624,95,7719
J25-0076,1,4689,5760,7750,3,M09,7632,11,7643
J25-0085,6,5499,5760,7735,7,M08,7632,89,7721
J25-0071,8,4614,5760,7583,7,M07,7638,89,7727
J25-0089,9,5759,5760,8570,5,M09,7643,76,7719
J25-0070,7,4607,5760,7887,5,M06,7653,88,7741
J25-0093,6,6087,7200,9229,0,M01,7676,46,7722
J25-0080,2,5210,5760,8362,1,M00,7687,85,7772
J25-0067,7,4416,5760,7920,4,M04,7690,32,7722
J25-0038,3,2972,4320,7669,8,M09,7719,22,7741
J25-0074,2,4659,5760,7742,2,M03,7719,39,7758
J25-0065,4,4375,5760,7640,6,M08,7721,21,7742
J25-0091,9,5804,7200,8770,0,M01,7722,85,7807
J25-0071,8,4614,5760,7583,8,M04,7727,26,7753
J25-0085,6,5499,5760,7735,8,M07,7727,30,7757
J25-0038,3,2972,4320,7669,9,M05,7741,43,7784
J25-0067,7,4416,5760,7920,5,M06,7741,88,7829
J25-0070,7,4607,5760,7887,6,M08,7742,19,7761
J25-0065,4,4375,5760,7640,7,M07,7757,49,7806
J25-0085,6,5499,5760,7735,9,M04,7757,55,7812
J25-0074,2,4659,5760,7742,3,M02,7758,74,7832
J25-0076,1,4689,5760,7750,4,M03,7758,69,7827
J25-0070,7,4607,5760,7887,7,M09,7761,48,7809
J25-0071,8,4614,5760,7583,9,M08,7761,74,7835
J25-0099,3,6617,7200,8140,2,M00,7772,71,7843
J25-0086,5,5520,5760,8234,1,M01,7807,2,7809
J25-0065,4,4375,5760,7640,8,M09,7809,72,7881
J25-0070,7,4607,5760,7887,8,M07,7809,36,7845
J25-0086,5,5520,5760,8234,2,M05,7809,52,7861
J25-0064,2,4334,5760,7976,2,M03,7827,39,7866
J25-0076,1,4689,5760,7750,5,M01,7827,28,7855
J25-0079,0,4975,5760,8259,2,M02,7832,9,7841
J25-0074,2,4659,5760,7742,4,M08,7835,90,7925
J25-0088,3,5677,5760,8515,2,M00,7843,71,7914
J25-0099,3,6617,7200,8140,3,M04,7843,99,7942
J25-0076,1,4689,5760,7750,6,M06,7855,46,7901
J25-0077,9,4751,5760,8821,0,M01,7855,85,7940
J25-0089,9,5759,5760,8570,6,M05,7861,47,7908
J25-0064,2,4334,5760,7976,3,M02,7866,74,7940
J25-0070,7,4607,5760,7887,9,M03,7866,79,7945
J25-0065,4,4375,5760,7640,9,M06,7901,53,7954
J25-0091,9,5804,7200,8770,1,M00,7914,13,7927
J25-0067,7,4416,5760,7920,6,M08,7925,19,7944
J25-0074,2,4659,5760,7742,5,M05,7925,10,7935
J25-0093,6,6087,7200,9229,1,M00,7927,37,7964
J25-0074,2,4659,5760,7742,6,M07,7935,12,7947
J25-0076,1,4689,5760,7750,7,M05,7935,46,7981
J25-0068,0,4539,5760,8948,1,M01,7940,78,8018
J25-0091,9,5804,7200,8770,2,M02,7940,61,8001
J25-0088,3,5677,5760,8515,3,M04,7942,99,8041
J25-0064,2,4334,5760,7976,4,M08,7944,90,8034
J25-0067,7,4416,5760,7920,7,M09,7944,48,7992
J25-0086,5,5520,5760,8234,3,M03,7945,95,8040
J25-0074,2,4659,5760,7742,7,M06,7954,89,8043
J25-0095,8,6316,7200,9096,0,M00,7964,76,8040
J25-0067,7,4416,5760,7920,8,M07,7992,36,8028
J25-0068,0,4539,5760,8948,2,M02,8018,9,8027
J25-0100,6,6662,7200,9014,0,M01,8018,46,8064
J25-0102,5,6891,7200,9344,0,M02,8027,84,8111
J25-0064,2,4334,5760,7976,5,M05,8034,10,8044
J25-0077,9,4751,5760,8821,1,M00,8040,13,8053
J25-0079,0,4975,5760,8259,3,M03,8040,36,8076
J25-0086,5,5520,5760,8234,4,M08,8040,48,8088
J25-0074,2,4659,5760,7742,8,M09,8043,45,8088
J25-0099,3,6617,7200,8140,4,M06,8043,9,8052
J25-0064,2,4334,5760,7976,6,M07,8044,12,8056
J25-0098,1,6499,7200,9598,0,M00,8053,43,8096
J25-0064,2,4334,5760,7976,7,M06,8056,89,8145
J25-0076,1,4689,5760,7750,8,M07,8056,72,8128
J25-0095,8,6316,7200,9096,1,M01,8064,69,8133
J25-0079,0,4975,5760,8259,4,M04,8076,49,8125
J25-0080,2,5210,5760,8362,2,M03,8076,39,8115
J25-0086,5,5520,5760,8234,5,M09,8088,72,8160
J25-0099,3,6617,7200,8140,5,M08,8088,52,8140
J25-0101,0,6881,7200,8928,0,M00,8096,29,8125
J25-0067,7,4416,5760,7920,9,M03,8115,79,8194
J25-0080,2,5210,5760,8362,3,M02,8115,74,8189
J25-0074,2,4659,5760,7742,9,M04,8125,33,8158
J25-0079,0,4975,5760,8259,5,M05,8125,11,8136
J25-0101,0,6881,7200,8928,1,M01,8133,78,8211
J25-0076,1,4689,5760,7750,9,M08,8140,30,8170
J25-0099,3,6617,7200,8140,6,M07,8140,85,8225
J25-0079,0,4975,5760,8259,6,M06,8145,62,8207
J25-0064,2,4334,5760,7976,8,M09,8160,45,8205
J25-0086,5,5520,5760,8234,6,M00,8160,47,8207
J25-0077,9,4751,5760,8821,2,M02,8189,61,8250
J25-0080,2,5210,5760,8362,4,M08,8189,90,8279
J25-0089,9,5759,5760,8570,7,M03,8194,52,8246
J25-0064,2,4334,5760,7976,9,M04,8205,33,8238
J25-0086,5,5520,5760,8234,7,M06,8207,65,8272
J25-0097,7,6475,7200,9963,1,M00,8207,86,8293
J25-0102,5,6891,7200,9344,1,M01,8211,2,8213
J25-0096,0,6401,7200,9536,1,M01,8213,78,8291
J25-0079,0,4975,5760,8259,7,M07,8225,56,8281
J25-0099,3,6617,7200,8140,7,M03,8246,98,8344
J25-0090,5,5798,7200,9445,0,M02,8250,84,8334
J25-0077,9,4751,5760,8821,3,M06,8272,7,8279
J25-0086,5,5520,5760,8234,8,M04,8272,6,8278
J25-0089,9,5759,5760,8570,8,M04,8278,90,8368
J25-0080,2,5210,5760,8362,5,M05,8279,10,8289
J25-0091,9,5804,7200,8770,3,M06,8279,7,8286
J25-0079,0,4975,5760,8259,8,M08,8281,44,8325
J25-0086,5,5520,5760,8234,9,M07,8281,25,8306
J25-0088,3,5677,5760,8515,4,M06,8286,9,8295
J25-0097,7,6475,7200,9963,2,M01,8293,46,8339
J25-0080,2,5210,5760,8362,6,M07,8306,12,8318
J25-0080,2,5210,5760,8362,7,M06,8318,89,8407
J25-0079,0,4975,5760,8259,9,M09,8325,21,8346
J25-0088,3,5677,5760,8515,5,M08,8325,52,8377
J25-0101,0,6881,7200,8928,2,M02,8334,9,8343
J25-0103,8,6944,7200,10029,1,M01,8339,69,8408
J25-0098,1,6499,7200,9598,1,M02,8343,90,8433
J25-0101,0,6881,7200,8928,3,M03,8344,36,8380
J25-0099,3,6617,7200,8140,8,M09,8346,22,8368
J25-0099,3,6617,7200,8140,9,M05,8368,43,8411
J25-0088,3,5677,5760,8515,6,M07,8377,85,8462
J25-0091,9,5804,7200,8770,4,M08,8377,64,8441
J25-0095,8,6316,7200,9096,2,M03,8380,76,8456
J25-0101,0,6881,7200,8928,4,M04,8380,49,8429
J25-0080,2,5210,5760,8362,8,M09,8407,45,8452
J25-0094,2,6301,7200,9363,0,M01,8408,91,8499
J25-0101,0,6881,7200,8928,5,M05,8429,11,8440
J25-0096,0,6401,7200,9536,2,M02,8433,9,8442
J25-0101,0,6881,7200,8928,6,M06,8440,62,8502
J25-0077,9,4751,5760,8821,4,M08,8441,64,8505
J25-0080,2,5210,5760,8362,9,M04,8452,33,8485
J25-0091,9,5804,7200,8770,5,M09,8452,76,8528
J25-0068,0,4539,5760,8948,3,M03,8456,36,8492
J25-0095,8,6316,7200,9096,3,M05,8456,51,8507
J25-0068,0,4539,5760,8948,4,M04,8492,49,8541
J25-0088,3,5677,5760,8515,7,M03,8492,98,8590
J25-0090,5,5798,7200,9445,1,M01,8499,2,8501
J25-0094,2,6301,7200,9363,1,M00,8499,85,8584
J25-0095,8,6316,7200,9096,4,M02,8507,85,8592
J25-0089,9,5759,5760,8570,9,M07,8525,45,8570
J25-0091,9,5804,7200,8770,6,M05,8528,47,8575
J25-0098,1,6499,7200,9598,2,M04,8541,75,8616
J25-0101,0,6881,7200,8928,7,M07,8570,56,8626
J25-0068,0,4539,5760,8948,5,M05,8575,11,8586
J25-0100,6,6662,7200,9014,1,M00,8584,37,8621
J25-0068,0,4539,5760,8948,6,M06,8586,62,8648
J25-0088,3,5677,5760,8515,8,M09,8590,22,8612
J25-0091,9,5804,7200,8770,7,M03,8590,52,8642
J25-0077,9,4751,5760,8821,5,M09,8612,76,8688
J25-0088,3,5677,5760,8515,9,M05,8612,43,8655
J25-0101,0,6881,7200,8928,8,M08,8626,44,8670
J25-0091,9,5804,7200,8770,8,M04,8642,90,8732
J25-0094,2,6301,7200,9363,2,M03,8642,39,8681
J25-0068,0,4539,5760,8948,7,M07,8648,56,8704
J25-0094,2,6301,7200,9363,3,M02,8681,74,8755
J25-0100,6,6662,7200,9014,2,M03,8681,61,8742
J25-0077,9,4751,5760,8821,6,M05,8688,47,8735
J25-0095,8,6316,7200,9096,5,M09,8688,11,8699
J25-0095,8,6316,7200,9096,6,M06,8699,40,8739
J25-0098,1,6499,7200,9598,3,M09,8699,11,8710
J25-0068,0,4539,5760,8948,8,M08,8704,44,8748
J25-0091,9,5804,7200,8770,9,M07,8732,45,8777
J25-0102,5,6891,7200,9344,2,M05,8735,52,8787
J25-0077,9,4751,5760,8821,7,M03,8742,52,8794
J25-0094,2,6301,7200,9363,4,M08,8755,90,8845
J25-0100,6,6662,7200,9014,3,M02,8755,13,8768
J25-0100,6,6662,7200,9014,4,M06,8768,32,8800
J25-0095,8,6316,7200,9096,7,M07,8777,89,8866
J25-0077,9,4751,5760,8821,8,M04,8794,90,8884
J25-0102,5,6891,7200,9344,3,M03,8794,95,8889
J25-0100,6,6662,7200,9014,5,M05,8800,21,8821
J25-0100,6,6662,7200,9014,6,M09,8821,32,8853
J25-0094,2,6301,7200,9363,5,M05,8845,10,8855
J25-0100,6,6662,7200,9014,7,M08,8853,89,8942
J25-0097,7,6475,7200,9963,3,M05,8855,74,8929
J25-0077,9,4751,5760,8821,9,M07,8884,45,8929
J25-0095,8,6316,7200,9096,8,M04,8884,26,8910
J25-0093,6,6087,7200,9229,2,M03,8889,61,8950
J25-0101,0,6881,7200,8928,9,M09,8906,21,8927
J25-0068,0,4539,5760,8948,9,M09,8927,21,8948
J25-0090,5,5798,7200,9445,2,M05,8929,52,8981
J25-0094,2,6301,7200,9363,6,M07,8929,12,8941
J25-0097,7,6475,7200,9963,4,M04,8929,32,8961
J25-0100,6,6662,7200,9014,8,M07,8942,30,8972
J25-0102,5,6891,7200,9344,4,M08,8942,48,8990
J25-0087,8,5630,5760,10332,2,M03,8950,76,9026
J25-0093,6,6087,7200,9229,3,M02,8950,13,8963
J25-0093,6,6087,7200,9229,4,M06,8963,32,8995
J25-0100,6,6662,7200,9014,9,M04,8972,55,9027
J25-0095,8,6316,7200,9096,9,M08,8990,74,9064
J25-0093,6,6087,7200,9229,5,M05,8995,21,9016
J25-0094,2,6301,7200,9363,7,M06,8995,89,9084
J25-0093,6,6087,7200,9229,6,M09,9016,32,9048
J25-0087,8,5630,5760,10332,3,M05,9026,51,9077
J25-0096,0,6401,7200,9536,3,M03,9026,36,9062
J25-0102,5,6891,7200,9344,5,M09,9048,72,9120
J25-0090,5,5798,7200,9445,3,M03,9062,95,9157
J25-0096,0,6401,7200,9536,4,M04,9062,49,9111
J25-0093,6,6087,7200,9229,7,M08,9064,89,9153
J25-0087,8,5630,5760,10332,4,M02,9077,85,9162
J25-0096,0,6401,7200,9536,5,M05,9111,11,9122
J25-0102,5,6891,7200,9344,6,M00,9120,47,9167
J25-0096,0,6401,7200,9536,6,M06,9122,62,9184
J25-0093,6,6087,7200,9229,8,M07,9153,30,9183
J25-0090,5,5798,7200,9445,4,M08,9157,48,9205
J25-0092,4,5917,7200,10305,4,M03,9157,26,9183
J25-0087,8,5630,5760,10332,5,M09,9162,11,9173
J25-0093,6,6087,7200,9229,9,M04,9183,55,9238
J25-0103,8,6944,7200,10029,2,M03,9183,76,9259
J25-0087,8,5630,5760,10332,6,M06,9184,40,9224
J25-0090,5,5798,7200,9445,5,M09,9205,72,9277
J25-0087,8,5630,5760,10332,7,M07,9224,89,9313
J25-0102,5,6891,7200,9344,7,M06,9224,65,9289
J25-0092,4,5917,7200,10305,5,M04,9238,69,9307
J25-0098,1,6499,7200,9598,4,M03,9259,69,9328
J25-0103,8,6944,7200,10029,3,M05,9259,51,9310
J25-0090,5,5798,7200,9445,6,M00,9277,47,9324
J25-0094,2,6301,7200,9363,8,M09,9277,45,9322
J25-0102,5,6891,7200,9344,8,M04,9307,6,9313
J25-0103,8,6944,7200,10029,4,M02,9310,85,9395
J25-0102,5,6891,7200,9344,9,M07,9319,25,9344
J25-0090,5,5798,7200,9445,7,M06,9324,65,9389
J25-0098,1,6499,7200,9598,5,M01,9328,28,9356
J25-0094,2,6301,7200,9363,9,M04,9330,33,9363
J25-0096,0,6401,7200,9536,7,M07,9344,56,9400
J25-0087,8,5630,5760,10332,8,M04,9363,26,9389
J25-0090,5,5798,7200,9445,8,M04,9389,6,9395
J25-0098,1,6499,7200,9598,6,M06,9389,46,9435
J25-0103,8,6944,7200,10029,5,M09,9395,11,9406
J25-0096,0,6401,7200,9536,8,M08,9400,44,9444
J25-0090,5,5798,7200,9445,9,M07,9420,25,9445
J25-0098,1,6499,7200,9598,7,M05,9435,46,9481
J25-0103,8,6944,7200,10029,6,M06,9435,40,9475
J25-0092,4,5917,7200,10305,6,M08,9444,21,9465
J25-0097,7,6475,7200,9963,5,M06,9475,88,9563
J25-0098,1,6499,7200,9598,8,M07,9481,72,9553
J25-0096,0,6401,7200,9536,9,M09,9515,21,9536
J25-0092,4,5917,7200,10305,7,M07,9553,49,9602
J25-0098,1,6499,7200,9598,9,M08,9568,30,9598
J25-0097,7,6475,7200,9963,6,M08,9598,19,9617
J25-0103,8,6944,7200,10029,7,M07,9602,89,9691
J25-0097,7,6475,7200,9963,7,M09,9617,48,9665
J25-0092,4,5917,7200,10305,8,M09,9665,72,9737
J25-0097,7,6475,7200,9963,8,M07,9691,36,9727
J25-0103,8,6944,7200,10029,8,M04,9691,26,9717
J25-0097,7,6475,7200,9963,9,M03,9884,79,9963
J25-0103,8,6944,7200,10029,9,M08,9955,74,10029
J25-0092,4,5917,7200,10305,9,M06,10252,53,10305
J25-0087,8,5630,5760,10332,9,M08,10258,74,10332
