Job,Production_Plan_ID,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Tardiness
3,3,7,236,3397.0,M03,2262.85,98.0,2360.85,0.0
13,2,3,1046,3787.0,M02,2292.85,74.0,2366.85,0.0
16,1,2,1310,3771.0,M04,2292.85,75.0,2367.85,0.0
7,7,7,528,3129.0,M09,2311.85,48.0,2359.85,0.0
9,9,6,559,3165.0,M05,2311.85,47.0,2358.85,0.0
19,6,5,1460,3468.0,M05,2358.85,21.0,2379.85,0.0
7,7,8,528,3129.0,M07,2359.85,36.0,2395.85,0.0
3,3,8,236,3397.0,M09,2360.85,22.0,2382.85,0.0
9,9,7,559,3165.0,M03,2360.85,52.0,2412.85,0.0
13,2,4,1046,3787.0,M08,2366.85,90.0,2456.85,0.0
15,7,0,1193,3794.0,M02,2366.85,31.0,2397.85,0.0
3,3,9,236,3397.0,M05,2382.85,43.0,2425.85,0.0
8,8,5,550,3431.0,M09,2382.85,11.0,2393.85,0.0
19,6,6,1460,3468.0,M09,2393.85,32.0,2425.85,0.0
8,8,6,550,3431.0,M06,2393.85,40.0,2433.85,0.0
15,7,1,1193,3794.0,M00,2397.85,86.0,2483.85,0.0
18,5,0,1459,3853.0,M02,2397.85,84.0,2481.85,0.0
7,7,9,528,3129.0,M03,2412.85,79.0,2491.85,0.0
9,9,8,559,3165.0,M04,2412.85,90.0,2502.85,0.0
11,9,5,969,3575.0,M09,2425.85,76.0,2501.85,0.0
24,5,0,1673,4067.0,M02,2481.85,84.0,2565.85,0.0
15,7,2,1193,3794.0,M01,2483.85,46.0,2529.85,0.0
11,9,6,969,3575.0,M05,2501.85,47.0,2548.85,0.0
16,1,3,1310,3771.0,M09,2501.85,11.0,2512.85,0.0
16,1,4,1310,3771.0,M03,2512.85,69.0,2581.85,0.0
19,6,7,1460,3468.0,M08,2526.85,89.0,2615.85,0.0
18,5,1,1459,3853.0,M01,2529.85,2.0,2531.85,0.0
13,2,5,1046,3787.0,M05,2548.85,10.0,2558.85,0.0
13,2,6,1046,3787.0,M07,2558.85,12.0,2570.85,0.0
18,5,2,1459,3853.0,M05,2558.85,52.0,2610.85,0.0
13,2,7,1046,3787.0,M06,2570.85,89.0,2659.85,0.0
9,9,9,559,3165.0,M07,2570.85,45.0,2615.85,0.0
11,9,7,969,3575.0,M03,2581.85,52.0,2633.85,0.0
16,1,5,1310,3771.0,M01,2581.85,28.0,2609.85,0.0
25,6,0,1874,3882.0,M01,2609.85,46.0,2655.85,0.0
15,7,3,1193,3794.0,M05,2610.85,74.0,2684.85,0.0
19,6,8,1460,3468.0,M07,2615.85,30.0,2645.85,0.0
18,5,3,1459,3853.0,M03,2633.85,95.0,2728.85,0.0
19,6,9,1460,3468.0,M04,2645.85,55.0,2700.85,0.0
8,8,7,550,3431.0,M07,2645.85,89.0,2734.85,0.0
24,5,1,1673,4067.0,M01,2655.85,2.0,2657.85,0.0
13,2,8,1046,3787.0,M09,2659.85,45.0,2704.85,0.0
16,1,6,1310,3771.0,M06,2659.85,46.0,2705.85,0.0
25,6,1,1874,3882.0,M00,2691.85,37.0,2728.85,0.0
11,9,8,969,3575.0,M04,2700.85,90.0,2790.85,0.0
16,1,7,1310,3771.0,M05,2705.85,46.0,2751.85,0.0
18,5,4,1459,3853.0,M08,2728.85,48.0,2776.85,0.0
25,6,2,1874,3882.0,M03,2728.85,61.0,2789.85,0.0
24,5,2,1673,4067.0,M05,2751.85,52.0,2803.85,0.0
18,5,5,1459,3853.0,M09,2776.85,72.0,2848.85,0.0
25,6,3,1874,3882.0,M02,2789.85,13.0,2802.85,0.0
11,9,9,969,3575.0,M07,2790.85,45.0,2835.85,0.0
8,8,8,550,3431.0,M04,2790.85,26.0,2816.85,0.0
27,4,0,2226,4123.0,M02,2802.85,14.0,2816.85,0.0
13,2,9,1046,3787.0,M04,2816.85,33.0,2849.85,0.0
8,8,9,550,3431.0,M08,2816.85,74.0,2890.85,0.0
16,1,8,1310,3771.0,M07,2835.85,72.0,2907.85,0.0
24,5,3,1673,4067.0,M03,2842.85,95.0,2937.85,0.0
18,5,6,1459,3853.0,M00,2848.85,47.0,2895.85,0.0
15,7,4,1193,3794.0,M04,2849.85,32.0,2881.85,0.0
15,7,5,1193,3794.0,M06,2881.85,88.0,2969.85,0.0
12,8,0,992,3873.0,M00,2895.85,76.0,2971.85,0.0
16,1,9,1310,3771.0,M08,2907.85,30.0,2937.85,0.0
24,5,4,1673,4067.0,M08,2937.85,48.0,2985.85,0.0
18,5,7,1459,3853.0,M06,2969.85,65.0,3034.85,0.0
12,8,1,992,3873.0,M01,2971.85,69.0,3040.85,0.0
15,7,6,1193,3794.0,M08,2985.85,19.0,3004.85,0.0
24,5,5,1673,4067.0,M09,2985.85,72.0,3057.85,0.0
18,5,8,1459,3853.0,M04,3034.85,6.0,3040.85,0.0
25,6,4,1874,3882.0,M06,3034.85,32.0,3066.85,0.0
12,8,2,992,3873.0,M03,3040.85,76.0,3116.85,0.0
15,7,7,1193,3794.0,M09,3057.85,48.0,3105.85,0.0
24,5,6,1673,4067.0,M00,3057.85,47.0,3104.85,0.0
20,7,0,1537,4138.0,M02,3079.85,31.0,3110.85,0.0
24,5,7,1673,4067.0,M06,3104.85,65.0,3169.85,0.0
27,4,1,2226,4123.0,M00,3104.85,6.0,3110.85,0.0
15,7,8,1193,3794.0,M07,3105.85,36.0,3141.85,0.0
20,7,1,1537,4138.0,M00,3110.85,86.0,3196.85,0.0
27,4,2,2226,4123.0,M01,3110.85,22.0,3132.85,0.0
12,8,3,992,3873.0,M05,3116.85,51.0,3167.85,0.0
22,2,0,1588,4329.0,M01,3132.85,91.0,3223.85,0.0
15,7,9,1193,3794.0,M03,3141.85,79.0,3220.85,0.0
18,5,9,1459,3853.0,M07,3141.85,25.0,3166.85,0.0
12,8,4,992,3873.0,M02,3167.85,85.0,3252.85,0.0
25,6,5,1874,3882.0,M05,3187.85,21.0,3208.85,0.0
28,0,0,2287,4193.0,M00,3196.85,29.0,3225.85,0.0
27,4,3,2226,4123.0,M05,3208.85,61.0,3269.85,0.0
20,7,2,1537,4138.0,M01,3223.85,46.0,3269.85,0.0
22,2,1,1588,4329.0,M00,3225.85,85.0,3310.85,0.0
12,8,5,992,3873.0,M09,3252.85,11.0,3263.85,0.0
12,8,6,992,3873.0,M06,3263.85,40.0,3303.85,0.0
25,6,6,1874,3882.0,M09,3263.85,32.0,3295.85,0.0
20,7,3,1537,4138.0,M05,3269.85,74.0,3343.85,0.0
27,4,4,2226,4123.0,M03,3269.85,26.0,3295.85,0.0
28,0,1,2287,4193.0,M01,3269.85,78.0,3347.85,0.0
24,5,8,1673,4067.0,M04,3289.85,6.0,3295.85,0.0
25,6,7,1874,3882.0,M08,3295.85,89.0,3384.85,0.0
27,4,5,2226,4123.0,M04,3295.85,69.0,3364.85,0.0
12,8,7,992,3873.0,M07,3303.85,89.0,3392.85,0.0
22,2,2,1588,4329.0,M03,3310.85,39.0,3349.85,0.0
23,8,0,1626,4507.0,M00,3310.85,76.0,3386.85,0.0
17,3,0,1343,4504.0,M01,3347.85,81.0,3428.85,0.0
28,0,2,2287,4193.0,M02,3347.85,9.0,3356.85,0.0
22,2,3,1588,4329.0,M02,3356.85,74.0,3430.85,0.0
28,0,3,2287,4193.0,M03,3356.85,36.0,3392.85,0.0
27,4,6,2226,4123.0,M08,3384.85,21.0,3405.85,0.0
12,8,8,992,3873.0,M04,3392.85,26.0,3418.85,0.0
27,4,7,2226,4123.0,M07,3405.85,49.0,3454.85,0.0
23,8,1,1626,4507.0,M01,3428.85,69.0,3497.85,0.0
17,3,1,1343,4504.0,M02,3430.85,95.0,3525.85,0.0
22,2,4,1588,4329.0,M08,3430.85,90.0,3520.85,0.0
25,6,8,1874,3882.0,M07,3454.85,30.0,3484.85,0.0
27,4,8,2226,4123.0,M09,3454.85,72.0,3526.85,0.0
25,6,9,1874,3882.0,M04,3484.85,55.0,3539.85,0.0
23,8,2,1626,4507.0,M03,3497.85,76.0,3573.85,0.0
26,9,0,1966,4572.0,M01,3497.85,85.0,3582.85,0.0
24,5,9,1673,4067.0,M07,3505.85,25.0,3530.85,0.0
12,8,9,992,3873.0,M08,3520.85,74.0,3594.85,0.0
22,2,5,1588,4329.0,M05,3520.85,10.0,3530.85,0.0
17,3,2,1343,4504.0,M00,3525.85,71.0,3596.85,0.0
22,2,6,1588,4329.0,M07,3530.85,12.0,3542.85,0.0
20,7,4,1537,4138.0,M04,3539.85,32.0,3571.85,0.0
22,2,7,1588,4329.0,M06,3542.85,89.0,3631.85,0.0
28,0,4,2287,4193.0,M04,3571.85,49.0,3620.85,0.0
33,6,0,2641,4649.0,M01,3582.85,46.0,3628.85,0.0
26,9,1,1966,4572.0,M00,3596.85,13.0,3609.85,0.0
28,0,5,2287,4193.0,M05,3620.85,11.0,3631.85,0.0
33,6,1,2641,4649.0,M00,3628.85,37.0,3665.85,0.0
22,2,8,1588,4329.0,M09,3631.85,45.0,3676.85,0.0
23,8,3,1626,4507.0,M05,3631.85,51.0,3682.85,0.0
27,4,9,2226,4123.0,M06,3631.85,53.0,3684.85,0.0
33,6,2,2641,4649.0,M03,3665.85,61.0,3726.85,0.0
22,2,9,1588,4329.0,M04,3676.85,33.0,3709.85,0.0
23,8,4,1626,4507.0,M02,3682.85,85.0,3767.85,0.0
20,7,5,1537,4138.0,M06,3684.85,88.0,3772.85,0.0
17,3,3,1343,4504.0,M04,3709.85,99.0,3808.85,0.0
26,9,2,1966,4572.0,M02,3767.85,61.0,3828.85,0.0
20,7,6,1537,4138.0,M08,3772.85,19.0,3791.85,0.0
28,0,6,2287,4193.0,M06,3772.85,62.0,3834.85,0.0
20,7,7,1537,4138.0,M09,3791.85,48.0,3839.85,0.0
33,6,3,2641,4649.0,M02,3828.85,13.0,3841.85,0.0
17,3,4,1343,4504.0,M06,3834.85,9.0,3843.85,0.0
28,0,7,2287,4193.0,M07,3834.85,56.0,3890.85,0.0
17,3,5,1343,4504.0,M08,3843.85,52.0,3895.85,0.0
26,9,3,1966,4572.0,M06,3843.85,7.0,3850.85,0.0
33,6,4,2641,4649.0,M06,3850.85,32.0,3882.85,0.0
20,7,8,1537,4138.0,M07,3890.85,36.0,3926.85,0.0
28,0,8,2287,4193.0,M08,3895.85,44.0,3939.85,0.0
17,3,6,1343,4504.0,M07,3926.85,85.0,4011.85,0.0
20,7,9,1537,4138.0,M03,3926.85,79.0,4005.85,0.0
26,9,4,1966,4572.0,M08,3939.85,64.0,4003.85,0.0
28,0,9,2287,4193.0,M09,3939.85,21.0,3960.85,0.0
17,3,7,1343,4504.0,M03,4011.85,98.0,4109.85,0.0
38,4,0,2770,4667.0,M02,4040.85,14.0,4054.85,0.0
38,4,1,2770,4667.0,M00,4054.85,6.0,4060.85,0.0
38,4,2,2770,4667.0,M01,4060.85,22.0,4082.85,0.0
39,0,0,2781,4687.0,M00,4060.85,29.0,4089.85,0.0
38,4,3,2770,4667.0,M05,4082.85,61.0,4143.85,0.0
39,0,1,2781,4687.0,M01,4089.85,78.0,4167.85,0.0
17,3,8,1343,4504.0,M09,4109.85,22.0,4131.85,0.0
26,9,5,1966,4572.0,M09,4131.85,76.0,4207.85,0.0
17,3,9,1343,4504.0,M05,4143.85,43.0,4186.85,0.0
38,4,4,2770,4667.0,M03,4143.85,26.0,4169.85,0.0
21,3,0,1561,4722.0,M01,4167.85,81.0,4248.85,0.0
39,0,2,2781,4687.0,M02,4167.85,9.0,4176.85,0.0
38,4,5,2770,4667.0,M04,4169.85,69.0,4238.85,0.0
33,6,5,2641,4649.0,M05,4186.85,21.0,4207.85,0.0
23,8,5,1626,4507.0,M09,4207.85,11.0,4218.85,0.0
26,9,6,1966,4572.0,M05,4207.85,47.0,4254.85,0.0
23,8,6,1626,4507.0,M06,4218.85,40.0,4258.85,0.0
33,6,6,2641,4649.0,M09,4218.85,32.0,4250.85,0.0
21,3,1,1561,4722.0,M02,4248.85,95.0,4343.85,0.0
33,6,7,2641,4649.0,M08,4250.85,89.0,4339.85,0.0
26,9,7,1966,4572.0,M03,4254.85,52.0,4306.85,0.0
23,8,7,1626,4507.0,M07,4258.85,89.0,4347.85,0.0
26,9,8,1966,4572.0,M04,4306.85,90.0,4396.85,0.0
39,0,3,2781,4687.0,M03,4306.85,36.0,4342.85,0.0
38,4,6,2770,4667.0,M08,4339.85,21.0,4360.85,0.0
21,3,2,1561,4722.0,M00,4343.85,71.0,4414.85,0.0
33,6,8,2641,4649.0,M07,4347.85,30.0,4377.85,0.0
23,8,8,1626,4507.0,M04,4396.85,26.0,4422.85,0.0
26,9,9,1966,4572.0,M07,4396.85,45.0,4441.85,0.0
29,1,0,2338,4799.0,M00,4414.85,43.0,4457.85,0.0
23,8,9,1626,4507.0,M08,4422.85,74.0,4496.85,0.0
33,6,9,2641,4649.0,M04,4422.85,55.0,4477.85,0.0
38,4,7,2770,4667.0,M07,4441.85,49.0,4490.85,0.0
29,1,1,2338,4799.0,M02,4457.85,90.0,4547.85,0.0
31,1,0,2520,4981.0,M00,4457.85,43.0,4500.85,0.0
21,3,3,1561,4722.0,M04,4477.85,99.0,4576.85,0.0
38,4,8,2770,4667.0,M09,4490.85,72.0,4562.85,0.0
31,1,1,2520,4981.0,M02,4547.85,90.0,4637.85,0.0
38,4,9,2770,4667.0,M06,4562.85,53.0,4615.85,0.0
29,1,2,2338,4799.0,M04,4576.85,75.0,4651.85,0.0
21,3,4,1561,4722.0,M06,4615.85,9.0,4624.85,0.0
21,3,5,1561,4722.0,M08,4624.85,52.0,4676.85,0.0
32,5,0,2588,4982.0,M02,4637.85,84.0,4721.85,0.0
29,1,3,2338,4799.0,M09,4651.85,11.0,4662.85,0.0
39,0,4,2781,4687.0,M04,4651.85,49.0,4700.85,13.85
29,1,4,2338,4799.0,M03,4662.85,69.0,4731.85,0.0
31,1,2,2520,4981.0,M04,4700.85,75.0,4775.85,0.0
39,0,5,2781,4687.0,M05,4700.85,11.0,4711.85,24.85
39,0,6,2781,4687.0,M06,4711.85,62.0,4773.85,86.85
29,1,5,2338,4799.0,M01,4731.85,28.0,4759.85,0.0
32,5,1,2588,4982.0,M01,4759.85,2.0,4761.85,0.0
34,9,0,2645,5251.0,M01,4761.85,85.0,4846.85,0.0
29,1,6,2338,4799.0,M06,4773.85,46.0,4819.85,20.85
39,0,7,2781,4687.0,M07,4773.85,56.0,4829.85,142.85
31,1,3,2520,4981.0,M09,4775.85,11.0,4786.85,0.0
31,1,4,2520,4981.0,M03,4786.85,69.0,4855.85,0.0
29,1,7,2338,4799.0,M05,4819.85,46.0,4865.85,66.85
21,3,6,1561,4722.0,M07,4829.85,85.0,4914.85,192.85
39,0,8,2781,4687.0,M08,4829.85,44.0,4873.85,186.85
34,9,1,2645,5251.0,M00,4846.85,13.0,4859.85,0.0
31,1,5,2520,4981.0,M01,4855.85,28.0,4883.85,0.0
30,8,0,2379,5260.0,M00,4859.85,76.0,4935.85,0.0
34,9,2,2645,5251.0,M02,4859.85,61.0,4920.85,0.0
39,0,9,2781,4687.0,M09,4873.85,21.0,4894.85,207.85
31,1,6,2520,4981.0,M06,4883.85,46.0,4929.85,0.0
21,3,7,1561,4722.0,M03,4914.85,98.0,5012.85,290.85
29,1,8,2338,4799.0,M07,4914.85,72.0,4986.85,187.85
31,1,7,2520,4981.0,M05,4929.85,46.0,4975.85,0.0
30,8,1,2379,5260.0,M01,4935.85,69.0,5004.85,0.0
29,1,9,2338,4799.0,M08,4986.85,30.0,5016.85,217.85
31,1,8,2520,4981.0,M07,4986.85,72.0,5058.85,77.85
21,3,8,1561,4722.0,M09,5012.85,22.0,5034.85,312.85
21,3,9,1561,4722.0,M05,5034.85,43.0,5077.85,355.85
31,1,9,2520,4981.0,M08,5058.85,30.0,5088.85,107.85
32,5,2,2588,4982.0,M05,5077.85,52.0,5129.85,147.85
32,5,3,2588,4982.0,M03,5129.85,95.0,5224.85,242.85
30,8,2,2379,5260.0,M03,5224.85,76.0,5300.85,40.85
32,5,4,2588,4982.0,M08,5224.85,48.0,5272.85,290.85
32,5,5,2588,4982.0,M09,5272.85,72.0,5344.85,362.85
30,8,3,2379,5260.0,M05,5300.85,51.0,5351.85,91.85
32,5,6,2588,4982.0,M00,5344.85,47.0,5391.85,409.85
30,8,4,2379,5260.0,M02,5351.85,85.0,5436.85,176.85
32,5,7,2588,4982.0,M06,5391.85,65.0,5456.85,474.85
35,7,0,2691,5292.0,M02,5436.85,31.0,5467.85,175.85
32,5,8,2588,4982.0,M04,5456.85,6.0,5462.85,480.85
34,9,3,2645,5251.0,M06,5456.85,7.0,5463.85,212.85
32,5,9,2588,4982.0,M07,5462.85,25.0,5487.85,505.85
34,9,4,2645,5251.0,M08,5463.85,64.0,5527.85,276.85
35,7,1,2691,5292.0,M00,5467.85,86.0,5553.85,261.85
34,9,5,2645,5251.0,M09,5527.85,76.0,5603.85,352.85
35,7,2,2691,5292.0,M01,5553.85,46.0,5599.85,307.85
37,2,0,2762,5503.0,M01,5599.85,91.0,5690.85,187.85
30,8,5,2379,5260.0,M09,5603.85,11.0,5614.85,354.85
34,9,6,2645,5251.0,M05,5603.85,47.0,5650.85,399.85
30,8,6,2379,5260.0,M06,5614.85,40.0,5654.85,394.85
34,9,7,2645,5251.0,M03,5650.85,52.0,5702.85,451.85
35,7,3,2691,5292.0,M05,5650.85,74.0,5724.85,432.85
36,3,0,2709,5870.0,M01,5690.85,81.0,5771.85,0.0
37,2,1,2762,5503.0,M00,5690.85,85.0,5775.85,272.85
34,9,8,2645,5251.0,M04,5702.85,90.0,5792.85,541.85
37,2,2,2762,5503.0,M03,5775.85,39.0,5814.85,311.85
34,9,9,2645,5251.0,M07,5792.85,45.0,5837.85,586.85
35,7,4,2691,5292.0,M04,5792.85,32.0,5824.85,532.85
37,2,3,2762,5503.0,M02,5814.85,74.0,5888.85,385.85
35,7,5,2691,5292.0,M06,5824.85,88.0,5912.85,620.85
30,8,7,2379,5260.0,M07,5837.85,89.0,5926.85,666.85
36,3,1,2709,5870.0,M02,5888.85,95.0,5983.85,113.85
35,7,6,2691,5292.0,M08,5912.85,19.0,5931.85,639.85
30,8,8,2379,5260.0,M04,5926.85,26.0,5952.85,692.85
35,7,7,2691,5292.0,M09,5931.85,48.0,5979.85,687.85
37,2,4,2762,5503.0,M08,5931.85,90.0,6021.85,518.85
35,7,8,2691,5292.0,M07,5979.85,36.0,6015.85,723.85
36,3,2,2709,5870.0,M00,5983.85,71.0,6054.85,184.85
35,7,9,2691,5292.0,M03,6015.85,79.0,6094.85,802.85
30,8,9,2379,5260.0,M08,6021.85,74.0,6095.85,835.85
37,2,5,2762,5503.0,M05,6021.85,10.0,6031.85,528.85
37,2,6,2762,5503.0,M07,6031.85,12.0,6043.85,540.85
37,2,7,2762,5503.0,M06,6043.85,89.0,6132.85,629.85
37,2,8,2762,5503.0,M09,6132.85,45.0,6177.85,674.85
37,2,9,2762,5503.0,M04,6177.85,33.0,6210.85,707.85
36,3,3,2709,5870.0,M04,6210.85,99.0,6309.85,439.85
36,3,4,2709,5870.0,M06,6309.85,9.0,6318.85,448.85
36,3,5,2709,5870.0,M08,6318.85,52.0,6370.85,500.85
36,3,6,2709,5870.0,M07,6370.85,85.0,6455.85,585.85
36,3,7,2709,5870.0,M03,6455.85,98.0,6553.85,683.85
36,3,8,2709,5870.0,M09,6553.85,22.0,6575.85,705.85
36,3,9,2709,5870.0,M05,6575.85,43.0,6618.85,748.85
