Job,Production_Plan_ID,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Tardiness
31,1,8,2520,4981.0,M07,5129.49,72.0,5201.49,220.49
30,8,2,2379,5260.0,M03,5139.0,76.0,5215.0,0.0
42,0,4,3252,5158.0,M04,5139.0,49.0,5188.0,30.0
37,2,0,2762,5503.0,M01,5148.0,91.0,5239.0,0.0
32,5,8,2588,4982.0,M04,5188.0,6.0,5194.0,212.0
42,0,5,3252,5158.0,M05,5188.0,11.0,5199.0,41.0
42,0,6,3252,5158.0,M06,5199.0,62.0,5261.0,103.0
31,1,9,2520,4981.0,M08,5201.49,30.0,5231.49,250.49
32,5,9,2588,4982.0,M07,5201.49,25.0,5226.49,244.49
30,8,3,2379,5260.0,M05,5215.0,51.0,5266.0,6.0
34,9,4,2645,5251.0,M08,5231.49,64.0,5295.49,44.49
37,2,1,2762,5503.0,M00,5239.0,85.0,5324.0,0.0
42,0,7,3252,5158.0,M07,5261.0,56.0,5317.0,159.0
30,8,4,2379,5260.0,M02,5266.0,85.0,5351.0,91.0
35,7,3,2691,5292.0,M05,5266.0,74.0,5340.0,48.0
34,9,5,2645,5251.0,M09,5295.49,76.0,5371.49,120.49
42,0,8,3252,5158.0,M08,5317.0,44.0,5361.0,203.0
35,7,4,2691,5292.0,M04,5340.0,32.0,5372.0,80.0
41,5,0,3246,5640.0,M02,5351.0,84.0,5435.0,0.0
34,9,6,2645,5251.0,M05,5371.49,47.0,5418.49,167.49
42,0,9,3252,5158.0,M09,5371.49,21.0,5392.49,234.49
35,7,5,2691,5292.0,M06,5372.0,88.0,5460.0,168.0
30,8,5,2379,5260.0,M09,5392.49,11.0,5403.49,143.49
34,9,7,2645,5251.0,M03,5418.49,52.0,5470.49,219.49
41,5,1,3246,5640.0,M01,5435.0,2.0,5437.0,0.0
41,5,2,3246,5640.0,M05,5437.0,52.0,5489.0,0.0
49,6,0,3653,5661.0,M01,5437.0,46.0,5483.0,0.0
30,8,6,2379,5260.0,M06,5460.0,40.0,5500.0,240.0
35,7,6,2691,5292.0,M08,5460.0,19.0,5479.0,187.0
37,2,2,2762,5503.0,M03,5470.49,39.0,5509.49,6.49
35,7,7,2691,5292.0,M09,5479.0,48.0,5527.0,235.0
36,3,0,2709,5870.0,M01,5483.0,81.0,5564.0,0.0
49,6,1,3653,5661.0,M00,5483.0,37.0,5520.0,0.0
30,8,7,2379,5260.0,M07,5500.0,89.0,5589.0,329.0
37,2,3,2762,5503.0,M02,5509.49,74.0,5583.49,80.49
41,5,3,3246,5640.0,M03,5509.49,95.0,5604.49,0.0
44,9,0,3379,5985.0,M01,5564.0,85.0,5649.0,0.0
36,3,1,2709,5870.0,M02,5583.49,95.0,5678.49,0.0
37,2,4,2762,5503.0,M08,5583.49,90.0,5673.49,170.49
30,8,8,2379,5260.0,M04,5589.0,26.0,5615.0,355.0
35,7,8,2691,5292.0,M07,5589.0,36.0,5625.0,333.0
34,9,8,2645,5251.0,M04,5615.0,90.0,5705.0,454.0
35,7,9,2691,5292.0,M03,5625.0,79.0,5704.0,412.0
43,2,0,3372,6113.0,M01,5649.0,91.0,5740.0,0.0
37,2,5,2762,5503.0,M05,5673.49,10.0,5683.49,180.49
41,5,4,3246,5640.0,M08,5673.49,48.0,5721.49,81.49
36,3,2,2709,5870.0,M00,5678.49,71.0,5749.49,0.0
49,6,2,3653,5661.0,M03,5704.0,61.0,5765.0,104.0
34,9,9,2645,5251.0,M07,5705.0,45.0,5750.0,499.0
30,8,9,2379,5260.0,M08,5721.49,74.0,5795.49,535.49
41,5,5,3246,5640.0,M09,5721.49,72.0,5793.49,153.49
36,3,3,2709,5870.0,M04,5749.49,99.0,5848.49,0.0
37,2,6,2762,5503.0,M07,5750.0,12.0,5762.0,259.0
37,2,7,2762,5503.0,M06,5762.0,89.0,5851.0,348.0
49,6,3,3653,5661.0,M02,5765.0,13.0,5778.0,117.0
41,5,6,3246,5640.0,M00,5793.49,47.0,5840.49,200.49
44,9,1,3379,5985.0,M00,5840.49,13.0,5853.49,0.0
37,2,8,2762,5503.0,M09,5851.0,45.0,5896.0,393.0
41,5,7,3246,5640.0,M06,5851.0,65.0,5916.0,276.0
44,9,2,3379,5985.0,M02,5853.49,61.0,5914.49,0.0
55,0,0,4190,6096.0,M00,5853.49,29.0,5882.49,0.0
47,1,0,3544,6005.0,M00,5882.49,43.0,5925.49,0.0
55,0,1,4190,6096.0,M01,5882.49,78.0,5960.49,0.0
37,2,9,2762,5503.0,M04,5896.0,33.0,5929.0,426.0
49,6,4,3653,5661.0,M06,5916.0,32.0,5948.0,287.0
43,2,1,3372,6113.0,M00,5925.49,85.0,6010.49,0.0
47,1,1,3544,6005.0,M02,5925.49,90.0,6015.49,10.49
41,5,8,3246,5640.0,M04,5929.0,6.0,5935.0,295.0
41,5,9,3246,5640.0,M07,5935.0,25.0,5960.0,320.0
36,3,4,2709,5870.0,M06,5948.0,9.0,5957.0,87.0
49,6,5,3653,5661.0,M05,5948.0,21.0,5969.0,308.0
44,9,3,3379,5985.0,M06,5957.0,7.0,5964.0,0.0
49,6,6,3653,5661.0,M09,5969.0,32.0,6001.0,340.0
49,6,7,3653,5661.0,M08,6001.0,89.0,6090.0,429.0
50,1,0,3804,6265.0,M00,6010.49,43.0,6053.49,0.0
55,0,2,4190,6096.0,M02,6015.49,9.0,6024.49,0.0
46,7,0,3531,6132.0,M02,6024.49,31.0,6055.49,0.0
46,7,1,3531,6132.0,M00,6055.49,86.0,6141.49,9.49
50,1,1,3804,6265.0,M02,6055.49,90.0,6145.49,0.0
36,3,5,2709,5870.0,M08,6090.0,52.0,6142.0,272.0
49,6,8,3653,5661.0,M07,6090.0,30.0,6120.0,459.0
49,6,9,3653,5661.0,M04,6120.0,55.0,6175.0,514.0
48,8,0,3632,6513.0,M00,6141.49,76.0,6217.49,0.0
36,3,6,2709,5870.0,M07,6142.0,85.0,6227.0,357.0
44,9,4,3379,5985.0,M08,6142.0,64.0,6206.0,221.0
47,1,2,3544,6005.0,M04,6175.0,75.0,6250.0,245.0
44,9,5,3379,5985.0,M09,6206.0,76.0,6282.0,297.0
36,3,7,2709,5870.0,M03,6227.0,98.0,6325.0,455.0
44,9,6,3379,5985.0,M05,6282.0,47.0,6329.0,344.0
36,3,8,2709,5870.0,M09,6325.0,22.0,6347.0,477.0
44,9,7,3379,5985.0,M03,6329.0,52.0,6381.0,396.0
36,3,9,2709,5870.0,M05,6347.0,43.0,6390.0,520.0
47,1,3,3544,6005.0,M09,6370.0,11.0,6381.0,376.0
44,9,8,3379,5985.0,M04,6381.0,90.0,6471.0,486.0
47,1,4,3544,6005.0,M03,6381.0,69.0,6450.0,445.0
47,1,5,3544,6005.0,M01,6450.0,28.0,6478.0,473.0
55,0,3,4190,6096.0,M03,6450.0,36.0,6486.0,390.0
44,9,9,3379,5985.0,M07,6471.0,45.0,6516.0,531.0
46,7,2,3531,6132.0,M01,6478.0,46.0,6524.0,392.0
47,1,6,3544,6005.0,M06,6478.0,46.0,6524.0,519.0
43,2,2,3372,6113.0,M03,6486.0,39.0,6525.0,412.0
55,0,4,4190,6096.0,M04,6486.0,49.0,6535.0,439.0
47,1,7,3544,6005.0,M05,6524.0,46.0,6570.0,565.0
43,2,3,3372,6113.0,M02,6525.0,74.0,6599.0,486.0
47,1,8,3544,6005.0,M07,6570.0,72.0,6642.0,637.0
55,0,5,4190,6096.0,M05,6570.0,11.0,6581.0,485.0
55,0,6,4190,6096.0,M06,6581.0,62.0,6643.0,547.0
52,5,0,4013,6407.0,M02,6599.0,84.0,6683.0,276.0
47,1,9,3544,6005.0,M08,6642.0,30.0,6672.0,667.0
55,0,7,4190,6096.0,M07,6643.0,56.0,6699.0,603.0
43,2,4,3372,6113.0,M08,6672.0,90.0,6762.0,649.0
43,2,5,3372,6113.0,M05,6762.0,10.0,6772.0,659.0
55,0,8,4190,6096.0,M08,6762.0,44.0,6806.0,710.0
43,2,6,3372,6113.0,M07,6772.0,12.0,6784.0,671.0
46,7,3,3531,6132.0,M05,6772.0,74.0,6846.0,714.0
43,2,7,3372,6113.0,M06,6784.0,89.0,6873.0,760.0
46,7,4,3531,6132.0,M04,6846.0,32.0,6878.0,746.0
46,7,5,3531,6132.0,M06,6878.0,88.0,6966.0,834.0
50,1,2,3804,6265.0,M04,6878.0,75.0,6953.0,688.0
50,1,3,3804,6265.0,M09,6953.0,11.0,6964.0,699.0
50,1,4,3804,6265.0,M03,6964.0,69.0,7033.0,768.0
55,0,9,4190,6096.0,M09,6964.0,21.0,6985.0,889.0
46,7,6,3531,6132.0,M08,6966.0,19.0,6985.0,853.0
43,2,8,3372,6113.0,M09,6985.0,45.0,7030.0,917.0
43,2,9,3372,6113.0,M04,7030.0,33.0,7063.0,950.0
46,7,7,3531,6132.0,M09,7030.0,48.0,7078.0,946.0
50,1,5,3804,6265.0,M01,7033.0,28.0,7061.0,796.0
50,1,6,3804,6265.0,M06,7061.0,46.0,7107.0,842.0
52,5,1,4013,6407.0,M01,7061.0,2.0,7063.0,656.0
52,5,2,4013,6407.0,M05,7063.0,52.0,7115.0,708.0
53,9,0,4015,6621.0,M01,7063.0,85.0,7148.0,527.0
46,7,8,3531,6132.0,M07,7078.0,36.0,7114.0,982.0
46,7,9,3531,6132.0,M03,7114.0,79.0,7193.0,1061.0
50,1,7,3804,6265.0,M05,7115.0,46.0,7161.0,896.0
48,8,1,3632,6513.0,M01,7148.0,69.0,7217.0,704.0
50,1,8,3804,6265.0,M07,7161.0,72.0,7233.0,968.0
52,5,3,4013,6407.0,M03,7193.0,95.0,7288.0,881.0
45,3,0,3467,6628.0,M01,7217.0,81.0,7298.0,670.0
48,8,2,3632,6513.0,M03,7288.0,76.0,7364.0,851.0
52,5,4,4013,6407.0,M08,7288.0,48.0,7336.0,929.0
50,1,9,3804,6265.0,M08,7336.0,30.0,7366.0,1101.0
52,5,5,4013,6407.0,M09,7336.0,72.0,7408.0,1001.0
48,8,3,3632,6513.0,M05,7364.0,51.0,7415.0,902.0
52,5,6,4013,6407.0,M00,7408.0,47.0,7455.0,1048.0
48,8,4,3632,6513.0,M02,7415.0,85.0,7500.0,987.0
52,5,7,4013,6407.0,M06,7455.0,65.0,7520.0,1113.0
53,9,1,4015,6621.0,M00,7455.0,13.0,7468.0,847.0
48,8,5,3632,6513.0,M09,7500.0,11.0,7511.0,998.0
53,9,2,4015,6621.0,M02,7500.0,61.0,7561.0,940.0
52,5,8,4013,6407.0,M04,7520.0,6.0,7526.0,1119.0
52,5,9,4013,6407.0,M07,7526.0,25.0,7551.0,1144.0
45,3,1,3467,6628.0,M02,7561.0,95.0,7656.0,1028.0
53,9,3,4015,6621.0,M06,7561.0,7.0,7568.0,947.0
48,8,6,3632,6513.0,M06,7568.0,40.0,7608.0,1095.0
53,9,4,4015,6621.0,M08,7568.0,64.0,7632.0,1011.0
48,8,7,3632,6513.0,M07,7608.0,89.0,7697.0,1184.0
53,9,5,4015,6621.0,M09,7632.0,76.0,7708.0,1087.0
45,3,2,3467,6628.0,M00,7656.0,71.0,7727.0,1099.0
59,4,0,4738,6635.0,M02,7656.0,14.0,7670.0,1035.0
48,8,8,3632,6513.0,M04,7697.0,26.0,7723.0,1210.0
53,9,6,4015,6621.0,M05,7708.0,47.0,7755.0,1134.0
48,8,9,3632,6513.0,M08,7723.0,74.0,7797.0,1284.0
45,3,3,3467,6628.0,M04,7727.0,99.0,7826.0,1198.0
59,4,1,4738,6635.0,M00,7727.0,6.0,7733.0,1098.0
54,8,0,4109,6990.0,M00,7733.0,76.0,7809.0,819.0
59,4,2,4738,6635.0,M01,7733.0,22.0,7755.0,1120.0
53,9,7,4015,6621.0,M03,7755.0,52.0,7807.0,1186.0
58,6,0,4717,6725.0,M01,7755.0,46.0,7801.0,1076.0
59,4,3,4738,6635.0,M05,7755.0,61.0,7816.0,1181.0
54,8,1,4109,6990.0,M01,7809.0,69.0,7878.0,888.0
58,6,1,4717,6725.0,M00,7809.0,37.0,7846.0,1121.0
59,4,4,4738,6635.0,M03,7816.0,26.0,7842.0,1207.0
45,3,4,3467,6628.0,M06,7826.0,9.0,7835.0,1207.0
53,9,8,4015,6621.0,M04,7826.0,90.0,7916.0,1295.0
45,3,5,3467,6628.0,M08,7835.0,52.0,7887.0,1259.0
58,6,2,4717,6725.0,M03,7846.0,61.0,7907.0,1182.0
51,3,0,3843,7004.0,M01,7878.0,81.0,7959.0,955.0
54,8,2,4109,6990.0,M03,7907.0,76.0,7983.0,993.0
58,6,3,4717,6725.0,M02,7907.0,13.0,7920.0,1195.0
53,9,9,4015,6621.0,M07,7916.0,45.0,7961.0,1340.0
59,4,5,4738,6635.0,M04,7956.0,69.0,8025.0,1390.0
56,2,0,4403,7144.0,M01,7959.0,91.0,8050.0,906.0
45,3,6,3467,6628.0,M07,7961.0,85.0,8046.0,1418.0
59,4,6,4738,6635.0,M08,8025.0,21.0,8046.0,1411.0
45,3,7,3467,6628.0,M03,8046.0,98.0,8144.0,1516.0
59,4,7,4738,6635.0,M07,8046.0,49.0,8095.0,1460.0
45,3,8,3467,6628.0,M09,8144.0,22.0,8166.0,1538.0
45,3,9,3467,6628.0,M05,8166.0,43.0,8209.0,1581.0
59,4,8,4738,6635.0,M09,8166.0,72.0,8238.0,1603.0
59,4,9,4738,6635.0,M06,8238.0,53.0,8291.0,1656.0
58,6,4,4717,6725.0,M06,8291.0,32.0,8323.0,1598.0
58,6,5,4717,6725.0,M05,8323.0,21.0,8344.0,1619.0
54,8,3,4109,6990.0,M05,8344.0,51.0,8395.0,1405.0
58,6,6,4717,6725.0,M09,8344.0,32.0,8376.0,1651.0
58,6,7,4717,6725.0,M08,8376.0,89.0,8465.0,1740.0
54,8,4,4109,6990.0,M02,8395.0,85.0,8480.0,1490.0
58,6,8,4717,6725.0,M07,8465.0,30.0,8495.0,1770.0
51,3,1,3843,7004.0,M02,8480.0,95.0,8575.0,1571.0
54,8,5,4109,6990.0,M09,8480.0,11.0,8491.0,1501.0
58,6,9,4717,6725.0,M04,8495.0,55.0,8550.0,1825.0
51,3,2,3843,7004.0,M00,8575.0,71.0,8646.0,1642.0
57,7,0,4471,7072.0,M02,8575.0,31.0,8606.0,1534.0
66,4,0,5587,7484.0,M02,8606.0,14.0,8620.0,1136.0
54,8,6,4109,6990.0,M06,8616.0,40.0,8656.0,1666.0
51,3,3,3843,7004.0,M04,8646.0,99.0,8745.0,1741.0
57,7,1,4471,7072.0,M00,8646.0,86.0,8732.0,1660.0
54,8,7,4109,6990.0,M07,8656.0,89.0,8745.0,1755.0
56,2,1,4403,7144.0,M00,8732.0,85.0,8817.0,1673.0
57,7,2,4471,7072.0,M01,8732.0,46.0,8778.0,1706.0
51,3,4,3843,7004.0,M06,8745.0,9.0,8754.0,1750.0
54,8,8,4109,6990.0,M04,8745.0,26.0,8771.0,1781.0
51,3,5,3843,7004.0,M08,8754.0,52.0,8806.0,1802.0
57,7,3,4471,7072.0,M05,8778.0,74.0,8852.0,1780.0
51,3,6,3843,7004.0,M07,8806.0,85.0,8891.0,1887.0
54,8,9,4109,6990.0,M08,8806.0,74.0,8880.0,1890.0
56,2,2,4403,7144.0,M03,8817.0,39.0,8856.0,1712.0
66,4,1,5587,7484.0,M00,8817.0,6.0,8823.0,1339.0
66,4,2,5587,7484.0,M01,8823.0,22.0,8845.0,1361.0
67,0,0,5649,7555.0,M00,8823.0,29.0,8852.0,1297.0
57,7,4,4471,7072.0,M04,8852.0,32.0,8884.0,1812.0
67,0,1,5649,7555.0,M01,8852.0,78.0,8930.0,1375.0
56,2,3,4403,7144.0,M02,8856.0,74.0,8930.0,1786.0
57,7,5,4471,7072.0,M06,8884.0,88.0,8972.0,1900.0
51,3,7,3843,7004.0,M03,8891.0,98.0,8989.0,1985.0
67,0,2,5649,7555.0,M02,8930.0,9.0,8939.0,1384.0
63,5,0,5239,7633.0,M02,8939.0,84.0,9023.0,1390.0
57,7,6,4471,7072.0,M08,8972.0,19.0,8991.0,1919.0
51,3,8,3843,7004.0,M09,8989.0,22.0,9011.0,2007.0
56,2,4,4403,7144.0,M08,8991.0,90.0,9081.0,1937.0
51,3,9,3843,7004.0,M05,9011.0,43.0,9054.0,2050.0
57,7,7,4471,7072.0,M09,9011.0,48.0,9059.0,1987.0
61,7,0,5105,7706.0,M02,9023.0,31.0,9054.0,1348.0
63,5,1,5239,7633.0,M01,9023.0,2.0,9025.0,1392.0
68,6,0,5651,7659.0,M01,9025.0,46.0,9071.0,1412.0
57,7,8,4471,7072.0,M07,9059.0,36.0,9095.0,2023.0
68,6,1,5651,7659.0,M00,9071.0,37.0,9108.0,1449.0
56,2,5,4403,7144.0,M05,9081.0,10.0,9091.0,1947.0
66,4,3,5587,7484.0,M05,9091.0,61.0,9152.0,1668.0
56,2,6,4403,7144.0,M07,9095.0,12.0,9107.0,1963.0
57,7,9,4471,7072.0,M03,9095.0,79.0,9174.0,2102.0
56,2,7,4403,7144.0,M06,9107.0,89.0,9196.0,2052.0
70,0,0,5757,7663.0,M00,9108.0,29.0,9137.0,1474.0
61,7,1,5105,7706.0,M00,9137.0,86.0,9223.0,1517.0
70,0,1,5757,7663.0,M01,9137.0,78.0,9215.0,1552.0
66,4,4,5587,7484.0,M03,9174.0,26.0,9200.0,1716.0
56,2,8,4403,7144.0,M09,9196.0,45.0,9241.0,2097.0
67,0,3,5649,7555.0,M03,9200.0,36.0,9236.0,1681.0
61,7,2,5105,7706.0,M01,9223.0,46.0,9269.0,1563.0
56,2,9,4403,7144.0,M04,9241.0,33.0,9274.0,2130.0
62,2,0,5179,7920.0,M01,9269.0,91.0,9360.0,1440.0
66,4,5,5587,7484.0,M04,9274.0,69.0,9343.0,1859.0
66,4,6,5587,7484.0,M08,9343.0,21.0,9364.0,1880.0
67,0,4,5649,7555.0,M04,9343.0,49.0,9392.0,1837.0
64,9,0,5413,8019.0,M01,9360.0,85.0,9445.0,1426.0
66,4,7,5587,7484.0,M07,9364.0,49.0,9413.0,1929.0
67,0,5,5649,7555.0,M05,9392.0,11.0,9403.0,1848.0
66,4,8,5587,7484.0,M09,9413.0,72.0,9485.0,2001.0
60,3,0,4861,8022.0,M01,9445.0,81.0,9526.0,1504.0
66,4,9,5587,7484.0,M06,9485.0,53.0,9538.0,2054.0
67,0,6,5649,7555.0,M06,9538.0,62.0,9600.0,2045.0
63,5,2,5239,7633.0,M05,9553.0,52.0,9605.0,1972.0
67,0,7,5649,7555.0,M07,9600.0,56.0,9656.0,2101.0
63,5,3,5239,7633.0,M03,9605.0,95.0,9700.0,2067.0
67,0,8,5649,7555.0,M08,9656.0,44.0,9700.0,2145.0
63,5,4,5239,7633.0,M08,9700.0,48.0,9748.0,2115.0
68,6,2,5651,7659.0,M03,9700.0,61.0,9761.0,2102.0
63,5,5,5239,7633.0,M09,9748.0,72.0,9820.0,2187.0
68,6,3,5651,7659.0,M02,9761.0,13.0,9774.0,2115.0
70,0,2,5757,7663.0,M02,9774.0,9.0,9783.0,2120.0
70,0,3,5757,7663.0,M03,9783.0,36.0,9819.0,2156.0
63,5,6,5239,7633.0,M00,9820.0,47.0,9867.0,2234.0
67,0,9,5649,7555.0,M09,9820.0,21.0,9841.0,2286.0
62,2,1,5179,7920.0,M00,9867.0,85.0,9952.0,2032.0
63,5,7,5239,7633.0,M06,9867.0,65.0,9932.0,2299.0
70,0,4,5757,7663.0,M04,9883.0,49.0,9932.0,2269.0
63,5,8,5239,7633.0,M04,9932.0,6.0,9938.0,2305.0
68,6,4,5651,7659.0,M06,9932.0,32.0,9964.0,2305.0
63,5,9,5239,7633.0,M07,9938.0,25.0,9963.0,2330.0
62,2,2,5179,7920.0,M03,9952.0,39.0,9991.0,2071.0
64,9,1,5413,8019.0,M00,9952.0,13.0,9965.0,1946.0
68,6,5,5651,7659.0,M05,9964.0,21.0,9985.0,2326.0
68,6,6,5651,7659.0,M09,9985.0,32.0,10017.0,2358.0
70,0,5,5757,7663.0,M05,9985.0,11.0,9996.0,2333.0
62,2,3,5179,7920.0,M02,9991.0,74.0,10065.0,2145.0
61,7,3,5105,7706.0,M05,9996.0,74.0,10070.0,2364.0
70,0,6,5757,7663.0,M06,9996.0,62.0,10058.0,2395.0
68,6,7,5651,7659.0,M08,10017.0,89.0,10106.0,2447.0
64,9,2,5413,8019.0,M02,10065.0,61.0,10126.0,2107.0
68,6,8,5651,7659.0,M07,10106.0,30.0,10136.0,2477.0
60,3,1,4861,8022.0,M02,10126.0,95.0,10221.0,2199.0
68,6,9,5651,7659.0,M04,10136.0,55.0,10191.0,2532.0
70,0,7,5757,7663.0,M07,10136.0,56.0,10192.0,2529.0
61,7,4,5105,7706.0,M04,10191.0,32.0,10223.0,2517.0
70,0,8,5757,7663.0,M08,10192.0,44.0,10236.0,2573.0
60,3,2,4861,8022.0,M00,10221.0,71.0,10292.0,2270.0
61,7,5,5105,7706.0,M06,10223.0,88.0,10311.0,2605.0
70,0,9,5757,7663.0,M09,10236.0,21.0,10257.0,2594.0
69,1,0,5667,8128.0,M00,10292.0,43.0,10335.0,2207.0
61,7,6,5105,7706.0,M08,10311.0,19.0,10330.0,2624.0
61,7,7,5105,7706.0,M09,10330.0,48.0,10378.0,2672.0
62,2,4,5179,7920.0,M08,10330.0,90.0,10420.0,2500.0
65,8,0,5586,8467.0,M00,10335.0,76.0,10411.0,1944.0
69,1,1,5667,8128.0,M02,10335.0,90.0,10425.0,2297.0
61,7,8,5105,7706.0,M07,10378.0,36.0,10414.0,2708.0
65,8,1,5586,8467.0,M01,10411.0,69.0,10480.0,2013.0
61,7,9,5105,7706.0,M03,10414.0,79.0,10493.0,2787.0
