Job,Production_Plan_ID,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Tardiness
57,7,7,4471,7072.0,M09,7952.9,48.0,8000.9,928.9
68,6,7,5651,7659.0,M08,7952.9,89.0,8041.9,382.9
64,9,1,5413,8019.0,M00,7961.9,13.0,7974.9,0.0
60,3,1,4861,8022.0,M02,7978.33,95.0,8073.33,51.33
66,4,9,5587,7484.0,M06,7981.9,53.0,8034.9,550.9
57,7,8,4471,7072.0,M07,8000.9,36.0,8036.9,964.9
56,2,6,4403,7144.0,M07,8036.9,12.0,8048.9,904.9
57,7,9,4471,7072.0,M03,8036.9,79.0,8115.9,1043.9
56,2,7,4403,7144.0,M06,8048.9,89.0,8137.9,993.9
67,0,7,5649,7555.0,M07,8048.9,56.0,8104.9,549.9
60,3,2,4861,8022.0,M00,8073.33,71.0,8144.33,122.33
62,2,3,5179,7920.0,M02,8073.33,74.0,8147.33,227.33
67,0,8,5649,7555.0,M08,8104.9,44.0,8148.9,593.9
68,6,8,5651,7659.0,M07,8104.9,30.0,8134.9,475.9
70,0,7,5757,7663.0,M07,8134.9,56.0,8190.9,527.9
56,2,8,4403,7144.0,M09,8137.9,45.0,8182.9,1038.9
63,5,7,5239,7633.0,M06,8137.9,65.0,8202.9,569.9
64,9,2,5413,8019.0,M02,8147.33,61.0,8208.33,189.33
56,2,9,4403,7144.0,M04,8182.9,33.0,8215.9,1071.9
67,0,9,5649,7555.0,M09,8182.9,21.0,8203.9,648.9
70,0,8,5757,7663.0,M08,8190.9,44.0,8234.9,571.9
76,4,0,6155,8052.0,M02,8208.33,14.0,8222.33,170.33
63,5,8,5239,7633.0,M04,8215.9,6.0,8221.9,588.9
63,5,9,5239,7633.0,M07,8221.9,25.0,8246.9,613.9
68,6,9,5651,7659.0,M04,8221.9,55.0,8276.9,617.9
76,4,1,6155,8052.0,M00,8222.33,6.0,8228.33,176.33
69,1,0,5667,8128.0,M00,8228.33,43.0,8271.33,143.33
76,4,2,6155,8052.0,M01,8228.33,22.0,8250.33,198.33
70,0,9,5757,7663.0,M09,8234.9,21.0,8255.9,592.9
77,6,0,6316,8324.0,M01,8250.33,46.0,8296.33,0.0
69,1,1,5667,8128.0,M02,8271.33,90.0,8361.33,233.33
61,7,4,5105,7706.0,M04,8276.9,32.0,8308.9,602.9
71,9,0,5768,8374.0,M01,8296.33,85.0,8381.33,7.33
77,6,1,6316,8324.0,M00,8296.33,37.0,8333.33,9.33
60,3,3,4861,8022.0,M04,8308.9,99.0,8407.9,385.9
61,7,5,5105,7706.0,M06,8308.9,88.0,8396.9,690.9
71,9,1,5768,8374.0,M00,8381.33,13.0,8394.33,20.33
65,8,0,5586,8467.0,M00,8394.33,76.0,8470.33,3.33
61,7,6,5105,7706.0,M08,8396.9,19.0,8415.9,709.9
64,9,3,5413,8019.0,M06,8396.9,7.0,8403.9,384.9
60,3,4,4861,8022.0,M06,8407.9,9.0,8416.9,394.9
61,7,7,5105,7706.0,M09,8415.9,48.0,8463.9,757.9
62,2,4,5179,7920.0,M08,8415.9,90.0,8505.9,585.9
81,0,0,6565,8471.0,M00,8470.33,29.0,8499.33,28.33
62,2,5,5179,7920.0,M05,8505.9,10.0,8515.9,595.9
64,9,4,5413,8019.0,M08,8505.9,64.0,8569.9,550.9
62,2,6,5179,7920.0,M07,8515.9,12.0,8527.9,607.9
76,4,3,6155,8052.0,M05,8515.9,61.0,8576.9,524.9
61,7,8,5105,7706.0,M07,8527.9,36.0,8563.9,857.9
62,2,7,5179,7920.0,M06,8527.9,89.0,8616.9,696.9
61,7,9,5105,7706.0,M03,8563.9,79.0,8642.9,936.9
60,3,5,4861,8022.0,M08,8569.9,52.0,8621.9,599.9
62,2,8,5179,7920.0,M09,8616.9,45.0,8661.9,741.9
60,3,6,4861,8022.0,M07,8621.9,85.0,8706.9,684.9
64,9,5,5413,8019.0,M09,8661.9,76.0,8737.9,718.9
64,9,6,5413,8019.0,M05,8737.9,47.0,8784.9,765.9
64,9,7,5413,8019.0,M03,8784.9,52.0,8836.9,817.9
76,4,4,6155,8052.0,M03,8836.9,26.0,8862.9,810.9
60,3,7,4861,8022.0,M03,8862.9,98.0,8960.9,938.9
76,4,5,6155,8052.0,M04,8862.9,69.0,8931.9,879.9
69,1,2,5667,8128.0,M04,8931.9,75.0,9006.9,878.9
76,4,6,6155,8052.0,M08,8931.9,21.0,8952.9,900.9
76,4,7,6155,8052.0,M07,8952.9,49.0,9001.9,949.9
60,3,8,4861,8022.0,M09,8960.9,22.0,8982.9,960.9
60,3,9,4861,8022.0,M05,8982.9,43.0,9025.9,1003.9
76,4,8,6155,8052.0,M09,9001.9,72.0,9073.9,1021.9
62,2,9,5179,7920.0,M04,9006.9,33.0,9039.9,1119.9
64,9,8,5413,8019.0,M04,9039.9,90.0,9129.9,1110.9
69,1,3,5667,8128.0,M09,9073.9,11.0,9084.9,956.9
76,4,9,6155,8052.0,M06,9073.9,53.0,9126.9,1074.9
69,1,4,5667,8128.0,M03,9084.9,69.0,9153.9,1025.9
64,9,9,5413,8019.0,M07,9129.9,45.0,9174.9,1155.9
69,1,5,5667,8128.0,M01,9153.9,28.0,9181.9,1053.9
77,6,2,6316,8324.0,M03,9153.9,61.0,9214.9,890.9
65,8,1,5586,8467.0,M01,9181.9,69.0,9250.9,783.9
69,1,6,5667,8128.0,M06,9181.9,46.0,9227.9,1099.9
77,6,3,6316,8324.0,M02,9214.9,13.0,9227.9,903.9
69,1,7,5667,8128.0,M05,9227.9,46.0,9273.9,1145.9
71,9,2,5768,8374.0,M02,9227.9,61.0,9288.9,914.9
77,6,4,6316,8324.0,M06,9227.9,32.0,9259.9,935.9
65,8,2,5586,8467.0,M03,9250.9,76.0,9326.9,859.9
81,0,1,6565,8471.0,M01,9250.9,78.0,9328.9,857.9
69,1,8,5667,8128.0,M07,9273.9,72.0,9345.9,1217.9
71,9,3,5768,8374.0,M06,9288.9,7.0,9295.9,921.9
65,8,3,5586,8467.0,M05,9326.9,51.0,9377.9,910.9
69,1,9,5667,8128.0,M08,9345.9,30.0,9375.9,1247.9
71,9,4,5768,8374.0,M08,9375.9,64.0,9439.9,1065.9
65,8,4,5586,8467.0,M02,9377.9,85.0,9462.9,995.9
77,6,5,6316,8324.0,M05,9377.9,21.0,9398.9,1074.9
71,9,5,5768,8374.0,M09,9439.9,76.0,9515.9,1141.9
81,0,2,6565,8471.0,M02,9462.9,9.0,9471.9,1000.9
74,7,0,5949,8550.0,M02,9471.9,31.0,9502.9,952.9
74,7,1,5949,8550.0,M00,9502.9,86.0,9588.9,1038.9
71,9,6,5768,8374.0,M05,9515.9,47.0,9562.9,1188.9
77,6,6,6316,8324.0,M09,9515.9,32.0,9547.9,1223.9
65,8,5,5586,8467.0,M09,9547.9,11.0,9558.9,1091.9
77,6,7,6316,8324.0,M08,9547.9,89.0,9636.9,1312.9
65,8,6,5586,8467.0,M06,9558.9,40.0,9598.9,1131.9
71,9,7,5768,8374.0,M03,9562.9,52.0,9614.9,1240.9
74,7,2,5949,8550.0,M01,9588.9,46.0,9634.9,1084.9
81,0,3,6565,8471.0,M03,9614.9,36.0,9650.9,1179.9
73,2,0,5887,8628.0,M01,9634.9,91.0,9725.9,1097.9
77,6,8,6316,8324.0,M07,9636.9,30.0,9666.9,1342.9
81,0,4,6565,8471.0,M04,9650.9,49.0,9699.9,1228.9
71,9,8,5768,8374.0,M04,9699.9,90.0,9789.9,1415.9
81,0,5,6565,8471.0,M05,9699.9,11.0,9710.9,1239.9
74,7,3,5949,8550.0,M05,9710.9,74.0,9784.9,1234.9
81,0,6,6565,8471.0,M06,9710.9,62.0,9772.9,1301.9
73,2,1,5887,8628.0,M00,9725.9,85.0,9810.9,1182.9
71,9,9,5768,8374.0,M07,9789.9,45.0,9834.9,1460.9
77,6,9,6316,8324.0,M04,9789.9,55.0,9844.9,1520.9
72,8,0,5852,8733.0,M00,9810.9,76.0,9886.9,1153.9
65,8,7,5586,8467.0,M07,9834.9,89.0,9923.9,1456.9
72,8,1,5852,8733.0,M01,9886.9,69.0,9955.9,1222.9
65,8,8,5586,8467.0,M04,9923.9,26.0,9949.9,1482.9
81,0,7,6565,8471.0,M07,9923.9,56.0,9979.9,1508.9
65,8,9,5586,8467.0,M08,9949.9,74.0,10023.9,1556.9
74,7,4,5949,8550.0,M04,9949.9,32.0,9981.9,1431.9
84,6,0,6799,8807.0,M01,9955.9,46.0,10001.9,1194.9
74,7,5,5949,8550.0,M06,9981.9,88.0,10069.9,1519.9
84,6,1,6799,8807.0,M00,10001.9,37.0,10038.9,1231.9
81,0,8,6565,8471.0,M08,10023.9,44.0,10067.9,1596.9
78,1,0,6373,8834.0,M00,10038.9,43.0,10081.9,1247.9
81,0,9,6565,8471.0,M09,10067.9,21.0,10088.9,1617.9
74,7,6,5949,8550.0,M08,10069.9,19.0,10088.9,1538.9
74,7,7,5949,8550.0,M09,10088.9,48.0,10136.9,1586.9
74,7,8,5949,8550.0,M07,10136.9,36.0,10172.9,1622.9
74,7,9,5949,8550.0,M03,10172.9,79.0,10251.9,1701.9
73,2,2,5887,8628.0,M03,10251.9,39.0,10290.9,1662.9
72,8,2,5852,8733.0,M03,10290.9,76.0,10366.9,1633.9
73,2,3,5887,8628.0,M02,10290.9,74.0,10364.9,1736.9
73,2,4,5887,8628.0,M08,10364.9,90.0,10454.9,1826.9
72,8,3,5852,8733.0,M05,10366.9,51.0,10417.9,1684.9
84,6,2,6799,8807.0,M03,10366.9,61.0,10427.9,1620.9
72,8,4,5852,8733.0,M02,10417.9,85.0,10502.9,1769.9
73,2,5,5887,8628.0,M05,10454.9,10.0,10464.9,1836.9
73,2,6,5887,8628.0,M07,10464.9,12.0,10476.9,1848.9
72,8,5,5852,8733.0,M09,10502.9,11.0,10513.9,1780.9
84,6,3,6799,8807.0,M02,10502.9,13.0,10515.9,1708.9
72,8,6,5852,8733.0,M06,10513.9,40.0,10553.9,1820.9
78,1,1,6373,8834.0,M02,10515.9,90.0,10605.9,1771.9
72,8,7,5852,8733.0,M07,10553.9,89.0,10642.9,1909.9
73,2,7,5887,8628.0,M06,10553.9,89.0,10642.9,2014.9
78,1,2,6373,8834.0,M04,10605.9,75.0,10680.9,1846.9
79,5,0,6506,8900.0,M02,10605.9,84.0,10689.9,1789.9
73,2,8,5887,8628.0,M09,10642.9,45.0,10687.9,2059.9
84,6,4,6799,8807.0,M06,10642.9,32.0,10674.9,1867.9
84,6,5,6799,8807.0,M05,10674.9,21.0,10695.9,1888.9
73,2,9,5887,8628.0,M04,10687.9,33.0,10720.9,2092.9
79,5,1,6506,8900.0,M01,10689.9,2.0,10691.9,1791.9
86,4,0,7055,8952.0,M02,10689.9,14.0,10703.9,1751.9
84,6,6,6799,8807.0,M09,10695.9,32.0,10727.9,1920.9
86,4,1,7055,8952.0,M00,10703.9,6.0,10709.9,1757.9
80,1,0,6550,9011.0,M00,10709.9,43.0,10752.9,1741.9
86,4,2,7055,8952.0,M01,10709.9,22.0,10731.9,1779.9
72,8,8,5852,8733.0,M04,10720.9,26.0,10746.9,2013.9
78,1,3,6373,8834.0,M09,10727.9,11.0,10738.9,1904.9
78,1,4,6373,8834.0,M03,10738.9,69.0,10807.9,1973.9
72,8,9,5852,8733.0,M08,10746.9,74.0,10820.9,2087.9
80,1,1,6550,9011.0,M02,10752.9,90.0,10842.9,1831.9
78,1,5,6373,8834.0,M01,10807.9,28.0,10835.9,2001.9
84,6,7,6799,8807.0,M08,10820.9,89.0,10909.9,2102.9
78,1,6,6373,8834.0,M06,10835.9,46.0,10881.9,2047.9
83,7,0,6654,9255.0,M02,10842.9,31.0,10873.9,1618.9
78,1,7,6373,8834.0,M05,10881.9,46.0,10927.9,2093.9
84,6,8,6799,8807.0,M07,10909.9,30.0,10939.9,2132.9
79,5,2,6506,8900.0,M05,10927.9,52.0,10979.9,2079.9
78,1,8,6373,8834.0,M07,10939.9,72.0,11011.9,2177.9
79,5,3,6506,8900.0,M03,10979.9,95.0,11074.9,2174.9
86,4,3,7055,8952.0,M05,10979.9,61.0,11040.9,2088.9
78,1,9,6373,8834.0,M08,11011.9,30.0,11041.9,2207.9
79,5,4,6506,8900.0,M08,11074.9,48.0,11122.9,2222.9
86,4,4,7055,8952.0,M03,11074.9,26.0,11100.9,2148.9
86,4,5,7055,8952.0,M04,11100.9,69.0,11169.9,2217.9
79,5,5,6506,8900.0,M09,11122.9,72.0,11194.9,2294.9
84,6,9,6799,8807.0,M04,11169.9,55.0,11224.9,2417.9
86,4,6,7055,8952.0,M08,11169.9,21.0,11190.9,2238.9
86,4,7,7055,8952.0,M07,11190.9,49.0,11239.9,2287.9
79,5,6,6506,8900.0,M00,11194.9,47.0,11241.9,2341.9
86,4,8,7055,8952.0,M09,11239.9,72.0,11311.9,2359.9
79,5,7,6506,8900.0,M06,11241.9,65.0,11306.9,2406.9
83,7,1,6654,9255.0,M00,11241.9,86.0,11327.9,2072.9
79,5,8,6506,8900.0,M04,11306.9,6.0,11312.9,2412.9
86,4,9,7055,8952.0,M06,11311.9,53.0,11364.9,2412.9
79,5,9,6506,8900.0,M07,11312.9,25.0,11337.9,2437.9
80,1,2,6550,9011.0,M04,11312.9,75.0,11387.9,2376.9
80,1,3,6550,9011.0,M09,11387.9,11.0,11398.9,2387.9
80,1,4,6550,9011.0,M03,11398.9,69.0,11467.9,2456.9
80,1,5,6550,9011.0,M01,11467.9,28.0,11495.9,2484.9
80,1,6,6550,9011.0,M06,11495.9,46.0,11541.9,2530.9
83,7,2,6654,9255.0,M01,11495.9,46.0,11541.9,2286.9
75,3,0,6113,9274.0,M01,11541.9,81.0,11622.9,2348.9
80,1,7,6550,9011.0,M05,11541.9,46.0,11587.9,2576.9
80,1,8,6550,9011.0,M07,11587.9,72.0,11659.9,2648.9
83,7,3,6654,9255.0,M05,11587.9,74.0,11661.9,2406.9
75,3,1,6113,9274.0,M02,11622.9,95.0,11717.9,2443.9
80,1,9,6550,9011.0,M08,11659.9,30.0,11689.9,2678.9
83,7,4,6654,9255.0,M04,11661.9,32.0,11693.9,2438.9
83,7,5,6654,9255.0,M06,11693.9,88.0,11781.9,2526.9
75,3,2,6113,9274.0,M00,11717.9,71.0,11788.9,2514.9
94,4,0,7485,9382.0,M02,11717.9,14.0,11731.9,2349.9
83,7,6,6654,9255.0,M08,11781.9,19.0,11800.9,2545.9
75,3,3,6113,9274.0,M04,11788.9,99.0,11887.9,2613.9
94,4,1,7485,9382.0,M00,11788.9,6.0,11794.9,2412.9
94,4,2,7485,9382.0,M01,11794.9,22.0,11816.9,2434.9
96,0,0,7597,9503.0,M00,11794.9,29.0,11823.9,2320.9
83,7,7,6654,9255.0,M09,11800.9,48.0,11848.9,2593.9
94,4,3,7485,9382.0,M05,11816.9,61.0,11877.9,2495.9
96,0,1,7597,9503.0,M01,11823.9,78.0,11901.9,2398.9
83,7,8,6654,9255.0,M07,11848.9,36.0,11884.9,2629.9
94,4,4,7485,9382.0,M03,11877.9,26.0,11903.9,2521.9
75,3,4,6113,9274.0,M06,11887.9,9.0,11896.9,2622.9
96,0,2,7597,9503.0,M02,11901.9,9.0,11910.9,2407.9
94,4,5,7485,9382.0,M04,11903.9,69.0,11972.9,2590.9
88,5,0,7185,9579.0,M02,11910.9,84.0,11994.9,2415.9
96,0,3,7597,9503.0,M03,11910.9,36.0,11946.9,2443.9
83,7,9,6654,9255.0,M03,11946.9,79.0,12025.9,2770.9
94,4,6,7485,9382.0,M08,11972.9,21.0,11993.9,2611.9
96,0,4,7597,9503.0,M04,11972.9,49.0,12021.9,2518.9
88,5,1,7185,9579.0,M01,11994.9,2.0,11996.9,2417.9
85,9,0,7037,9643.0,M01,11996.9,85.0,12081.9,2438.9
96,0,5,7597,9503.0,M05,12021.9,11.0,12032.9,2529.9
88,5,2,7185,9579.0,M05,12032.9,52.0,12084.9,2505.9
85,9,1,7037,9643.0,M00,12081.9,13.0,12094.9,2451.9
97,6,0,7673,9681.0,M01,12081.9,46.0,12127.9,2446.9
88,5,3,7185,9579.0,M03,12084.9,95.0,12179.9,2600.9
85,9,2,7037,9643.0,M02,12094.9,61.0,12155.9,2512.9
82,3,0,6590,9751.0,M01,12127.9,81.0,12208.9,2457.9
88,5,4,7185,9579.0,M08,12179.9,48.0,12227.9,2648.9
87,2,0,7162,9903.0,M01,12208.9,91.0,12299.9,2396.9
75,3,5,6113,9274.0,M08,12227.9,52.0,12279.9,3005.9
75,3,6,6113,9274.0,M07,12279.9,85.0,12364.9,3090.9
90,9,0,7316,9922.0,M01,12299.9,85.0,12384.9,2462.9
75,3,7,6113,9274.0,M03,12364.9,98.0,12462.9,3188.9
94,4,7,7485,9382.0,M07,12364.9,49.0,12413.9,3031.9
75,3,8,6113,9274.0,M09,12462.9,22.0,12484.9,3210.9
75,3,9,6113,9274.0,M05,12484.9,43.0,12527.9,3253.9
94,4,8,7485,9382.0,M09,12484.9,72.0,12556.9,3174.9
94,4,9,7485,9382.0,M06,12556.9,53.0,12609.9,3227.9
96,0,6,7597,9503.0,M06,12609.9,62.0,12671.9,3168.9
96,0,7,7597,9503.0,M07,12671.9,56.0,12727.9,3224.9
96,0,8,7597,9503.0,M08,12727.9,44.0,12771.9,3268.9
96,0,9,7597,9503.0,M09,12771.9,21.0,12792.9,3289.9
88,5,5,7185,9579.0,M09,12792.9,72.0,12864.9,3285.9
88,5,6,7185,9579.0,M00,12864.9,47.0,12911.9,3332.9
88,5,7,7185,9579.0,M06,12911.9,65.0,12976.9,3397.9
97,6,1,7673,9681.0,M00,12911.9,37.0,12948.9,3267.9
97,6,2,7673,9681.0,M03,12948.9,61.0,13009.9,3328.9
85,9,3,7037,9643.0,M06,12976.9,7.0,12983.9,3340.9
88,5,8,7185,9579.0,M04,12976.9,6.0,12982.9,3403.9
88,5,9,7185,9579.0,M07,12982.9,25.0,13007.9,3428.9
85,9,4,7037,9643.0,M08,12983.9,64.0,13047.9,3404.9
97,6,3,7673,9681.0,M02,13009.9,13.0,13022.9,3341.9
82,3,1,6590,9751.0,M02,13022.9,95.0,13117.9,3366.9
97,6,4,7673,9681.0,M06,13022.9,32.0,13054.9,3373.9
85,9,5,7037,9643.0,M09,13047.9,76.0,13123.9,3480.9
82,3,2,6590,9751.0,M00,13117.9,71.0,13188.9,3437.9
85,9,6,7037,9643.0,M05,13123.9,47.0,13170.9,3527.9
85,9,7,7037,9643.0,M03,13170.9,52.0,13222.9,3579.9
97,6,5,7673,9681.0,M05,13170.9,21.0,13191.9,3510.9
87,2,1,7162,9903.0,M00,13188.9,85.0,13273.9,3370.9
97,6,6,7673,9681.0,M09,13191.9,32.0,13223.9,3542.9
85,9,8,7037,9643.0,M04,13222.9,90.0,13312.9,3669.9
97,6,7,7673,9681.0,M08,13223.9,89.0,13312.9,3631.9
87,2,2,7162,9903.0,M03,13273.9,39.0,13312.9,3409.9
90,9,1,7316,9922.0,M00,13273.9,13.0,13286.9,3364.9
102,0,0,8071,9977.0,M00,13286.9,29.0,13315.9,3338.9
85,9,9,7037,9643.0,M07,13312.9,45.0,13357.9,3714.9
87,2,3,7162,9903.0,M02,13312.9,74.0,13386.9,3483.9
102,0,1,8071,9977.0,M01,13315.9,78.0,13393.9,3416.9
97,6,8,7673,9681.0,M07,13357.9,30.0,13387.9,3706.9
90,9,2,7316,9922.0,M02,13386.9,61.0,13447.9,3525.9
97,6,9,7673,9681.0,M04,13387.9,55.0,13442.9,3761.9
101,6,0,7971,9979.0,M01,13393.9,46.0,13439.9,3460.9
101,6,1,7971,9979.0,M00,13439.9,37.0,13476.9,3497.9
82,3,3,6590,9751.0,M04,13442.9,99.0,13541.9,3790.9
102,0,2,8071,9977.0,M02,13447.9,9.0,13456.9,3479.9
82,3,4,6590,9751.0,M06,13541.9,9.0,13550.9,3799.9
82,3,5,6590,9751.0,M08,13550.9,52.0,13602.9,3851.9
82,3,6,6590,9751.0,M07,13602.9,85.0,13687.9,3936.9
87,2,4,7162,9903.0,M08,13602.9,90.0,13692.9,3789.9
82,3,7,6590,9751.0,M03,13687.9,98.0,13785.9,4034.9
102,0,3,8071,9977.0,M03,13785.9,36.0,13821.9,3844.9
82,3,8,6590,9751.0,M09,13785.9,22.0,13807.9,4056.9
82,3,9,6590,9751.0,M05,13807.9,43.0,13850.9,4099.9
101,6,2,7971,9979.0,M03,13821.9,61.0,13882.9,3903.9
87,2,5,7162,9903.0,M05,13850.9,10.0,13860.9,3957.9
87,2,6,7162,9903.0,M07,13860.9,12.0,13872.9,3969.9
87,2,7,7162,9903.0,M06,13872.9,89.0,13961.9,4058.9
101,6,3,7971,9979.0,M02,13882.9,13.0,13895.9,3916.9
93,7,0,7448,10049.0,M02,13895.9,31.0,13926.9,3877.9
108,4,0,8250,10147.0,M02,13926.9,14.0,13940.9,3793.9
93,7,1,7448,10049.0,M00,13926.9,86.0,14012.9,3963.9
87,2,8,7162,9903.0,M09,13961.9,45.0,14006.9,4103.9
90,9,3,7316,9922.0,M06,13961.9,7.0,13968.9,4046.9
101,6,4,7971,9979.0,M06,13968.9,32.0,14000.9,4021.9
90,9,4,7316,9922.0,M08,13968.9,64.0,14032.9,4110.9
87,2,9,7162,9903.0,M04,14006.9,33.0,14039.9,4136.9
108,4,1,8250,10147.0,M00,14012.9,6.0,14018.9,3871.9
93,7,2,7448,10049.0,M01,14012.9,46.0,14058.9,4009.9
89,8,0,7283,10164.0,M00,14018.9,76.0,14094.9,3930.9
90,9,5,7316,9922.0,M09,14032.9,76.0,14108.9,4186.9
