Job,Production_Plan_ID,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Tardiness
32,5,3,2588,4982.0,M03,5250.78,95.0,5345.78,363.78
31,1,9,2520,4981.0,M08,5251.78,30.0,5281.78,300.78
42,0,9,3252,5158.0,M09,5251.78,21.0,5272.78,114.78
49,6,9,3653,5661.0,M04,5257.78,55.0,5312.78,0.0
41,5,4,3246,5640.0,M08,5281.78,48.0,5329.78,0.0
41,5,5,3246,5640.0,M09,5329.78,72.0,5401.78,0.0
35,7,2,2691,5292.0,M01,5333.78,46.0,5379.78,87.78
30,8,2,2379,5260.0,M03,5345.78,76.0,5421.78,161.78
32,5,4,2588,4982.0,M08,5345.78,48.0,5393.78,411.78
44,9,0,3379,5985.0,M01,5379.78,85.0,5464.78,0.0
34,9,4,2645,5251.0,M08,5393.78,64.0,5457.78,206.78
32,5,5,2588,4982.0,M09,5401.78,72.0,5473.78,491.78
41,5,6,3246,5640.0,M00,5401.78,47.0,5448.78,0.0
30,8,3,2379,5260.0,M05,5421.78,51.0,5472.78,212.78
41,5,7,3246,5640.0,M06,5448.78,65.0,5513.78,0.0
37,2,0,2762,5503.0,M01,5464.78,91.0,5555.78,52.78
30,8,4,2379,5260.0,M02,5472.78,85.0,5557.78,297.78
32,5,6,2588,4982.0,M00,5473.78,47.0,5520.78,538.78
34,9,5,2645,5251.0,M09,5473.78,76.0,5549.78,298.78
32,5,7,2588,4982.0,M06,5520.78,65.0,5585.78,603.78
47,1,0,3544,6005.0,M00,5520.78,43.0,5563.78,0.0
34,9,6,2645,5251.0,M05,5549.78,47.0,5596.78,345.78
36,3,0,2709,5870.0,M01,5555.78,81.0,5636.78,0.0
30,8,5,2379,5260.0,M09,5557.78,11.0,5568.78,308.78
59,4,0,4738,6635.0,M02,5557.78,14.0,5571.78,0.0
46,7,1,3531,6132.0,M00,5563.78,86.0,5649.78,0.0
30,8,6,2379,5260.0,M06,5585.78,40.0,5625.78,365.78
32,5,8,2588,4982.0,M04,5585.78,6.0,5591.78,609.78
32,5,9,2588,4982.0,M07,5591.78,25.0,5616.78,634.78
41,5,8,3246,5640.0,M04,5591.78,6.0,5597.78,0.0
34,9,7,2645,5251.0,M03,5596.78,52.0,5648.78,397.78
35,7,3,2691,5292.0,M05,5596.78,74.0,5670.78,378.78
41,5,9,3246,5640.0,M07,5616.78,25.0,5641.78,1.78
34,9,8,2645,5251.0,M04,5648.78,90.0,5738.78,487.78
59,4,1,4738,6635.0,M00,5649.78,6.0,5655.78,0.0
44,9,1,3379,5985.0,M00,5655.78,13.0,5668.78,0.0
59,4,2,4738,6635.0,M01,5655.78,22.0,5677.78,0.0
37,2,1,2762,5503.0,M00,5668.78,85.0,5753.78,250.78
44,9,2,3379,5985.0,M02,5668.78,61.0,5729.78,0.0
43,2,0,3372,6113.0,M01,5677.78,91.0,5768.78,0.0
59,4,3,4738,6635.0,M05,5677.78,61.0,5738.78,0.0
44,9,3,3379,5985.0,M06,5729.78,7.0,5736.78,0.0
47,1,1,3544,6005.0,M02,5729.78,90.0,5819.78,0.0
44,9,4,3379,5985.0,M08,5736.78,64.0,5800.78,0.0
34,9,9,2645,5251.0,M07,5738.78,45.0,5783.78,532.78
59,4,4,4738,6635.0,M03,5738.78,26.0,5764.78,0.0
55,0,0,4190,6096.0,M00,5753.78,29.0,5782.78,0.0
37,2,2,2762,5503.0,M03,5764.78,39.0,5803.78,300.78
59,4,5,4738,6635.0,M04,5764.78,69.0,5833.78,0.0
50,1,0,3804,6265.0,M00,5782.78,43.0,5825.78,0.0
55,0,1,4190,6096.0,M01,5782.78,78.0,5860.78,0.0
30,8,7,2379,5260.0,M07,5783.78,89.0,5872.78,612.78
44,9,5,3379,5985.0,M09,5800.78,76.0,5876.78,0.0
37,2,3,2762,5503.0,M02,5819.78,74.0,5893.78,390.78
43,2,1,3372,6113.0,M00,5825.78,85.0,5910.78,0.0
47,1,2,3544,6005.0,M04,5833.78,75.0,5908.78,0.0
59,4,6,4738,6635.0,M08,5833.78,21.0,5854.78,0.0
46,7,2,3531,6132.0,M01,5860.78,46.0,5906.78,0.0
59,4,7,4738,6635.0,M07,5872.78,49.0,5921.78,0.0
44,9,6,3379,5985.0,M05,5876.78,47.0,5923.78,0.0
36,3,1,2709,5870.0,M02,5893.78,95.0,5988.78,118.78
35,7,4,2691,5292.0,M04,5908.78,32.0,5940.78,648.78
47,1,3,3544,6005.0,M09,5908.78,11.0,5919.78,0.0
44,9,7,3379,5985.0,M03,5923.78,52.0,5975.78,0.0
46,7,3,3531,6132.0,M05,5923.78,74.0,5997.78,0.0
30,8,8,2379,5260.0,M04,5940.78,26.0,5966.78,706.78
35,7,5,2691,5292.0,M06,5940.78,88.0,6028.78,736.78
30,8,9,2379,5260.0,M08,5966.78,74.0,6040.78,780.78
47,1,4,3544,6005.0,M03,5975.78,69.0,6044.78,39.78
36,3,2,2709,5870.0,M00,5988.78,71.0,6059.78,189.78
55,0,2,4190,6096.0,M02,5988.78,9.0,5997.78,0.0
46,7,4,3531,6132.0,M04,5997.78,32.0,6029.78,0.0
50,1,1,3804,6265.0,M02,5997.78,90.0,6087.78,0.0
44,9,8,3379,5985.0,M04,6029.78,90.0,6119.78,134.78
35,7,6,2691,5292.0,M08,6040.78,19.0,6059.78,767.78
47,1,5,3544,6005.0,M01,6044.78,28.0,6072.78,67.78
55,0,3,4190,6096.0,M03,6044.78,36.0,6080.78,0.0
35,7,7,2691,5292.0,M09,6059.78,48.0,6107.78,815.78
37,2,4,2762,5503.0,M08,6059.78,90.0,6149.78,646.78
48,8,0,3632,6513.0,M00,6059.78,76.0,6135.78,0.0
47,1,6,3544,6005.0,M06,6072.78,46.0,6118.78,113.78
58,6,0,4717,6725.0,M01,6072.78,46.0,6118.78,0.0
43,2,2,3372,6113.0,M03,6080.78,39.0,6119.78,6.78
52,5,0,4013,6407.0,M02,6087.78,84.0,6171.78,0.0
35,7,8,2691,5292.0,M07,6107.78,36.0,6143.78,851.78
59,4,8,4738,6635.0,M09,6107.78,72.0,6179.78,0.0
47,1,7,3544,6005.0,M05,6118.78,46.0,6164.78,159.78
55,0,4,4190,6096.0,M04,6119.78,49.0,6168.78,72.78
58,6,1,4717,6725.0,M00,6135.78,37.0,6172.78,0.0
35,7,9,2691,5292.0,M03,6143.78,79.0,6222.78,930.78
44,9,9,3379,5985.0,M07,6143.78,45.0,6188.78,203.78
50,1,2,3804,6265.0,M04,6168.78,75.0,6243.78,0.0
43,2,3,3372,6113.0,M02,6171.78,74.0,6245.78,132.78
52,5,1,4013,6407.0,M01,6171.78,2.0,6173.78,0.0
48,8,1,3632,6513.0,M01,6173.78,69.0,6242.78,0.0
52,5,2,4013,6407.0,M05,6173.78,52.0,6225.78,0.0
59,4,9,4738,6635.0,M06,6179.78,53.0,6232.78,0.0
47,1,8,3544,6005.0,M07,6188.78,72.0,6260.78,255.78
58,6,2,4717,6725.0,M03,6222.78,61.0,6283.78,0.0
37,2,5,2762,5503.0,M05,6225.78,10.0,6235.78,732.78
55,0,5,4190,6096.0,M05,6235.78,11.0,6246.78,150.78
56,2,0,4403,7144.0,M01,6242.78,91.0,6333.78,0.0
43,2,4,3372,6113.0,M08,6245.78,90.0,6335.78,222.78
55,0,6,4190,6096.0,M06,6246.78,62.0,6308.78,212.78
48,8,2,3632,6513.0,M03,6283.78,76.0,6359.78,0.0
58,6,3,4717,6725.0,M02,6283.78,13.0,6296.78,0.0
57,7,0,4471,7072.0,M02,6296.78,31.0,6327.78,0.0
58,6,4,4717,6725.0,M06,6308.78,32.0,6340.78,0.0
57,7,1,4471,7072.0,M00,6327.78,86.0,6413.78,0.0
53,9,0,4015,6621.0,M01,6333.78,85.0,6418.78,0.0
47,1,9,3544,6005.0,M08,6335.78,30.0,6365.78,360.78
46,7,5,3531,6132.0,M06,6340.78,88.0,6428.78,296.78
58,6,5,4717,6725.0,M05,6340.78,21.0,6361.78,0.0
52,5,3,4013,6407.0,M03,6359.78,95.0,6454.78,47.78
48,8,3,3632,6513.0,M05,6361.78,51.0,6412.78,0.0
58,6,6,4717,6725.0,M09,6361.78,32.0,6393.78,0.0
58,6,7,4717,6725.0,M08,6393.78,89.0,6482.78,0.0
43,2,5,3372,6113.0,M05,6412.78,10.0,6422.78,309.78
48,8,4,3632,6513.0,M02,6412.78,85.0,6497.78,0.0
56,2,1,4403,7144.0,M00,6413.78,85.0,6498.78,0.0
57,7,2,4471,7072.0,M01,6418.78,46.0,6464.78,0.0
43,2,6,3372,6113.0,M07,6422.78,12.0,6434.78,321.78
37,2,6,2762,5503.0,M07,6434.78,12.0,6446.78,943.78
43,2,7,3372,6113.0,M06,6434.78,89.0,6523.78,410.78
55,0,7,4190,6096.0,M07,6446.78,56.0,6502.78,406.78
57,7,3,4471,7072.0,M05,6464.78,74.0,6538.78,0.0
53,9,1,4015,6621.0,M00,6498.78,13.0,6511.78,0.0
56,2,2,4403,7144.0,M03,6498.78,39.0,6537.78,0.0
55,0,8,4190,6096.0,M08,6502.78,44.0,6546.78,450.78
58,6,8,4717,6725.0,M07,6502.78,30.0,6532.78,0.0
37,2,7,2762,5503.0,M06,6523.78,89.0,6612.78,1109.78
56,2,3,4403,7144.0,M02,6537.78,74.0,6611.78,0.0
57,7,4,4471,7072.0,M04,6538.78,32.0,6570.78,0.0
46,7,6,3531,6132.0,M08,6546.78,19.0,6565.78,433.78
55,0,9,4190,6096.0,M09,6546.78,21.0,6567.78,471.78
52,5,4,4013,6407.0,M08,6565.78,48.0,6613.78,206.78
43,2,8,3372,6113.0,M09,6567.78,45.0,6612.78,499.78
58,6,9,4717,6725.0,M04,6570.78,55.0,6625.78,0.0
66,4,0,5587,7484.0,M02,6611.78,14.0,6625.78,0.0
46,7,7,3531,6132.0,M09,6612.78,48.0,6660.78,528.78
57,7,5,4471,7072.0,M06,6612.78,88.0,6700.78,0.0
56,2,4,4403,7144.0,M08,6613.78,90.0,6703.78,0.0
43,2,9,3372,6113.0,M04,6625.78,33.0,6658.78,545.78
53,9,2,4015,6621.0,M02,6625.78,61.0,6686.78,65.78
66,4,1,5587,7484.0,M00,6625.78,6.0,6631.78,0.0
66,4,2,5587,7484.0,M01,6631.78,22.0,6653.78,0.0
66,4,3,5587,7484.0,M05,6653.78,61.0,6714.78,0.0
50,1,3,3804,6265.0,M09,6660.78,11.0,6671.78,406.78
37,2,8,2762,5503.0,M09,6671.78,45.0,6716.78,1213.78
63,5,0,5239,7633.0,M02,6686.78,84.0,6770.78,0.0
57,7,6,4471,7072.0,M08,6703.78,19.0,6722.78,0.0
56,2,5,4403,7144.0,M05,6714.78,10.0,6724.78,0.0
66,4,4,5587,7484.0,M03,6714.78,26.0,6740.78,0.0
48,8,5,3632,6513.0,M09,6716.78,11.0,6727.78,214.78
56,2,6,4403,7144.0,M07,6724.78,12.0,6736.78,0.0
52,5,5,4013,6407.0,M09,6727.78,72.0,6799.78,392.78
46,7,8,3531,6132.0,M07,6736.78,36.0,6772.78,640.78
56,2,7,4403,7144.0,M06,6736.78,89.0,6825.78,0.0
50,1,4,3804,6265.0,M03,6740.78,69.0,6809.78,544.78
66,4,5,5587,7484.0,M04,6740.78,69.0,6809.78,0.0
52,5,6,4013,6407.0,M00,6799.78,47.0,6846.78,439.78
57,7,7,4471,7072.0,M09,6799.78,48.0,6847.78,0.0
37,2,9,2762,5503.0,M04,6809.78,33.0,6842.78,1339.78
46,7,9,3531,6132.0,M03,6809.78,79.0,6888.78,756.78
50,1,5,3804,6265.0,M01,6809.78,28.0,6837.78,572.78
48,8,6,3632,6513.0,M06,6825.78,40.0,6865.78,352.78
45,3,0,3467,6628.0,M01,6837.78,81.0,6918.78,290.78
36,3,3,2709,5870.0,M04,6842.78,99.0,6941.78,1071.78
67,0,0,5649,7555.0,M00,6846.78,29.0,6875.78,0.0
56,2,8,4403,7144.0,M09,6847.78,45.0,6892.78,0.0
48,8,7,3632,6513.0,M07,6865.78,89.0,6954.78,441.78
50,1,6,3804,6265.0,M06,6865.78,46.0,6911.78,646.78
50,1,7,3804,6265.0,M05,6911.78,46.0,6957.78,692.78
53,9,3,4015,6621.0,M06,6911.78,7.0,6918.78,297.78
45,3,1,3467,6628.0,M02,6918.78,95.0,7013.78,385.78
52,5,7,4013,6407.0,M06,6918.78,65.0,6983.78,576.78
53,9,4,4015,6621.0,M08,6918.78,64.0,6982.78,361.78
67,0,1,5649,7555.0,M01,6918.78,78.0,6996.78,0.0
57,7,8,4471,7072.0,M07,6954.78,36.0,6990.78,0.0
53,9,5,4015,6621.0,M09,6982.78,76.0,7058.78,437.78
66,4,6,5587,7484.0,M08,6982.78,21.0,7003.78,0.0
36,3,4,2709,5870.0,M06,6983.78,9.0,6992.78,1122.78
52,5,8,4013,6407.0,M04,6983.78,6.0,6989.78,582.78
48,8,8,3632,6513.0,M04,6989.78,26.0,7015.78,502.78
50,1,8,3804,6265.0,M07,6990.78,72.0,7062.78,797.78
57,7,9,4471,7072.0,M03,6990.78,79.0,7069.78,0.0
63,5,1,5239,7633.0,M01,6996.78,2.0,6998.78,0.0
68,6,0,5651,7659.0,M01,6998.78,46.0,7044.78,0.0
45,3,2,3467,6628.0,M00,7013.78,71.0,7084.78,456.78
67,0,2,5649,7555.0,M02,7013.78,9.0,7022.78,0.0
56,2,9,4403,7144.0,M04,7015.78,33.0,7048.78,0.0
61,7,0,5105,7706.0,M02,7022.78,31.0,7053.78,0.0
53,9,6,4015,6621.0,M05,7058.78,47.0,7105.78,484.78
50,1,9,3804,6265.0,M08,7062.78,30.0,7092.78,827.78
52,5,9,4013,6407.0,M07,7062.78,25.0,7087.78,680.78
45,3,3,3467,6628.0,M04,7084.78,99.0,7183.78,555.78
54,8,0,4109,6990.0,M00,7084.78,76.0,7160.78,170.78
66,4,7,5587,7484.0,M07,7087.78,49.0,7136.78,0.0
48,8,9,3632,6513.0,M08,7092.78,74.0,7166.78,653.78
53,9,7,4015,6621.0,M03,7105.78,52.0,7157.78,536.78
63,5,2,5239,7633.0,M05,7105.78,52.0,7157.78,0.0
66,4,8,5587,7484.0,M09,7136.78,72.0,7208.78,0.0
67,0,3,5649,7555.0,M03,7157.78,36.0,7193.78,0.0
54,8,1,4109,6990.0,M01,7160.78,69.0,7229.78,239.78
68,6,1,5651,7659.0,M00,7160.78,37.0,7197.78,0.0
36,3,5,2709,5870.0,M08,7166.78,52.0,7218.78,1348.78
45,3,4,3467,6628.0,M06,7183.78,9.0,7192.78,564.78
53,9,8,4015,6621.0,M04,7183.78,90.0,7273.78,652.78
63,5,3,5239,7633.0,M03,7193.78,95.0,7288.78,0.0
61,7,1,5105,7706.0,M00,7197.78,86.0,7283.78,0.0
66,4,9,5587,7484.0,M06,7208.78,53.0,7261.78,0.0
36,3,6,2709,5870.0,M07,7218.78,85.0,7303.78,1433.78
45,3,5,3467,6628.0,M08,7218.78,52.0,7270.78,642.78
67,0,4,5649,7555.0,M04,7273.78,49.0,7322.78,0.0
61,7,2,5105,7706.0,M01,7283.78,46.0,7329.78,0.0
70,0,0,5757,7663.0,M00,7283.78,29.0,7312.78,0.0
63,5,4,5239,7633.0,M08,7288.78,48.0,7336.78,0.0
68,6,2,5651,7659.0,M03,7288.78,61.0,7349.78,0.0
53,9,9,4015,6621.0,M07,7303.78,45.0,7348.78,727.78
61,7,3,5105,7706.0,M05,7329.78,74.0,7403.78,0.0
70,0,1,5757,7663.0,M01,7329.78,78.0,7407.78,0.0
45,3,6,3467,6628.0,M07,7348.78,85.0,7433.78,805.78
36,3,7,2709,5870.0,M03,7349.78,98.0,7447.78,1577.78
68,6,3,5651,7659.0,M02,7349.78,13.0,7362.78,0.0
68,6,4,5651,7659.0,M06,7362.78,32.0,7394.78,0.0
67,0,5,5649,7555.0,M05,7403.78,11.0,7414.78,0.0
51,3,0,3843,7004.0,M01,7407.78,81.0,7488.78,484.78
70,0,2,5757,7663.0,M02,7407.78,9.0,7416.78,0.0
68,6,5,5651,7659.0,M05,7414.78,21.0,7435.78,0.0
36,3,8,2709,5870.0,M09,7447.78,22.0,7469.78,1599.78
70,0,3,5757,7663.0,M03,7447.78,36.0,7483.78,0.0
36,3,9,2709,5870.0,M05,7469.78,43.0,7512.78,1642.78
68,6,6,5651,7659.0,M09,7469.78,32.0,7501.78,0.0
54,8,2,4109,6990.0,M03,7483.78,76.0,7559.78,569.78
70,0,4,5757,7663.0,M04,7483.78,49.0,7532.78,0.0
51,3,1,3843,7004.0,M02,7488.78,95.0,7583.78,579.78
62,2,0,5179,7920.0,M01,7488.78,91.0,7579.78,0.0
63,5,5,5239,7633.0,M09,7501.78,72.0,7573.78,0.0
68,6,7,5651,7659.0,M08,7501.78,89.0,7590.78,0.0
61,7,4,5105,7706.0,M04,7532.78,32.0,7564.78,0.0
45,3,7,3467,6628.0,M03,7559.78,98.0,7657.78,1029.78
54,8,3,4109,6990.0,M05,7559.78,51.0,7610.78,620.78
61,7,5,5105,7706.0,M06,7564.78,88.0,7652.78,0.0
64,9,0,5413,8019.0,M01,7579.78,85.0,7664.78,0.0
51,3,2,3843,7004.0,M00,7583.78,71.0,7654.78,650.78
54,8,4,4109,6990.0,M02,7610.78,85.0,7695.78,705.78
70,0,5,5757,7663.0,M05,7610.78,11.0,7621.78,0.0
61,7,6,5105,7706.0,M08,7652.78,19.0,7671.78,0.0
67,0,6,5649,7555.0,M06,7652.78,62.0,7714.78,159.78
51,3,3,3843,7004.0,M04,7654.78,99.0,7753.78,749.78
62,2,1,5179,7920.0,M00,7654.78,85.0,7739.78,0.0
60,3,0,4861,8022.0,M01,7664.78,81.0,7745.78,0.0
61,7,7,5105,7706.0,M09,7671.78,48.0,7719.78,13.78
67,0,7,5649,7555.0,M07,7714.78,56.0,7770.78,215.78
70,0,6,5757,7663.0,M06,7714.78,62.0,7776.78,113.78
45,3,8,3467,6628.0,M09,7719.78,22.0,7741.78,1113.78
62,2,2,5179,7920.0,M03,7739.78,39.0,7778.78,0.0
63,5,6,5239,7633.0,M00,7739.78,47.0,7786.78,153.78
45,3,9,3467,6628.0,M05,7741.78,43.0,7784.78,1156.78
54,8,5,4109,6990.0,M09,7741.78,11.0,7752.78,762.78
60,3,1,4861,8022.0,M02,7745.78,95.0,7840.78,0.0
67,0,8,5649,7555.0,M08,7770.78,44.0,7814.78,259.78
68,6,8,5651,7659.0,M07,7770.78,30.0,7800.78,141.78
54,8,6,4109,6990.0,M06,7776.78,40.0,7816.78,826.78
64,9,1,5413,8019.0,M00,7786.78,13.0,7799.78,0.0
69,1,0,5667,8128.0,M00,7799.78,43.0,7842.78,0.0
61,7,8,5105,7706.0,M07,7800.78,36.0,7836.78,130.78
67,0,9,5649,7555.0,M09,7814.78,21.0,7835.78,280.78
51,3,4,3843,7004.0,M06,7816.78,9.0,7825.78,821.78
51,3,5,3843,7004.0,M08,7825.78,52.0,7877.78,873.78
63,5,7,5239,7633.0,M06,7825.78,65.0,7890.78,257.78
54,8,7,4109,6990.0,M07,7836.78,89.0,7925.78,935.78
61,7,9,5105,7706.0,M03,7836.78,79.0,7915.78,209.78
64,9,2,5413,8019.0,M02,7840.78,61.0,7901.78,0.0
60,3,2,4861,8022.0,M00,7842.78,71.0,7913.78,0.0
62,2,3,5179,7920.0,M02,7901.78,74.0,7975.78,55.78
64,9,3,5413,8019.0,M06,7901.78,7.0,7908.78,0.0
64,9,4,5413,8019.0,M08,7908.78,64.0,7972.78,0.0
65,8,0,5586,8467.0,M00,7913.78,76.0,7989.78,0.0
51,3,6,3843,7004.0,M07,7925.78,85.0,8010.78,1006.78
54,8,8,4109,6990.0,M04,7925.78,26.0,7951.78,961.78
63,5,8,5239,7633.0,M04,7951.78,6.0,7957.78,324.78
68,6,9,5651,7659.0,M04,7957.78,55.0,8012.78,353.78
64,9,5,5413,8019.0,M09,7972.78,76.0,8048.78,29.78
62,2,4,5179,7920.0,M08,7975.78,90.0,8065.78,145.78
69,1,1,5667,8128.0,M02,7975.78,90.0,8065.78,0.0
51,3,7,3843,7004.0,M03,8010.78,98.0,8108.78,1104.78
63,5,9,5239,7633.0,M07,8010.78,25.0,8035.78,402.78
60,3,3,4861,8022.0,M04,8012.78,99.0,8111.78,89.78
70,0,7,5757,7663.0,M07,8035.78,56.0,8091.78,428.78
54,8,9,4109,6990.0,M08,8065.78,74.0,8139.78,1149.78
62,2,5,5179,7920.0,M05,8065.78,10.0,8075.78,155.78
64,9,6,5413,8019.0,M05,8075.78,47.0,8122.78,103.78
62,2,6,5179,7920.0,M07,8091.78,12.0,8103.78,183.78
62,2,7,5179,7920.0,M06,8103.78,89.0,8192.78,272.78
69,1,2,5667,8128.0,M04,8111.78,75.0,8186.78,58.78
64,9,7,5413,8019.0,M03,8122.78,52.0,8174.78,155.78
70,0,8,5757,7663.0,M08,8139.78,44.0,8183.78,520.78
70,0,9,5757,7663.0,M09,8183.78,21.0,8204.78,541.78
60,3,4,4861,8022.0,M06,8192.78,9.0,8201.78,179.78
60,3,5,4861,8022.0,M08,8201.78,52.0,8253.78,231.78
51,3,8,3843,7004.0,M09,8204.78,22.0,8226.78,1222.78
51,3,9,3843,7004.0,M05,8226.78,43.0,8269.78,1265.78
62,2,8,5179,7920.0,M09,8226.78,45.0,8271.78,351.78
60,3,6,4861,8022.0,M07,8253.78,85.0,8338.78,316.78
62,2,9,5179,7920.0,M04,8271.78,33.0,8304.78,384.78
